1000 25500
662 90 1
662 808 1
90 558 1
662 317 1
558 510 1
662 188 1
317 17 0
17 513 1
808 722 0
188 358 0
17 686 1
558 185 1
686 237 1
686 855 1
510 446 1
855 809 1
90 888 1
808 351 1
513 618 1
855 62 1
237 875 0
809 580 1
446 827 1
827 311 1
317 814 1
185 971 1
827 252 1
580 231 1
888 35 1
510 583 1
875 880 1
311 251 1
185 208 1
188 416 1
185 969 1
351 337 1
35 250 1
17 926 1
237 812 1
580 372 1
558 344 0
372 370 1
827 811 1
875 573 1
809 282 1
250 300 1
231 774 1
618 576 1
62 310 1
583 414 1
231 782 1
827 840 1
311 714 1
317 673 1
969 424 1
686 978 1
513 865 1
446 497 1
558 648 1
827 448 0
875 833 1
185 454 1
888 113 1
310 228 1
580 63 1
865 902 1
840 12 1
250 478 1
250 735 1
840 871 0
90 719 1
576 201 1
714 146 1
208 725 1
618 318 1
228 918 1
719 704 1
358 946 1
618 587 1
416 749 0
62 67 1
344 7 1
318 265 1
918 657 1
888 449 1
648 16 0
318 53 1
978 162 1
478 674 1
449 950 1
62 206 1
840 867 1
946 753 1
971 401 1
446 66 1
978 974 0
162 701 1
576 885 1
774 275 1
510 986 1
317 39 1
986 354 1
252 149 1
867 590 1
749 851 1
149 713 1
265 992 1
90 242 0
971 968 0
722 50 1
722 477 1
573 314 1
62 220 1
583 736 1
833 151 1
865 561 1
809 898 1
580 190 0
926 168 1
827 127 0
370 501 1
865 186 1
7 36 0
151 55 1
314 822 1
201 610 1
510 214 1
573 476 1
478 436 1
827 473 1
986 678 1
812 761 1
725 793 1
978 947 1
311 222 1
950 166 1
875 804 1
947 421 1
888 609 1
782 301 1
662 442 0
898 534 1
17 368 1
478 906 1
414 838 1
701 608 1
90 484 1
358 710 1
436 350 1
151 922 1
701 910 0
228 796 1
865 998 1
478 466 1
888 452 1
317 417 1
974 866 1
714 958 1
446 611 1
242 877 1
561 22 1
55 638 1
251 259 1
840 585 1
146 435 1
880 751 1
918 49 0
648 913 1
998 616 1
725 676 1
416 900 1
228 530 1
969 320 1
436 321 1
466 148 0
573 685 1
146 107 1
971 328 1
648 860 1
585 665 1
477 895 1
736 936 1
969 44 1
871 297 0
301 319 1
710 981 1
969 363 1
685 571 0
713 440 1
414 637 1
685 123 1
476 178 1
123 829 1
166 462 0
936 614 1
317 393 1
501 949 1
638 985 1
344 738 1
67 904 1
611 326 1
416 496 1
618 541 1
674 77 1
674 564 0
534 438 1
950 264 1
513 176 1
774 696 1
796 431 1
564 797 1
992 586 1
300 60 0
946 588 1
7 179 1
513 232 1
318 331 1
685 700 1
590 781 1
186 884 1
179 241 1
60 584 1
424 324 1
981 730 1
910 538 1
319 896 1
558 598 1
166 119 1
586 697 0
947 521 1
530 826 0
793 845 1
714 249 1
206 816 1
774 779 1
311 887 1
368 69 1
36 298 1
448 177 1
714 202 1
431 262 1
7 305 1
779 253 0
123 365 1
417 872 1
902 575 0
62 139 1
657 728 1
657 42 1
950 243 0
162 839 1
865 723 1
401 258 1
900 494 1
845 412 1
558 778 1
328 160 0
22 755 1
812 975 1
906 309 1
880 352 1
701 334 1
214 18 1
950 409 1
751 290 1
454 383 1
571 30 0
710 988 1
638 85 1
838 460 1
119 396 1
30 347 1
730 517 1
753 912 0
452 702 1
676 554 1
946 711 1
309 737 1
162 255 1
449 983 1
7 903 1
898 565 1
900 891 0
778 500 1
855 633 1
728 847 0
969 756 0
738 295 1
673 724 1
902 451 1
895 263 1
344 780 1
63 607 1
231 666 1
264 727 1
778 120 1
496 152 1
166 230 1
55 820 1
839 574 1
885 994 1
160 942 1
761 144 1
476 271 1
891 945 1
903 14 1
271 628 1
477 426 1
586 170 1
478 960 1
152 923 1
466 927 1
822 158 1
152 589 1
900 801 1
107 288 1
484 836 1
736 876 1
517 948 1
611 636 0
501 734 1
584 914 1
822 850 1
986 91 1
166 742 1
476 535 0
583 410 1
829 70 1
263 825 1
816 861 1
393 973 1
722 432 1
530 635 1
888 327 1
149 444 1
983 283 1
891 332 1
230 995 1
637 495 0
328 471 0
201 883 1
585 441 0
896 68 1
352 19 1
170 864 1
18 917 1
478 907 1
816 744 1
950 944 1
946 800 1
275 659 1
749 560 1
700 38 0
950 58 1
673 51 1
222 415 1
530 694 1
561 225 1
616 810 1
435 502 1
321 658 1
186 80 1
177 934 1
414 599 1
867 551 1
51 467 1
988 103 1
178 819 1
220 492 1
934 122 1
865 771 1
113 670 1
814 224 1
985 234 0
638 348 1
885 640 0
778 294 1
658 129 1
288 938 0
396 957 1
636 468 1
452 79 1
139 469 1
120 921 1
214 400 1
910 445 1
214 210 1
263 873 0
872 803 1
250 198 1
460 545 0
589 853 1
431 593 1
347 987 1
876 675 1
151 296 0
358 776 1
902 977 1
686 976 1
201 95 1
825 254 0
611 699 1
541 518 1
449 615 1
393 754 1
314 155 1
152 786 1
702 367 0
580 533 1
593 596 1
290 287 1
978 1 1
786 11 0
809 110 1
190 854 1
665 27 1
780 668 1
162 689 0
441 175 1
735 932 1
811 620 0
510 233 1
723 709 1
697 993 1
326 529 1
873 908 1
471 972 1
337 868 1
347 721 1
401 81 1
895 691 1
50 23 1
263 411 1
146 299 1
332 236 1
590 247 1
838 373 0
637 433 1
711 47 1
473 489 1
670 4 0
410 924 1
836 708 1
80 402 1
611 930 1
294 768 1
139 715 1
201 663 1
782 329 1
678 627 1
47 98 1
259 935 0
254 388 0
383 629 1
44 919 1
685 316 1
50 731 1
368 325 1
860 792 1
919 349 0
190 171 1
974 82 1
228 73 1
170 140 1
822 248 1
994 96 1
210 692 1
50 654 1
139 954 1
816 465 1
478 943 1
152 345 1
560 333 1
607 555 1
938 430 1
321 481 1
822 505 1
81 543 1
334 759 1
477 20 1
332 269 1
176 748 1
958 540 1
699 482 1
310 766 1
354 874 1
675 389 1
