1000 25500
623 512 1
512 732 1
623 739 1
623 861 1
512 458 1
458 146 1
732 938 0
861 94 1
94 426 1
426 530 1
94 172 1
739 478 0
146 212 1
512 238 0
530 334 1
212 132 1
146 76 1
146 685 1
238 150 1
172 725 0
685 103 1
530 646 1
646 284 1
212 765 1
732 682 1
132 621 0
284 902 1
646 691 1
458 178 1
902 449 1
938 833 1
691 772 1
449 394 1
132 119 1
772 828 1
691 895 0
621 939 0
646 406 1
76 837 1
394 229 1
939 243 1
939 559 1
685 279 1
902 860 1
178 565 1
426 470 1
426 511 1
334 253 1
511 447 0
559 439 1
739 800 1
478 597 0
837 531 1
895 892 1
565 698 1
861 187 1
284 304 1
739 630 0
938 676 0
938 853 1
279 513 0
685 763 1
739 782 1
334 28 1
512 550 1
178 708 1
439 767 1
630 424 1
828 986 1
939 193 1
698 176 1
691 361 1
439 987 1
513 846 0
406 267 1
212 18 0
267 87 1
513 453 1
565 96 1
987 2 1
238 432 1
531 358 1
938 343 1
103 718 1
146 292 0
565 880 1
212 206 1
229 862 1
902 585 1
833 524 1
828 403 1
828 307 1
676 341 1
559 834 1
439 391 1
895 407 1
76 783 1
76 807 1
406 603 1
524 738 1
361 160 0
585 932 1
394 363 1
150 36 0
738 863 1
621 228 1
253 435 1
212 963 1
172 282 1
676 819 1
478 907 1
685 669 1
862 541 1
682 733 1
732 35 1
478 443 1
458 78 1
828 356 0
902 295 1
895 707 1
932 798 1
621 248 1
559 791 1
732 953 0
953 573 1
178 68 1
284 436 1
565 147 1
295 570 1
559 717 1
837 460 1
834 66 0
292 395 1
772 434 1
78 1 1
458 549 1
206 124 1
363 859 1
513 254 1
146 385 1
407 993 1
356 898 1
424 95 1
424 244 1
733 481 1
861 291 1
1 114 1
95 225 1
228 617 1
902 964 1
733 649 1
228 673 1
938 518 1
391 102 1
394 981 1
682 761 1
424 185 1
403 935 1
434 112 1
698 252 1
783 913 1
935 276 1
385 237 1
718 370 1
102 37 1
449 744 0
432 516 1
385 933 0
565 661 0
549 612 1
707 473 1
718 594 1
834 260 1
185 26 1
28 929 0
573 825 1
573 883 1
859 710 1
834 415 1
385 897 1
597 525 1
443 221 1
150 581 1
18 627 1
228 870 1
550 537 1
341 952 1
933 297 1
68 75 0
530 174 1
395 591 1
279 495 1
530 905 0
295 256 1
124 148 1
228 622 1
284 642 0
565 159 1
807 934 1
370 640 1
986 49 1
953 293 1
623 382 1
549 875 0
187 890 1
907 797 1
206 610 1
933 841 1
1 39 1
435 746 0
841 745 1
248 736 1
228 810 1
458 5 1
178 140 1
341 788 1
254 413 1
94 32 1
783 175 1
37 379 1
981 417 1
49 441 0
797 815 1
150 948 0
537 448 1
453 496 1
403 44 1
591 330 1
267 368 1
458 13 1
895 876 1
948 872 1
185 59 1
524 230 1
297 515 1
913 917 1
368 438 0
525 747 1
573 270 1
810 605 0
938 687 1
1 600 1
797 483 1
862 889 1
424 596 1
417 197 1
438 654 1
676 619 1
746 70 1
282 311 1
815 812 1
225 431 1
788 796 0
883 706 1
238 390 1
76 759 1
253 349 1
307 719 1
358 686 1
307 956 1
385 972 1
953 647 1
841 480 1
124 827 1
630 637 1
441 168 1
307 64 1
197 31 1
36 670 1
815 520 1
531 599 1
343 214 1
248 614 1
206 653 1
124 751 1
861 410 1
853 818 1
710 920 1
511 265 1
64 992 1
225 298 1
361 21 1
892 99 1
441 644 1
837 528 1
28 699 1
298 0 1
920 809 0
807 333 1
759 974 0
473 697 1
244 814 0
124 93 1
282 970 1
276 166 1
449 909 1
31 242 1
458 724 1
1 352 1
297 811 1
905 672 1
403 27 1
814 508 1
833 539 1
282 247 1
248 274 1
252 868 1
274 466 1
591 104 1
292 321 1
644 281 1
435 442 1
868 997 1
898 839 1
964 583 1
797 425 1
515 209 1
407 312 1
987 271 1
248 604 1
248 609 1
859 680 1
307 936 1
39 625 1
37 62 1
868 15 1
938 629 1
343 135 1
686 750 1
707 568 1
621 954 1
35 101 1
747 397 1
206 957 1
644 726 1
349 154 1
726 723 1
390 262 1
104 67 1
623 752 1
932 41 1
981 139 1
37 108 1
95 922 0
827 845 1
96 320 1
863 372 1
987 288 1
953 398 1
292 421 1
288 399 1
811 257 0
981 548 0
425 690 1
426 33 1
399 475 1
478 947 1
512 474 1
508 721 1
719 942 1
809 268 1
253 80 1
320 848 1
646 888 1
333 677 0
888 202 1
230 887 1
473 308 1
480 126 1
293 618 1
93 314 1
435 678 1
876 764 1
49 994 1
539 867 0
640 799 1
848 344 1
942 578 1
448 779 1
630 855 1
515 217 1
187 900 0
687 188 1
370 414 1
725 227 1
297 692 1
531 479 1
66 878 0
403 497 1
772 836 1
719 566 1
629 965 1
341 757 1
385 463 1
334 216 1
548 801 1
948 273 1
920 50 1
160 468 1
75 245 1
913 667 1
1 492 1
798 655 1
370 261 1
878 980 1
605 310 1
872 896 1
610 61 1
298 636 1
229 730 0
438 557 1
736 634 0
597 241 1
308 19 1
672 445 1
855 660 1
516 519 1
311 482 1
114 638 1
723 51 1
496 380 1
677 107 1
413 433 0
479 419 1
617 231 0
261 338 1
267 544 1
862 830 1
344 866 0
443 201 1
80 711 1
929 742 0
254 656 1
818 430 0
407 111 1
96 277 1
516 423 1
227 306 0
146 893 1
691 990 1
750 919 1
610 984 1
423 645 1
747 546 1
954 462 1
692 598 1
640 88 1
815 16 1
609 884 1
