8892 10000
6878 6030 1
6030 3979 1
6878 4681 1
3979 767 0
3979 676 1
3979 2616 0
2616 7615 1
676 765 1
765 2597 0
3979 7948 1
676 5698 1
2597 6678 0
5698 8340 0
7948 6168 1
2597 1212 0
2597 1288 0
676 5103 1
4681 6397 1
8340 7779 1
3979 1768 1
5698 7243 1
767 1237 0
3979 8862 1
765 7556 0
2616 952 1
6397 7166 1
6678 4107 1
7779 1135 1
2597 8038 1
7243 1524 0
1237 4350 1
765 6380 1
6678 3246 0
1212 1805 0
3246 1756 0
6678 7093 1
1768 6829 1
1768 6760 1
765 2187 1
767 6166 0
765 4250 1
2597 8777 1
6030 6272 1
5698 5775 0
765 4872 1
7948 2314 0
6760 7514 1
2314 1267 1
7243 8864 1
7556 6425 0
1524 2745 1
6380 184 0
6878 2443 0
1768 8797 1
6397 4783 1
767 5261 1
2314 6343 0
5261 1670 1
2443 3831 1
765 2728 1
1212 4222 0
7615 5481 0
7514 5210 0
8340 121 0
6425 1443 1
7166 5530 1
2314 6635 0
952 2704 1
6380 69 1
6343 1957 1
1135 7555 1
7779 1414 1
6760 3605 1
8862 5116 0
5116 1510 1
1135 6203 1
69 5761 1
1443 7999 0
1237 5375 0
7779 5385 1
4222 5083 1
2704 8303 1
5103 5954 1
4681 8520 1
4681 5382 0
1524 1381 1
2728 110 1
1443 8504 1
8504 8436 0
2187 2956 1
6030 8204 0
8862 2095 0
7166 1435 0
767 3516 0
69 5677 1
2704 8164 0
5698 1993 1
6397 8842 0
7243 3799 0
6343 5312 1
6829 3149 1
6168 6921 1
7093 1812 0
8777 5532 0
7514 4965 0
8436 613 1
6829 5919 1
5103 8393 1
1993 2726 1
8204 7477 1
5375 3007 0
6425 5705 0
4872 4602 1
5261 3673 1
613 1821 1
8864 7871 1
7615 2718 0
1267 6292 1
6272 6954 1
1435 2773 0
1805 6099 0
6760 2237 0
6380 3468 0
69 5464 1
3516 4431 1
1443 3567 0
121 4586 1
7093 1746 0
765 6415 1
5677 5801 0
4602 5792 0
8504 1673 0
8204 2810 1
1670 4032 1
5375 8583 0
952 7119 0
5385 6457 1
1381 3706 1
4222 3475 1
1993 7303 0
1821 198 0
6397 7036 0
1237 2268 0
6829 8401 1
2597 4470 0
3149 1436 0
5312 7359 0
5530 3691 0
1135 5079 0
7243 8110 1
6203 7624 1
2726 1219 0
5792 1277 0
5801 5557 0
8340 47 0
7999 7280 1
6099 135 1
8303 7421 0
3831 8569 0
2810 8344 0
6678 4429 0
1746 8598 0
3706 7441 0
8504 6105 0
3516 1731 0
2956 6274 0
5775 4410 0
3979 3949 1
8303 1788 1
6678 1705 0
5677 4235 0
1436 1668 1
6105 8446 0
7615 1440 1
6829 4500 0
5312 4338 1
5919 7230 0
1212 518 0
5775 2814 1
3799 1861 1
8401 6322 0
1673 5704 0
5083 5596 1
121 6850 1
1705 8296 0
6274 7989 0
3691 2410 0
2810 127 1
1768 2164 1
1288 8073 1
7036 1606 0
7514 7005 1
1606 7728 0
952 6602 1
5481 2422 0
8598 8882 1
1957 3914 0
1277 1795 0
7999 7137 1
3475 5762 0
2745 3517 0
8110 6992 0
676 3472 1
5079 8652 1
1731 5199 0
6635 7502 0
4338 2583 1
1381 3350 1
8583 1784 0
1821 3816 1
3799 2256 1
1288 7601 1
135 8285 1
110 745 0
3516 7880 1
1267 7356 0
1705 4232 1
8569 8387 1
5954 2760 0
1435 620 1
6272 3721 1
8652 7974 1
6415 955 0
7119 6807 0
8073 3992 0
2810 8830 0
6878 6109 1
4500 5549 0
1443 2867 0
3246 1079 1
4431 5663 1
7005 8373 0
6109 1651 0
4250 8876 0
4681 409 1
2268 1589 1
2164 5874 0
5762 1021 1
1267 8060 1
1788 1172 1
6921 5021 0
7421 6695 1
5698 8093 0
7137 8211 1
4783 6046 0
4783 6064 0
2760 863 1
7502 2031 1
7502 7075 1
7871 993 1
1746 2025 1
5557 1909 0
8797 7086 0
3949 7837 1
6046 4786 1
7356 3328 1
1135 3376 0
2597 815 1
2718 1046 0
1812 2101 0
6168 4801 0
8340 7926 0
6415 8050 0
7137 8541 1
5677 8625 1
184 4160 1
8777 475 0
863 8274 0
7005 6134 0
7441 4385 1
5954 4640 1
745 5895 1
2726 7940 0
7940 19 0
7926 4198 0
8436 6903 0
1812 943 0
6109 3411 1
3475 807 1
4410 6928 0
6343 4953 1
1046 2577 1
6397 5867 0
7556 3303 0
4198 3141 1
3007 1967 1
4338 2820 1
5261 1745 1
5801 4292 0
1046 6377 0
2268 6490 1
135 232 0
943 1815 0
110 5311 1
6343 7807 0
8569 5844 0
7989 3016 1
5596 1592 1
5021 5335 1
7137 7463 0
69 2747 1
6064 469 1
8504 318 0
7421 3631 0
4586 6432 0
6760 6093 0
3350 2387 0
318 1444 1
2256 2875 0
7303 4306 1
6432 419 0
2875 1561 1
2704 7860 1
2410 5653 0
2187 5026 0
1443 4345 0
3567 829 1
3411 8521 0
955 6389 1
6992 6374 0
620 1129 1
1212 1773 1
6678 836 0
8842 929 0
4640 2880 0
8583 7850 0
8436 6102 0
6397 2663 1
6322 6361 1
6490 8396 0
8110 6718 1
807 2601 1
1237 1614 0
7850 7377 0
1957 7978 1
4953 4054 1
1746 8054 1
2820 7165 0
7036 8517 1
8521 5734 0
1815 8717 1
6166 7288 0
7303 5070 1
7514 3433 1
7940 2320 0
1861 4509 1
7036 1438 1
3992 8567 0
3631 3215 0
3376 3108 0
5596 2959 0
1909 6564 0
6921 672 1
19 420 1
1673 1233 1
2443 812 0
2101 6800 1
1438 3289 0
2880 6336 0
8864 301 0
1705 5560 0
5895 5814 1
5663 8152 0
3108 8021 1
4681 2504 1
2814 1827 0
3376 663 1
8862 3666 1
7137 8593 1
7165 2331 1
5560 666 1
5549 2138 0
2410 3733 0
5311 1119 0
4965 3038 0
7463 6141 1
3141 2540 0
4032 6280 0
620 4190 1
5549 5164 1
6374 155 0
8211 6785 0
8344 8331 1
8401 4646 1
6272 6845 0
8876 982 1
184 7570 0
7165 6841 0
3673 45 1
4235 4229 0
8541 782 1
7086 3085 0
4429 3074 1
745 793 1
7137 4627 1
8652 2519 0
1589 51 1
8296 145 1
7948 6951 1
4232 6849 1
3992 4382 0
5385 6776 0
1784 150 1
6377 1313 0
3246 991 1
3831 1930 0
5375 4503 0
8373 1287 1
1815 1775 1
3303 2967 1
8830 2198 0
5311 1540 0
6280 431 1
7570 9 0
19 7739 1
6928 665 0
8073 7632 1
3475 5451 0
8393 8260 0
2773 5497 1
793 5876 1
7989 2258 1
4250 3684 0
6168 7118 1
1172 6893 1
8541 131 0
5814 3752 0
110 1995 0
110 7660 0
19 1490 1
8446 3610 1
7601 5534 0
6760 5082 1
6109 695 0
4602 780 0
135 1713 0
5895 5685 0
3016 8649 1
8152 6231 0
6695 5370 0
3149 7156 1
5210 4374 0
5895 1468 0
3289 6145 0
2583 379 1
2747 664 0
863 4320 0
8717 2173 0
6602 5961 0
1589 8802 1
1788 7413 0
663 898 0
8864 4196 0
7615 7818 0
5954 3862 0
2601 5739 1
1440 678 0
7837 6441 1
3246 2439 0
7230 668 1
8393 6150 0
3721 5446 1
3516 2134 0
2867 6925 0
1592 3558 0
5762 2569 0
1805 6335 1
7570 3754 1
8517 8825 0
7978 6865 1
782 2851 0
3149 8791 0
1561 175 0
7137 5202 0
8211 496 0
1212 8220 0
695 353 0
8791 7583 0
5312 7259 1
2410 6442 1
5663 1848 0
5079 6929 0
2814 1137 1
2422 1234 0
420 4522 0
47 3169 1
1773 6206 0
409 4618 0
6336 8267 1
8521 3241 1
8517 5332 1
318 6652 1
6099 8250 0
6335 5381 0
2745 8358 1
1788 7559 1
3992 6331 1
1436 1857 1
7583 6498 0
6785 1383 0
5481 7151 1
6785 7677 1
1589 1644 0
8876 7862 1
5792 5299 1
7137 593 0
1233 2251 0
6361 7189 1
7850 3218 0
5164 7385 0
518 5214 1
6829 6357 1
6168 8710 0
3141 6085 0
110 7573 0
5261 5641 0
1381 7011 1
8830 8851 1
3141 3106 0
6415 8543 1
2747 2403 1
2403 65 1
121 8420 1
6292 6409 1
1079 132 1
3289 8321 1
1592 7442 1
2101 376 0
2134 2418 0
1277 3856 0
7999 4117 0
2745 744 1
3516 6983 0
3949 5982 1
5792 7252 1
2880 165 1
2616 821 1
1435 4740 1
4250 6205 0
7477 6574 0
4783 5633 1
1731 771 1
6574 6711 0
469 4809 0
475 6394 1
6850 2687 0
1995 4009 0
8164 4319 0
955 4273 1
2745 4011 0
7259 1570 0
6361 7980 1
6409 2617 1
518 4379 0
4229 4645 1
5464 6494 1
6272 7515 1
6903 5392 0
6397 7249 0
1957 8180 0
6109 8798 0
745 4621 1
8021 4933 0
6564 3658 1
5596 3898 0
6374 3660 1
2810 2332 0
1784 7007 0
7118 5994 0
2519 4616 0
2851 8819 1
8541 5027 1
6893 8300 1
3218 2705 1
5375 3934 1
1651 4827 0
5392 8057 0
8110 3176 1
2616 6842 1
6425 5784 0
1805 2259 1
7165 3786 0
2597 2664 1
4602 7239 1
7514 1708 1
165 8511 1
3141 4571 0
6564 5383 1
7660 7563 0
2664 3766 1
6394 714 0
6983 7417 0
2820 7150 1
2875 5300 1
6718 2976 1
952 6305 1
5464 342 0
7359 8469 0
6046 6077 1
3733 743 0
1756 2417 1
135 8676 0
6574 241 0
5446 2194 1
6322 5503 1
8520 7925 1
7156 1925 1
379 5221 0
7739 1844 1
6776 7214 1
4783 3394 0
6394 8744 1
5312 1663 1
952 7062 0
1444 3354 1
2540 3324 1
8882 4596 1
4292 2842 1
7377 5084 0
1768 140 0
2418 7390 1
3241 7668 1
4571 4484 0
318 4496 1
2718 2116 0
4953 2221 0
8710 1964 0
5739 4513 0
318 5986 0
7356 3278 1
6829 1052 0
7417 1729 1
3799 4388 0
1756 8552 0
7514 5032 0
1844 7576 0
4431 6096 1
2025 7587 0
2256 177 0
2259 7100 1
1570 5439 0
5653 7965 1
8649 4375 0
2268 1976 0
2597 1884 1
2967 242 0
6205 255 0
8250 5821 0
3691 5377 0
7583 755 0
2704 249 0
2138 7833 0
1288 3100 1
8446 7866 0
4933 1211 0
6415 905 0
5532 7212 0
5954 5643 0
8274 4624 1
4681 583 0
1435 6794 0
4640 101 1
1592 6194 0
4292 1783 0
3766 4569 0
7477 6255 0
7421 151 0
3914 5877 1
2704 8585 0
1957 6588 1
4054 4300 0
2194 2118 0
4198 3333 0
1756 8606 0
6954 1761 0
6442 8483 0
5704 11 0
5381 7459 1
1137 4543 0
4431 1447 0
4011 4240 1
140 5277 0
5560 2153 1
3733 2924 1
5633 5897 0
4198 4122 1
5383 1903 1
2875 6433 0
5867 7992 0
1729 8133 0
583 3710 1
1957 6350 0
4586 6585 1
1909 8061 0
4500 2532 1
8260 310 0
8567 8381 1
7556 2557 0
6046 4048 0
1219 6379 1
4160 662 0
8511 1743 1
6046 1023 0
3106 6637 1
6134 3188 0
6305 6884 1
6928 5656 0
4640 8126 0
5994 53 1
6695 8342 1
863 3539 1
5261 923 0
4586 7886 1
8791 2319 0
3666 5741 0
7252 7131 1
7514 4361 0
3188 8805 1
7502 5331 1
1993 4774 0
7570 2683 0
4232 5824 0
8593 2852 0
1288 8125 1
301 988 1
4503 5302 1
955 3386 1
620 326 0
175 892 0
8274 8578 0
1663 7143 0
3766 6581 1
8606 944 0
8250 200 1
101 4443 0
379 2023 1
5685 7348 0
1848 1437 0
131 8352 1
982 5061 0
7833 4599 0
678 1506 0
4235 3500 1
7212 7067 1
6274 5974 1
8125 7240 1
2095 5017 0
1673 4369 1
6077 2889 1
2569 3812 1
1211 8360 0
7093 3230 1
1606 3193 0
6335 6742 1
821 3322 0
4740 6875 1
150 3221 1
1438 4007 1
1670 4845 0
4569 2338 1
6205 5387 0
4845 3759 1
7514 3273 1
6865 5507 0
4229 2210 1
3386 4254 0
3706 7835 1
2164 5043 0
353 1251 1
6794 5682 1
8583 6259 0
2338 4165 0
7356 7306 0
3710 3953 0
3691 2972 1
6564 2756 1
3333 3248 1
4596 5189 1
5530 3485 0
5082 3919 0
7886 4456 1
1510 4789 1
7880 8160 0
863 1860 0
2116 8159 0
2439 683 0
4382 7863 1
6259 5578 1
6145 3534 0
3411 2359 0
4965 963 1
2814 4826 1
2718 8715 0
8073 3705 1
2726 4693 1
8717 7198 1
5382 4084 1
1729 1159 0
5084 8602 1
1745 6943 0
1815 8743 1
6842 2416 0
6350 2548 1
6380 6060 0
2237 6854 1
2504 8865 0
4011 781 1
1437 7814 1
5739 4044 1
7576 5491 0
1827 7907 0
5332 8465 1
668 625 0
8133 6002 0
3673 734 0
1731 7644 0
379 4589 0
3898 1653 0
2548 7638 0
1234 5949 0
4160 6904 0
714 4972 0
6379 5845 1
419 8014 0
2194 7338 0
7338 7042 1
662 5317 1
8342 7341 1
2198 4725 1
7417 3414 0
3394 5128 0
821 4051 0
2338 6364 1
3539 6756 1
8436 3928 1
780 8827 0
8342 1831 0
47 5750 0
69 7994 1
4621 3969 1
1821 7540 0
3558 2525 1
3856 4974 1
1219 2508 0
3386 2465 0
8060 1214 0
7563 906 1
6903 2969 1
3754 5514 0
3149 8351 1
1313 5329 1
1440 6586 0
6925 2377 0
7880 1611 0
