4392 10000
2456 3886 0
3886 1931 0
2456 939 1
1931 228 0
228 1916 1
939 3840 1
1931 2166 1
3886 657 0
657 2907 1
1916 149 0
149 1524 1
228 3295 0
1931 2200 0
2907 2824 1
939 3870 0
657 2669 1
2200 1676 1
3886 1225 1
3886 3547 1
3840 518 1
228 1964 0
3547 2962 0
3295 1510 1
3840 1742 1
149 1791 0
2200 1276 0
3886 4206 0
3870 2915 1
4206 472 1
2456 3943 0
1524 1865 1
1931 1189 0
1916 2435 1
228 3646 0
3547 602 1
3886 4229 1
3295 878 0
472 2668 1
1742 2988 0
1931 2939 1
3646 3878 1
2962 3371 1
3870 3869 1
2200 2411 1
149 973 1
1791 2139 0
602 140 1
518 2133 1
2824 1123 1
2962 4091 0
228 1416 0
657 3103 1
2915 3248 0
2824 3462 1
1916 1575 1
3886 1016 0
1189 242 0
4091 3602 0
1916 306 0
1524 2827 1
602 4156 0
1931 2027 0
3869 3770 0
1742 551 0
878 893 1
228 4247 0
1865 1437 1
2411 1733 0
3602 4190 1
4190 3102 1
2411 2342 1
3646 3693 1
1916 2515 0
2435 1704 1
2669 4304 1
2456 1357 1
1916 2446 1
1357 3787 0
1276 487 1
472 109 1
3770 2309 1
2827 1844 0
1964 2153 1
3869 1637 1
2988 386 1
939 4165 0
149 1201 1
2669 1448 1
2153 3667 0
472 929 1
1742 4350 1
1931 968 1
109 3339 0
939 2151 0
3943 1671 1
2515 3374 0
3295 4264 0
929 3198 1
602 3771 1
1844 294 0
109 410 1
3646 495 1
878 3493 1
1791 2598 0
149 2526 0
3198 4273 1
2309 65 0
2411 2738 0
968 2477 0
1357 2248 1
2435 2177 0
2669 1989 0
657 2037 1
1357 3502 1
1016 3734 0
1791 2586 1
3886 1111 0
2915 2684 0
2988 769 0
1510 935 1
4304 2522 1
4304 643 1
968 1104 0
2342 707 1
4165 674 0
294 4385 1
1416 704 0
1111 2453 0
228 3750 0
242 3363 0
3602 2967 0
3870 3997 1
3750 3075 1
