7942 10000
2495 1780 1
1780 1958 0
1780 3192 1
2495 7733 1
7733 5461 0
1780 5881 1
1958 33 1
1958 3220 1
3220 6759 1
3220 3344 1
2495 1396 1
33 6706 0
33 4896 0
7733 318 0
3344 4000 0
1958 2166 1
7733 6410 0
33 767 0
767 7627 1
3192 3465 0
2495 7224 0
7224 7600 0
33 2536 0
5461 6926 1
5881 7397 0
1396 2981 1
318 4675 0
6926 5773 1
2166 5391 0
767 3263 0
767 3742 1
3263 7391 0
2495 6708 1
7224 2567 0
5881 3643 1
6410 1869 0
3465 3178 0
5881 6913 1
7627 2249 0
4896 2553 0
5461 1512 0
767 4488 1
7627 4799 0
3643 4757 1
2249 2472 1
318 7646 0
7646 637 0
7224 647 0
2553 6826 1
2495 6105 0
3643 526 1
3465 4574 1
5773 7587 0
6706 6115 0
5461 534 1
3192 6879 0
2536 2745 1
6706 3808 0
4896 393 0
4757 5601 1
318 1100 0
7391 5298 0
6879 3059 0
6706 93 0
767 6931 0
1869 1113 0
4799 6179 1
5391 2637 1
7224 7362 1
1958 1538 0
767 3778 0
93 4591 0
5461 4796 0
1538 2872 0
1113 4008 1
2249 4441 1
3465 1319 1
7733 5002 1
7646 7806 1
647 2301 0
7600 3683 0
3220 6829 0
1538 662 1
6926 1838 0
1838 6801 0
5391 2 0
1113 3901 0
4896 1091 1
1100 2153 1
1512 7157 0
6706 7017 1
4675 4602 0
5461 3191 0
6829 1079 1
5391 4769 1
1869 586 0
2567 7756 0
1958 3368 0
7627 1147 1
2166 3578 1
3059 5071 1
393 2341 1
5298 7501 0
2249 5906 0
6179 5542 0
4602 2545 1
4896 5046 0
6926 3304 0
4591 129 0
5071 7041 1
6801 2548 1
6801 3071 0
2981 2429 1
2637 3164 1
647 3612 1
93 2933 1
4796 2303 0
3643 6870 0
3465 1570 1
2341 4883 0
7017 7594 0
4602 3154 1
1100 6039 1
1538 852 0
2341 3875 1
3683 3736 0
129 2076 1
1570 6737 0
93 1211 0
7391 872 1
4574 431 0
7362 5793 1
4488 5437 1
5906 6095 1
4008 1916 0
6095 4653 1
4441 6493 1
1869 6220 0
5046 5674 1
2429 3792 0
526 1266 0
4602 4550 1
4896 1713 0
129 3872 0
7806 3751 0
6801 5839 0
1396 596 1
5437 6342 0
4769 6459 1
5906 7437 0
3465 660 0
3751 7100 1
3164 905 1
2166 5238 1
5881 168 0
767 6653 0
3742 3818 1
7157 3704 0
6801 3025 0
129 1421 1
3901 4246 1
1100 3177 0
318 7918 0
168 7106 1
6105 3881 0
2548 7409 1
2933 3644 1
93 2556 1
2429 7720 1
4602 7862 0
5071 4093 1
5071 4483 1
6342 4274 1
2301 4006 1
7600 1695 1
3344 6872 1
3872 2595 0
526 6125 0
7017 7375 1
6115 3568 0
4591 5527 1
33 2179 0
6706 946 1
1869 4872 0
3643 6180 0
4757 3676 1
2745 7401 1
1147 85 1
3704 442 0
2567 7711 0
3071 7573 1
2341 3543 0
7711 4231 1
6459 4293 0
6105 6374 1
2166 1556 1
1091 725 0
3643 5050 1
2553 2352 1
2472 4318 1
4872 7770 0
7573 7062 1
129 1032 1
33 1426 1
526 179 0
6374 5807 1
5542 2421 1
3368 6157 0
4653 3348 0
6931 491 1
3742 2591 0
3872 6003 1
3192 6086 0
2637 6096 0
5674 7319 1
5773 2666 1
129 6523 1
2076 3921 0
491 4823 1
7437 7354 0
4872 5288 1
1780 1036 1
6870 4277 0
5906 600 0
7354 1056 0
6523 2252 1
7770 3211 0
2548 7317 1
7733 1633 1
2545 196 1
179 7291 0
7401 6909 1
3178 957 0
1266 6007 0
