4492 10000
742 860 1
742 3985 0
742 364 1
742 899 0
364 2323 0
899 1680 1
899 1427 0
364 422 0
3985 4034 0
1680 158 0
1427 600 1
600 3210 0
860 3986 0
742 2916 1
1427 2785 0
158 2478 1
3986 3571 0
742 1990 0
3986 1328 1
1680 978 0
422 1823 1
364 3286 1
2785 2496 0
2916 1771 1
978 3883 1
860 3578 1
3985 7 1
3883 1813 1
1823 2546 0
158 980 1
1813 1258 0
899 3451 0
3451 2460 1
364 3384 0
978 3255 1
364 665 0
665 562 0
2785 216 0
4034 210 0
2785 3044 1
158 3496 1
2460 3337 0
364 3560 1
210 1721 0
899 1160 0
3286 4349 0
4349 2280 0
2323 1881 0
1258 1240 0
1721 120 1
665 4207 1
2546 2293 1
980 3746 0
980 1806 1
2293 3711 0
7 2087 0
665 2278 1
2546 2270 0
1240 2963 0
2280 2112 1
742 3095 0
4349 3644 1
1813 2163 0
562 988 1
2323 1165 1
3496 3278 0
3095 2393 0
3985 1439 0
3451 4468 0
2087 3038 1
1439 1838 0
2112 2062 0
2293 4054 1
1806 2736 1
3044 2686 1
4349 3646 1
2546 1256 1
3278 3046 1
2087 1456 1
980 1360 1
1806 992 0
3095 2421 1
2293 3654 0
422 83 1
4207 277 0
1328 925 1
3711 3943 1
3496 1470 1
860 4083 1
1240 2265 0
860 3474 0
992 2789 1
1721 2281 0
2496 451 0
7 2784 1
3560 2621 0
2393 793 0
1256 2760 1
3571 575 0
1160 432 0
451 4486 1
3046 821 1
3496 1420 0
120 1169 0
2393 4287 0
1881 3175 1
2323 676 0
2785 1163 0
2323 370 0
370 712 0
2736 1852 1
3337 3104 0
1721 1417 0
158 2517 0
3255 266 1
3278 4052 0
3451 3740 1
3451 873 0
1470 1356 0
793 1476 0
120 4199 0
2963 3459 0
1806 1862 1
1256 54 0
2281 3720 0
210 2093 0
3746 2970 0
2278 1735 1
2112 2647 1
2163 4224 0
1476 366 0
2270 224 0
364 1157 1
1881 2116 0
3746 2359 1
2963 2619 1
1240 1587 1
2112 2263 0
1439 2069 1
3883 3955 0
3560 3532 1
1735 1001 0
2293 4177 1
2621 1486 1
3560 472 0
422 2697 1
2686 2514 0
3883 172 0
1456 2910 1
2278 487 0
988 2223 0
370 1182 0
2087 1365 0
4349 1941 1
2281 1833 1
712 3066 0
172 4338 1
2647 3006 0
1165 379 1
4177 1181 1
1169 3559 1
1806 1287 1
562 2338 0
3711 3876 1
1365 583 1
4199 2629 0
3038 3961 0
2496 2376 0
2093 2719 0
742 4457 1
600 2842 1
1833 3219 1
2760 443 1
487 2380 0
2842 3870 1
1157 3913 0
366 543 1
980 944 1
2647 913 0
3459 3760 1
1486 3767 0
2842 2775 1
575 4485 0
1838 3857 0
2760 2026 1
54 3370 1
3384 3120 0
1258 2532 1
2789 1618 0
860 3698 0
3560 160 0
2460 424 1
4083 1889 1
2697 148 1
424 705 0
7 2090 0
1456 4242 1
366 3243 0
2380 2593 1
3255 1393 1
4486 3880 1
2265 1738 1
3175 14 1
148 3752 0
277 481 0
3066 2134 0
2062 2510 1
3857 1789 0
4083 1608 0
1160 1969 0
4052 2320 0
3219 890 0
3210 3623 1
2278 2162 0
2842 2713 1
1182 2746 0
1771 4345 0
3711 3218 0
120 2315 1
3337 3501 1
4034 207 0
3384 1371 0
2263 28 0
14 2144 0
3961 3979 1
7 2264 1
3943 1465 1
676 3840 0
3720 2374 1
1240 251 1
600 2803 0
2116 1152 0
821 3826 0
432 71 0
1417 360 0
2963 50 1
1356 1112 1
1165 3206 1
1889 448 1
3644 2307 1
3370 2453 0
2116 3226 0
4287 2768 1
2264 1038 0
2453 2044 1
2496 1197 0
1456 4309 0
424 887 1
2223 3148 1
4034 3254 1
3255 1912 1
1738 2435 1
3474 3491 0
2785 1474 1
3559 1526 0
2376 627 0
4338 4264 0
4199 3266 1
1256 3387 0
120 1291 1
3752 1537 1
148 3605 1
1182 1385 1
1470 4159 0
