7092 10000
799 5357 0
5357 6952 0
799 5815 0
5815 2218 0
6952 5383 0
5357 4344 1
4344 5931 0
4344 4315 0
4315 2058 1
5815 4365 1
4344 3966 1
6952 3097 0
4315 5165 0
4365 3792 1
4344 4175 1
2218 5443 0
5357 2811 1
2218 2392 0
6952 3226 0
3226 865 0
4344 3218 1
2058 4217 1
865 3595 1
3097 2743 1
2218 88 0
3226 2906 0
3966 2158 0
2158 4836 1
2218 3510 1
4344 3881 1
5383 6878 0
4217 1267 1
5443 4854 1
5815 7003 0
3792 1608 0
5443 1554 0
5357 414 0
2058 4667 0
799 328 0
3792 3257 0
4344 4184 1
6952 5140 1
4217 5322 0
4365 2701 0
1554 3328 1
5165 5704 0
2392 5013 0
3328 3295 0
4315 5925 0
3792 997 0
3966 4100 0
2811 998 1
4100 3623 1
2058 1227 1
998 1039 0
5383 5111 0
4217 2305 1
3595 920 1
3510 3922 1
3623 268 0
5443 1977 0
3623 1853 0
3097 619 1
5383 6780 1
5111 4617 0
2701 5508 0
998 4608 1
3595 6891 1
3097 3378 0
5704 6714 1
1039 6969 1
3966 3027 1
88 6812 1
268 3646 0
6891 1229 0
5704 2257 0
1039 6352 1
4854 377 1
2257 5430 1
3257 4686 1
3922 5135 0
268 3280 1
4100 2927 1
3218 6693 1
6780 4921 0
2257 5940 1
920 2760 0
4608 5391 0
5704 6497 1
1227 7013 1
3027 5180 0
4100 4145 0
7003 6480 0
1267 1016 0
6693 6355 1
2906 6161 1
2392 5972 1
2158 5596 1
4365 3296 0
3218 569 0
4184 2038 0
4617 5833 1
7013 5821 0
2038 1589 1
5322 6151 0
6780 1830 0
1977 222 1
3510 3489 1
4365 3431 0
5940 3351 0
569 5114 0
1830 6959 0
222 2200 1
2392 6899 0
6714 5153 0
6355 3757 1
997 1123 0
5153 7010 0
920 3586 0
3510 6932 1
4100 2273 0
3027 6635 1
1554 573 0
3097 285 1
5140 3365 0
2760 6246 0
2906 2444 0
3881 2278 0
5140 6894 1
3226 866 1
7013 4104 0
2760 6747 0
1039 300 0
7013 5212 0
573 5351 1
285 3496 0
3218 337 0
5815 2734 0
5430 2823 1
5931 518 0
1123 3358 1
6894 5614 1
4100 3654 0
285 956 0
6894 2802 1
268 4388 0
1589 6750 0
569 5441 1
5972 1245 1
6959 3291 0
3226 5093 1
1554 432 1
6161 895 0
6812 5942 1
2802 2530 1
5093 539 0
414 6416 0
3431 54 1
2392 2800 1
3881 3178 0
5704 320 1
1853 6073 0
799 5160 0
5013 6633 0
3654 6292 0
2823 6645 1
5430 5745 1
1039 381 0
866 4030 0
3586 5400 0
4104 5691 0
5383 2221 0
5942 1448 0
5940 2272 0
6693 931 0
2701 2694 1
4836 163 1
6959 3064 1
5383 59 1
5160 1933 0
5815 5714 0
5180 543 1
6352 219 1
337 2933 0
1245 2986 0
3646 525 0
4184 4558 1
6952 4545 1
3365 1317 0
2305 1483 1
4854 5326 1
6969 6804 1
6635 4324 1
3365 4519 1
3351 466 1
1123 1141 0
865 6170 0
3295 7005 1
5212 2856 1
5443 904 0
6714 6720 1
4100 6772 1
6780 1900 0
6969 5095 0
6891 6644 0
3510 3831 0
6416 3518 0
2200 3696 0
3831 5932 1
5165 1367 1
2158 1352 1
931 6262 1
219 2215 1
573 204 0
4100 2449 1
5160 3853 0
5691 3871 1
1933 758 0
4100 4471 0
5691 4507 1
1317 2466 0
7010 1536 0
6714 952 1
5357 4337 1
956 5128 1
337 3926 0
3496 4600 0
6959 162 1
6969 2062 0
3431 4468 1
4617 6278 1
1448 6167 1
2215 4048 1
337 6634 1
2466 5173 0
204 4288 0
3881 2455 1
2823 1223 1
6161 1382 1
5180 4307 1
1267 1510 0
377 738 0
3296 835 0
7013 6452 0
6891 4027 1
3966 1375 1
4315 4444 0
3757 6974 0
5745 86 1
4468 1315 1
998 297 0
5013 2371 1
2278 3808 0
5704 4017 0
219 4880 1
5400 6391 0
3595 2424 1
