9092 10000
241 7114 0
241 7015 0
7015 3031 1
7114 8769 1
8769 302 1
241 1844 1
302 8668 0
7015 4441 1
8769 921 0
7015 7438 1
302 5173 1
8668 8186 0
3031 1635 0
302 8115 1
8115 5276 1
4441 7088 1
7015 1638 0
302 6800 0
302 3868 1
7114 4595 1
7438 7400 1
7400 1813 0
6800 4858 0
8115 6415 0
6800 2140 0
4441 2156 1
4441 1488 1
8769 1305 1
241 8995 0
6800 5907 0
8769 80 0
7438 3268 0
4858 249 0
2156 6658 1
7088 2461 1
921 5192 0
8668 7681 1
7681 6324 0
1638 613 1
8115 3591 1
3031 4692 0
921 7797 1
1844 707 0
6415 2425 1
80 8741 0
1488 2859 0
921 4314 1
3031 131 0
2425 5369 1
249 1527 1
6658 6309 1
2156 2831 0
3591 2346 1
249 2925 0
3031 2581 0
2581 388 1
2581 2190 0
7015 6545 1
6309 3462 0
4692 6382 1
1305 6423 0
3591 6076 0
302 2209 0
302 500 0
7015 1840 1
6658 8445 0
2581 1088 1
1638 8376 1
8186 4525 1
2859 2876 1
8668 9063 0
1840 7522 1
8445 404 1
9063 4447 1
5276 1923 1
2209 3327 1
1488 6667 0
4314 7660 1
500 8223 1
1488 3128 1
8769 3627 1
8769 6686 0
6667 7078 0
7015 1909 0
7400 7922 1
302 551 0
6545 371 0
404 8237 1
4692 4857 0
6667 8519 1
4858 5428 0
2156 3269 0
8668 8511 1
2859 8938 0
2190 4553 1
1305 2186 1
6415 2212 1
6076 1793 1
6658 6018 0
6423 1905 1
2156 7311 0
8115 2330 0
7015 1589 0
4553 6958 0
3327 7385 1
1527 3699 1
707 570 0
5173 666 0
2346 7112 1
5276 1356 0
2876 480 1
7400 4723 1
2190 2572 0
6686 2597 1
1638 3023 1
3591 7340 1
6415 6765 0
4858 7151 1
1638 8981 1
7112 3970 0
8237 1302 0
1488 2705 1
5369 3457 0
6423 1953 0
666 7985 0
2330 6165 0
8741 2779 1
7078 2758 0
6415 3854 1
1923 6449 0
1953 900 0
1953 4684 0
6958 2529 0
302 990 0
2705 7999 1
131 2774 0
6658 5245 1
990 6327 0
5369 4655 0
7522 3367 0
404 8755 0
2876 7824 0
1638 2948 1
7015 1650 1
7112 5980 1
1650 7054 1
7660 1114 1
570 529 1
6382 1110 1
3268 8333 0
3268 1255 0
1813 103 1
8981 283 1
2597 5392 1
6765 5972 1
7438 8622 1
5972 6114 0
6686 4322 1
4723 8760 0
1305 4697 1
4723 324 0
2758 8351 1
1527 4359 1
3268 6006 1
5276 7109 1
7681 386 0
6324 6061 0
8511 8184 0
5907 6843 0
4723 462 0
7660 5027 0
6061 7127 0
570 533 1
302 83 1
7660 7091 1
7999 7694 0
2948 84 1
6415 954 1
7694 7368 0
5428 2286 0
4447 3666 1
1114 141 1
2831 145 0
1813 4661 0
7127 2785 1
388 5388 0
3462 6333 1
7091 561 0
4857 8695 1
6843 4743 1
3970 7315 0
5173 8416 0
7054 6377 1
8445 5721 0
5392 5053 1
2831 3014 1
4441 287 1
2581 3032 1
8237 8958 1
1905 8662 0
1110 8045 1
5369 4242 0
7985 5798 1
103 5749 1
