5492 10000
1872 5168 0
1872 5345 0
5168 332 0
5345 5021 1
5021 4145 1
332 5144 1
5168 3946 1
3946 4821 1
4821 4780 1
4780 3725 1
1872 2720 0
4821 3979 1
3946 3645 0
3725 2342 1
4145 266 1
1872 974 0
974 146 1
266 638 0
5168 2852 0
5168 3325 1
2852 2181 0
3979 715 0
5345 438 0
5345 2735 1
5168 1327 1
4780 1053 0
2342 5055 1
5168 5371 1
2720 3231 0
438 276 1
332 3576 1
974 5438 1
3946 3925 1
146 4525 1
1327 1976 0
1872 5008 1
5371 1379 0
3925 570 1
1327 3570 1
5371 5006 0
3725 1768 1
4780 4979 1
715 1399 1
5144 728 0
1768 2950 1
5371 4577 1
1399 4710 0
728 3546 1
3325 623 0
5371 1908 1
3979 4258 1
1908 467 0
4780 2970 0
5008 3275 1
266 1926 0
3925 1851 1
3645 3625 0
1327 5393 0
623 339 0
623 967 1
2852 2141 1
4145 2611 1
4780 5167 0
4780 0 0
3946 2453 0
4821 4680 1
2141 76 1
266 4320 0
0 2962 0
339 577 0
3576 1117 1
1976 1186 1
2181 2173 0
728 2162 1
5008 633 0
2173 4300 0
2342 1693 1
4525 2051 1
3325 2339 1
4145 2490 0
3576 304 0
5345 1492 1
5168 1384 1
4525 406 0
5168 4762 1
1379 1152 0
4300 2399 0
2852 2280 1
3231 5207 0
638 1005 1
3325 222 1
467 4586 1
2280 2528 0
3625 2790 0
4145 2906 1
1053 2771 0
3325 4804 1
304 3965 1
974 5056 0
406 2851 1
2906 5164 1
2280 3157 1
2528 1695 0
2611 5461 0
4979 505 0
1005 4753 0
5056 1479 0
1152 2240 1
2790 319 1
2453 2480 0
4258 5038 0
1399 1188 1
2490 2129 0
1908 2288 0
5008 3584 1
1186 4299 1
5207 5409 0
2490 359 1
2851 4957 0
5008 546 0
332 1995 0
2342 1054 1
3546 1957 1
2480 2059 0
1327 4589 1
2852 2044 0
2240 4628 1
266 649 1
2528 880 1
332 3191 1
2051 5439 1
1976 2408 0
5055 3107 0
4957 876 1
546 4212 0
2399 1793 1
1005 2388 1
3946 4904 0
3576 4149 1
266 2864 1
5006 5034 0
1695 4207 0
3275 543 0
1851 3910 0
4586 4576 0
3576 5189 0
638 3484 0
505 510 0
623 2592 1
1693 2241 0
2339 392 1
1186 3336 1
5008 399 1
146 3490 1
1957 3479 0
1926 1494 1
4525 2510 1
1479 3682 1
577 1665 0
5461 3887 0
4680 4995 0
3325 1938 0
266 5308 0
2288 1634 1
3584 5002 1
2044 4105 0
4207 3205 1
1768 1311 0
0 4414 0
2480 3953 0
4904 4858 1
3953 3639 0
4149 1181 0
0 2406 1
1117 834 1
3570 941 1
3625 740 1
715 4668 1
2480 2754 0
3725 3330 1
2388 4462 1
2241 1990 1
4821 495 1
1957 2454 1
2339 979 0
2399 3802 1
4320 1779 1
510 509 0
146 5475 1
2480 5048 0
3107 2751 1
5189 1337 1
5345 1882 1
4762 5182 1
5002 1773 0
3625 873 0
4858 2921 0
4320 1652 1
509 2859 1
222 2806 0
1665 3451 0
5393 2168 1
3979 3470 1
2399 3548 1
266 2013 1
1665 3881 0
3231 2844 1
2754 2102 1
5345 5470 0
1882 4389 0
876 5085 1
3881 1332 0
4105 1792 0
4586 181 0
5409 2336 0
1327 2055 1
1492 4268 0
222 2522 0
2790 2650 0
1908 5428 0
1181 4490 0
3887 4542 1
5461 1000 0
570 62 0
1479 2126 0
146 655 0
1181 1543 0
2852 4802 0
5002 4810 1
