346 1000
313 95 1
95 344 0
344 135 0
135 31 0
95 106 1
106 122 1
95 318 0
313 58 1
95 27 0
27 181 0
344 310 0
135 161 0
310 226 0
313 38 0
161 21 0
122 190 0
106 286 0
58 324 1
95 117 1
27 213 0
344 64 0
213 182 0
190 281 0
324 129 1
213 263 0
344 342 0
281 42 1
344 273 1
318 55 0
58 9 1
58 150 1
190 59 1
342 239 0
129 148 0
31 309 0
342 282 0
150 120 1
31 131 1
226 312 1
129 136 1
129 47 1
58 2 1
120 191 1
161 157 1
27 67 1
190 153 1
55 89 1
135 195 1
310 119 0
64 165 1
282 203 1
282 105 1
122 1 1
1 230 1
122 331 1
105 56 1
106 215 0
131 14 1
95 266 0
273 185 1
282 340 0
191 44 0
226 60 0
120 205 1
215 156 1
181 306 1
266 178 1
148 168 1
56 192 1
2 146 0
156 260 1
226 103 1
2 248 0
38 303 0
2 242 0
310 258 1
331 37 1
205 302 0
310 221 1
190 314 0
313 134 1
248 101 1
122 231 1
153 320 1
89 116 0
310 317 1
2 130 1
47 102 0
181 34 0
168 328 0
286 301 1
317 66 1
286 123 0
102 36 1
134 204 1
258 315 0
44 196 1
191 184 1
282 325 0
123 142 1
136 193 1
2 183 1
309 201 0
205 330 0
106 256 1
196 68 0
2 279 1
324 254 1
131 98 1
9 163 1
130 137 0
183 151 0
116 295 0
181 187 0
314 62 0
213 296 1
157 251 1
58 97 1
27 128 0
106 48 0
116 222 0
148 333 0
103 13 0
146 45 1
101 197 0
106 319 0
119 32 0
330 341 1
102 71 0
254 332 0
196 276 0
319 80 0
136 121 1
56 228 0
342 235 0
318 26 0
306 5 1
2 166 0
97 11 0
129 49 1
325 170 0
301 293 1
142 172 1
36 194 1
281 294 1
60 107 1
156 160 0
306 188 1
129 232 0
148 72 1
213 292 0
188 23 0
23 144 0
157 238 0
56 40 0
151 335 0
136 20 1
128 149 0
188 291 1
170 299 0
190 91 0
106 271 1
101 225 0
123 0 1
26 111 0
59 90 1
266 209 0
312 84 0
49 6 1
188 154 1
235 110 1
263 345 1
151 289 1
121 7 1
279 327 1
289 100 0
121 179 1
56 83 0
345 4 0
58 280 1
302 305 0
303 65 1
154 323 0
168 94 1
163 92 1
66 219 1
20 86 1
11 82 0
161 43 1
335 15 1
161 243 0
333 300 1
166 17 1
294 176 1
144 112 0
215 236 1
4 109 1
163 297 1
205 81 1
296 217 0
148 288 0
135 133 1
183 274 0
15 127 0
330 73 1
172 326 1
222 113 0
72 50 0
282 250 0
148 19 0
344 177 1
67 343 1
323 162 0
182 33 1
256 284 1
112 104 0
142 132 1
144 252 0
21 30 1
231 316 0
112 164 0
276 147 0
254 269 1
134 278 0
251 75 1
101 285 1
282 298 0
182 267 0
190 311 1
250 304 0
188 255 0
48 223 0
231 175 0
73 214 1
129 211 0
333 35 1
219 3 0
285 253 1
323 52 1
68 141 1
278 108 1
286 16 0
201 229 0
226 53 1
205 227 0
303 12 0
289 171 0
326 202 0
317 287 0
236 216 0
202 259 0
203 218 1
132 212 0
163 126 0
73 125 0
162 152 1
133 167 1
