7642 10000
4975 4223 1
4975 374 1
374 4601 0
4975 6637 1
4975 5569 0
4223 7442 0
4223 707 0
374 7138 1
4601 2662 1
6637 6966 0
707 1279 1
374 171 0
6637 2810 1
7138 7018 0
2662 1901 1
2810 2353 1
1279 6191 0
6637 215 1
6966 4821 1
374 6190 0
171 1858 0
6966 6867 0
6191 2000 0
1901 2877 1
4601 3866 0
2000 3398 1
4975 7376 1
4821 1672 0
7376 6100 1
374 2657 0
5569 1278 1
374 3906 0
6867 2575 0
1858 3113 1
7442 7570 0
3906 2409 1
6867 1872 1
6637 3793 0
6100 1203 1
2575 5739 0
1672 2639 1
6637 4338 1
374 7091 0
215 7132 1
4821 1820 0
374 2090 0
4821 5863 0
7018 2520 1
2877 1140 0
7132 5960 1
1278 4021 0
7018 4128 1
3906 7385 0
7570 1551 1
2353 4798 1
5863 801 0
215 1617 0
1140 7246 0
4338 1885 1
1872 4550 0
7091 807 1
3113 2281 1
7570 4817 0
1140 344 1
1140 385 0
4601 6686 0
7570 4794 0
6191 2432 1
2409 1224 1
4817 6917 0
2090 1430 0
6191 6234 1
2000 64 0
374 384 0
6190 3891 0
7018 5672 0
1140 2897 1
4821 6440 1
1901 286 1
1885 6732 1
6917 4766 0
171 5734 1
286 2797 1
2657 3326 0
384 6567 1
4550 5822 1
6637 4647 0
4647 1514 1
2877 5287 1
4794 6106 1
171 2211 1
1872 7541 1
1278 3785 1
1224 3881 1
7091 451 1
1617 3232 1
2409 3235 0
7376 1419 0
4338 4139 1
3891 2393 0
4128 3267 0
801 749 0
7246 5395 0
7132 7362 0
5863 6193 0
3881 1242 0
1514 2902 1
4128 5301 0
4550 853 1
5960 3661 1
1224 416 0
853 5902 0
6966 3882 1
7376 844 0
5822 6716 1
853 4188 0
2662 6545 1
2211 1958 0
7362 6281 0
1820 1183 0
1242 4867 0
2810 1708 1
3267 3164 1
7138 7553 1
3785 6755 1
6567 2833 0
64 3455 1
344 1001 1
374 6797 1
853 4548 0
2281 5268 0
844 6353 1
1183 785 1
2520 1147 0
286 5727 0
1203 689 1
3882 2788 1
2657 5307 1
3661 6150 1
853 5770 1
6191 3960 1
6106 2471 1
4338 2462 1
4021 2786 1
3882 1767 0
707 5790 1
5822 1073 1
5672 6159 1
2281 4974 1
3232 3918 0
1885 4890 1
2393 5427 0
5727 455 0
1901 4379 1
6193 362 0
6867 5792 0
1224 6784 0
6867 4052 1
2897 5011 1
4798 1411 1
2902 6336 0
6784 2049 0
3960 6652 1
4379 2155 0
1073 5660 1
7376 7221 0
1279 3079 0
1514 7378 0
4647 6821 0
3960 5677 0
6281 5166 1
3267 2711 0
6966 5618 0
3891 1324 0
4766 1993 0
6545 5472 0
6159 6921 1
2000 2661 1
384 4411 0
7385 1595 1
2471 1610 1
2786 3637 1
3793 5950 0
2797 5936 0
3918 1884 0
2797 345 0
374 2568 0
4867 2672 1
5569 6657 1
1278 2375 1
384 7640 1
7640 5814 1
1958 4554 1
2877 3357 0
4867 4511 1
5472 4138 0
2661 7576 0
7570 4909 1
749 2082 1
1224 5692 0
2902 6801 0
5307 2392 0
5960 3844 1
7132 816 1
1073 176 0
749 826 1
4548 464 1
6652 5014 1
2281 3925 0
7221 1091 0
1672 5334 0
3113 5093 1
1183 4527 0
2797 5108 1
2155 5456 0
1884 5500 0
2520 7095 1
5334 1469 1
2432 2539 0
2462 5221 1
416 4013 1
6234 1429 0
5672 6409 0
5692 3638 0
2353 6267 0
2049 260 1
5014 4219 1
6100 6932 0
1885 968 1
2575 2479 1
7362 3551 1
7138 867 1
2479 2223 1
3326 5441 1
5108 4807 0
5734 5009 0
215 3076 1
3866 5714 0
5334 721 1
1958 629 0
2672 6787 0
3881 547 0
1430 6367 1
1708 7112 1
3267 5084 1
2877 5769 1
721 985 1
4138 4739 0
1224 1670 1
1820 6074 0
3785 3504 1
1885 6308 0
1091 6124 1
707 1488 1
7553 1758 0
6867 6536 0
6545 2691 1
3357 4284 1
3891 5859 1
7221 2036 0
4511 3704 0
5936 2816 0
721 3600 0
2432 508 0
1429 324 0
3960 4353 0
985 4884 1
6308 4738 1
6193 793 0
4548 6522 0
2462 4432 0
1242 232 0
3638 2402 1
4909 2587 1
1872 5001 0
3925 2330 1
1610 6831 1
4867 3433 0
384 4189 0
2587 6400 1
2223 595 0
3551 4921 0
6190 4598 1
707 328 1
6267 460 1
2000 5373 1
4353 1229 0
5307 2894 0
5456 6644 1
5500 2051 0
2036 1032 1
5739 1949 1
4601 6589 0
1147 718 0
4598 1871 1
1224 5707 1
3906 1362 0
7112 1834 0
6440 412 0
749 898 0
1411 5437 1
2877 6024 0
4189 5826 1
5660 2048 1
5672 3218 1
4739 5135 1
2539 4969 1
2049 484 1
451 4962 1
1242 3344 0
2051 7582 0
4647 3250 1
6159 3201 0
4128 3380 0
1001 7256 1
7256 7240 0
344 3535 0
6797 3610 1
6686 2696 0
801 7501 1
5770 6733 0
1001 7198 0
2539 7495 0
2402 2157 0
5001 6681 1
2375 7433 0
6681 3239 0
4432 7416 0
4353 7581 1
4598 7039 1
749 3574 0
385 848 1
7132 3616 1
2409 5396 0
547 104 0
1147 865 0
3076 3836 1
1885 2616 0
3398 6009 0
3357 7149 0
1901 1234 1
1429 3874 1
5739 715 1
1885 3156 0
1595 4256 0
