1992 10000
173 1790 1
173 965 1
965 1237 0
173 1830 1
173 530 0
530 1127 0
1790 1343 0
1237 1299 1
173 788 0
1237 723 1
788 1478 0
1478 994 0
1299 1084 0
788 347 0
1237 601 1
994 1046 1
1127 599 1
1478 1508 0
1084 1667 0
599 1897 0
173 773 1
788 588 0
1343 960 1
1830 1359 1
1127 1820 0
965 1452 1
1343 1823 1
1127 1406 1
530 1212 0
599 879 1
1897 728 0
1299 327 1
1212 1797 1
1359 585 1
1820 1170 0
1478 815 1
815 1190 0
728 1025 0
588 393 0
965 134 1
1359 1187 0
1237 1618 0
1790 499 0
1025 80 0
773 355 1
599 716 1
1170 1608 1
1359 731 0
1897 1122 1
1508 1175 0
879 1617 1
327 1894 1
723 62 0
1478 1604 1
601 401 0
1237 633 0
1046 94 0
327 907 1
1797 1990 0
1127 1083 1
601 399 0
1478 1739 1
994 391 1
728 335 1
907 184 0
134 1284 1
815 316 0
1508 622 1
1897 956 0
879 1257 1
1820 1429 1
1452 763 1
1127 1476 1
588 1566 1
399 1495 1
907 1066 0
1170 1102 1
62 180 1
399 172 0
601 1851 0
1476 934 0
355 1745 1
180 749 0
1212 902 1
1299 1850 1
1851 1482 0
1127 753 0
763 936 1
1495 1265 0
1122 786 1
1359 1298 1
1066 384 1
1608 1404 1
327 1595 0
622 1928 1
1850 20 1
1102 1027 1
601 1589 0
391 1304 1
1083 1749 1
1257 323 1
731 1252 0
1122 534 1
585 1934 0
172 761 1
499 1607 0
786 8 1
1083 964 1
1508 404 1
716 692 1
1404 1640 1
1027 1166 1
716 1144 0
1749 1013 1
1127 1489 1
1166 151 1
1823 1501 1
1607 912 1
1175 592 0
815 223 1
184 523 1
1066 1853 1
391 246 1
223 1882 0
1084 377 1
530 1169 1
499 539 0
907 1276 0
716 1854 1
1617 556 0
1482 746 1
588 605 0
753 1085 1
728 1520 1
347 356 0
1083 736 1
815 509 0
1265 1600 0
1745 273 1
1928 928 0
599 1179 0
1027 1565 0
1934 1602 1
994 484 1
8 103 0
1882 233 0
1508 819 0
1304 700 1
633 1657 0
499 683 1
1790 1405 1
1257 1374 1
1657 1518 0
1027 1155 1
1565 769 1
1405 503 0
180 1220 1
960 930 0
1013 277 0
1170 1784 1
585 321 1
233 978 1
622 1361 1
605 627 0
172 1968 0
1361 921 1
277 425 0
1284 276 0
1237 1424 0
180 1561 1
728 1943 1
62 46 0
1745 1172 0
539 210 0
1102 426 1
700 848 1
934 743 0
1102 1647 0
327 826 1
1405 1185 0
8 1525 1
1304 1913 1
1990 1503 1
934 876 0
103 1153 0
1820 646 0
277 829 0
826 570 1
404 1957 1
1604 50 0
1478 603 1
321 1189 1
1503 1610 1
1212 518 0
316 915 1
1166 943 1
391 553 1
915 1010 1
585 98 1
518 869 1
556 1743 1
960 305 0
588 1778 0
1566 918 0
815 545 1
534 1023 0
1084 538 0
1618 1493 0
356 768 1
1220 116 0
80 835 1
915 171 1
1851 1944 1
1476 1132 1
815 492 1
1784 1674 0
499 1039 0
918 513 1
965 758 0
731 1293 0
902 387 1
1944 576 1
773 662 1
1102 1391 1
356 1060 1
960 947 1
965 1279 0
761 920 0
1482 895 0
276 1972 0
1023 1889 1
1276 1905 1
879 1723 0
377 1975 0
815 1762 1
826 16 0
956 1829 0
1298 56 0
921 1660 0
1478 1140 0
1882 59 0
588 462 0
503 1207 1
1674 14 0
1610 1335 1
1482 215 1
1823 660 1
736 630 1
80 258 0
716 206 1
1190 126 1
592 1653 1
1374 1886 1
173 1977 0
1482 370 0
215 315 0
1144 136 0
1657 203 1
1882 1810 0
731 1068 1
425 1119 0
1520 1557 0
321 92 0
1179 1111 1
848 1256 0
1790 496 0
134 1165 1
768 755 1
835 1497 0
965 1856 1
876 493 1
1179 1205 0
761 1523 0
356 1855 0
692 1840 1
16 1789 0
731 1916 1
530 204 1
