1392 10000
1391 187 0
187 1008 0
1008 462 0
1008 559 1
187 717 0
462 1144 1
1391 1115 1
1391 914 1
1144 1018 0
1144 759 0
1008 720 0
717 1187 1
187 506 0
462 214 0
720 563 1
914 284 1
214 844 1
1391 271 0
187 1212 0
1115 422 1
844 1387 1
759 848 1
563 147 1
422 420 1
271 1277 1
1187 740 0
462 473 0
271 277 0
1018 706 1
1144 859 1
422 555 0
506 557 1
1144 1155 0
462 933 1
271 1246 0
506 807 1
1246 606 0
1018 1177 0
506 79 0
557 203 0
740 959 0
1212 482 0
271 71 1
1391 1140 1
1387 629 0
807 944 0
807 1092 1
557 17 0
848 239 1
1246 1385 1
1212 1213 1
420 585 1
717 1004 0
706 1349 0
482 755 1
214 928 0
555 314 1
1115 650 0
1008 376 1
740 146 0
376 845 0
462 1077 1
1092 397 0
559 715 1
1018 831 1
1155 298 0
606 1137 1
1004 1310 1
1385 1189 1
1187 857 0
1212 1254 0
1349 1032 1
914 974 0
1349 175 1
462 327 1
1018 1374 0
706 686 0
239 916 0
859 475 1
298 409 0
857 1149 1
473 455 1
650 1089 0
314 153 1
557 390 0
298 599 1
599 1370 0
916 502 0
1008 141 0
629 734 1
720 504 1
214 290 0
1089 1295 1
71 891 0
563 1275 1
715 497 1
606 1327 0
397 871 0
462 51 1
686 1043 0
376 626 0
629 1257 1
1277 849 0
849 13 1
1370 1383 1
1374 624 0
559 84 1
831 262 1
734 1258 0
1155 568 1
1370 465 0
974 1284 0
933 1087 1
1370 118 1
84 158 1
262 1106 1
298 691 0
1257 1276 1
844 347 0
1246 431 0
1327 37 0
422 908 1
706 513 0
706 512 1
409 1041 0
849 252 1
512 138 0
71 303 1
455 191 1
277 1153 1
497 1350 0
1032 750 0
1374 1160 0
1276 151 1
71 1138 1
1277 835 1
298 765 1
1089 32 1
290 159 0
624 719 1
141 907 1
1276 600 1
17 9 1
1140 679 0
504 764 1
916 900 1
504 951 0
831 868 0
1160 609 0
214 856 0
175 135 0
606 777 1
51 789 1
1043 68 0
1276 538 0
506 346 1
944 541 1
397 25 0
734 1006 0
376 1000 0
347 356 1
857 746 0
706 1096 1
734 340 0
1385 97 0
1374 270 1
512 325 1
629 99 1
252 1057 0
356 484 0
1155 1165 0
626 54 1
84 796 1
650 296 0
1391 1331 1
187 144 1
1327 1185 0
1057 899 0
849 414 1
1165 803 0
290 516 0
1115 92 1
1043 110 0
717 968 1
99 14 0
239 716 1
431 354 1
1008 35 1
686 869 1
908 95 0
376 834 1
538 978 1
431 909 1
95 1131 1
214 989 1
9 143 1
290 655 0
327 1381 1
1041 1034 1
909 207 1
92 1166 1
968 743 1
79 299 1
25 305 1
1034 1063 1
356 1053 1
158 373 0
159 102 1
79 437 1
35 1317 1
462 57 1
650 424 0
95 694 1
606 1382 0
907 225 1
849 1297 0
17 595 1
1310 387 0
857 886 0
1331 999 0
928 635 0
484 1269 1
92 970 0
9 1294 1
868 745 1
1391 436 1
844 1231 0
844 713 0
482 804 0
626 226 1
743 573 1
629 1112 0
187 515 1
1008 1245 1
624 1117 0
214 1232 0
599 295 0
1032 43 0
968 1286 1
1269 593 0
807 103 0
158 610 0
1349 552 1
1041 77 1
340 319 0
144 1164 0
600 998 1
573 588 1
92 858 0
764 1356 1
1166 646 0
203 1221 0
1187 1055 1
1277 433 1
71 1373 1
1257 1036 0
431 82 0
92 840 1
1275 614 0
17 204 0
97 369 0
1277 1145 1
789 184 0
1349 136 1
1381 276 0
1034 352 0
327 548 1
1006 1278 1
555 58 0
868 446 0
1077 775 0
970 1015 0
1370 1038 1
110 988 0
585 852 0
437 132 1
347 389 1
77 575 1
473 320 0
497 658 0
588 1264 0
1295 160 0
436 529 0
95 1181 0
831 382 1
1057 55 0
136 238 0
296 310 1
764 1119 1
857 93 0
1327 302 0
1310 316 1
764 1388 0
1137 329 0
1381 438 1
559 1225 0
320 1182 1
1053 546 0
389 505 0
1089 1028 1
899 367 0
575 156 0
462 323 1
1257 1267 0
58 170 0
951 384 1
14 1125 0
93 503 0
974 731 0
57 372 1
715 1123 0
277 361 1
