896 1000
795 837 1
837 736 0
736 166 0
837 583 0
837 585 1
583 493 1
736 322 0
583 634 1
166 69 0
634 454 0
795 773 0
634 20 0
322 883 0
883 771 0
322 43 0
43 580 0
454 849 0
20 385 1
580 735 1
20 63 0
454 37 0
735 276 0
735 601 0
849 310 1
69 218 0
585 242 0
736 814 1
63 892 1
892 108 0
310 386 1
814 842 1
322 727 1
43 524 0
218 674 0
674 312 0
310 819 0
674 308 1
819 587 1
493 815 1
524 321 1
883 878 1
583 633 1
849 14 1
674 344 1
773 109 1
819 839 1
883 240 1
310 532 1
583 635 0
69 785 1
454 649 1
308 268 1
773 459 1
674 767 1
849 868 1
242 603 1
585 679 0
635 596 1
109 145 0
674 782 1
795 672 0
585 15 0
815 384 0
633 111 1
524 83 1
321 734 1
878 35 1
111 797 1
635 182 1
386 78 0
868 714 1
20 217 1
321 665 0
384 852 0
166 383 0
322 838 1
15 779 1
166 288 0
892 685 1
837 432 0
43 215 1
734 509 1
596 366 1
868 701 1
14 13 0
701 143 1
384 758 1
583 504 0
215 96 0
459 834 0
524 422 1
583 345 1
308 95 0
633 231 1
797 712 1
95 821 0
95 339 1
779 261 1
585 55 0
758 71 1
674 644 1
432 320 1
603 466 0
218 705 0
366 114 1
665 412 0
736 726 1
679 581 1
412 723 1
596 663 0
782 789 0
276 732 0
814 370 0
635 858 0
217 864 1
69 258 1
726 720 1
815 690 0
672 221 0
734 776 0
727 562 0
261 275 0
858 706 1
685 598 0
13 262 0
366 513 0
837 777 1
883 54 0
892 44 0
109 697 0
96 234 0
386 589 1
649 671 0
513 405 0
672 148 0
383 396 1
697 407 0
275 376 0
734 535 1
714 421 0
261 220 1
795 420 1
723 278 1
412 374 1
679 546 1
321 769 0
108 762 1
288 82 0
44 291 1
720 160 0
782 764 0
797 282 0
166 630 0
819 817 0
524 689 0
504 127 1
396 673 0
727 464 1
71 854 0
148 355 0
797 154 1
14 542 0
634 796 1
454 889 0
37 130 1
383 327 0
275 33 0
785 833 1
834 417 1
43 26 1
234 272 1
130 820 1
665 653 1
417 863 1
339 552 0
220 564 1
459 870 0
892 499 0
109 467 1
833 781 0
542 343 1
838 317 0
83 807 1
154 287 1
889 159 1
863 631 1
758 754 0
44 129 1
585 684 1
114 805 0
580 444 1
685 31 1
796 273 1
96 853 0
769 211 1
322 424 1
769 799 1
581 103 1
889 214 0
631 65 0
396 678 1
838 460 0
291 30 0
663 827 1
712 669 0
211 72 0
564 578 0
160 68 0
322 496 1
459 372 1
821 248 0
54 89 1
322 188 1
673 778 0
671 155 1
799 196 0
464 294 1
673 895 0
327 301 0
13 602 0
383 253 1
769 387 0
20 149 1
513 788 1
777 530 0
421 471 0
723 347 1
345 256 0
366 483 0
417 336 0
160 153 0
834 495 1
282 728 0
153 840 1
603 811 0
69 643 1
842 537 1
504 6 1
287 171 1
374 184 1
631 2 0
839 99 0
665 85 1
496 604 0
853 700 0
339 251 0
796 225 0
372 445 0
366 178 0
182 303 0
108 333 1
633 29 0
310 299 0
422 61 0
643 655 1
819 492 1
253 766 1
532 163 1
635 50 1
29 364 1
732 448 1
145 263 1
631 716 0
163 521 0
89 675 1
263 475 0
726 270 0
35 363 1
834 49 0
273 12 0
432 361 0
459 614 0
868 708 0
240 19 1
690 174 0
83 316 0
771 710 1
19 611 1
459 164 0
263 745 0
758 298 1
552 831 0
837 438 1
218 804 1
15 613 1
678 133 0
96 140 1
344 553 0
708 141 1
727 116 1
422 554 1
220 666 1
788 742 1
129 190 1
263 656 1
762 584 0
454 212 1
217 825 0
26 53 1
231 894 0
889 739 1
2 416 0
852 616 1
385 798 0
383 600 1
103 165 1
218 452 1
270 296 0
504 744 1
771 476 0
347 290 0
834 228 1
720 266 1
820 572 1
188 123 0
95 561 1
412 379 0
127 5 0
795 443 1
894 210 0
127 686 1
825 865 0
483 848 0
333 743 1
697 86 0
795 768 1
542 247 1
258 183 1
109 563 0
272 597 1
148 136 1
29 449 1
603 528 0
804 540 0
734 617 1
364 759 1
705 67 1
242 239 1
190 395 1
744 508 0
366 575 0
296 198 1
811 346 0
815 871 0
370 888 0
708 293 1
773 286 0
449 792 1
99 621 1
769 39 0
495 28 0
49 391 0
50 94 1
799 772 0
65 157 0
644 118 0
792 271 1
116 463 1
769 520 0
374 791 0
196 246 1
228 851 0
5 560 0
118 93 1
35 522 1
246 667 0
675 747 0
530 209 0
581 437 1
278 555 0
49 332 1
86 619 1
827 695 1
310 394 0
258 358 1
819 150 0
656 573 0
332 803 1
148 156 1
732 570 1
405 51 1
883 529 0
764 526 0
526 142 1
103 774 1
78 415 1
858 733 1
529 750 0
820 884 0
728 507 1
291 715 1
372 737 0
258 687 1
537 446 0
118 120 0
507 167 1
417 249 1
789 497 0
63 311 0
727 605 0
184 595 0
333 24 1
454 856 1
782 523 0
386 724 0
290 373 1
553 3 1
733 514 1
706 625 0
361 662 1
817 81 1
215 295 1
483 847 0
723 79 1
415 255 1
689 227 0
153 503 1
797 651 0
667 125 0
601 314 1
165 717 0
864 434 0
769 775 1
467 318 0
847 207 1
771 397 0
831 205 1
258 351 0
553 629 1
333 512 0
444 822 1
373 100 1
849 158 0
136 335 1
33 223 0
220 404 1
759 59 1
61 267 1
768 877 0
68 354 0
448 381 1
370 41 0
492 557 0
811 624 0
397 860 1
466 161 0
114 337 0
570 872 1
276 681 1
13 126 0
764 66 1
332 566 1
614 356 0
133 713 1
667 609 1
781 607 0
100 191 0
777 518 0
335 551 0
671 380 1
291 693 1
471 307 1
316 810 1
343 257 1
15 692 1
79 582 1
267 486 1
557 350 0
380 502 0
41 571 0
858 457 0
837 4 1
834 875 1
288 484 0
345 548 0
228 313 1
6 886 1
601 134 1
108 232 0
502 410 0
165 549 1
157 426 0
476 216 1
321 439 1
335 402 1
554 620 1
838 236 1
849 435 1
108 315 0
872 84 1
692 699 0
386 124 0
53 401 1
602 711 0
78 691 1
687 569 1
799 740 1
889 245 1
471 233 1
318 97 1
701 52 1
619 567 1
655 306 0
540 172 1
361 430 1
774 177 0
573 763 1
332 841 1
601 331 1
49 519 1
415 829 1
665 615 1
673 110 0
306 458 1
136 591 0
662 389 0
499 219 1
12 813 1
585 146 1
164 612 1
635 77 1
532 485 1
497 433 1
575 260 1
183 47 1
415 784 0
336 329 0
150 862 0
849 121 1
475 441 0
678 794 0
255 890 0
811 40 0
236 90 0
717 281 1
161 388 1
519 197 0
15 189 0
888 80 1
578 128 0
83 824 0
321 473 1
735 11 0
524 56 0
889 368 0
743 338 1
603 556 0
561 462 0
86 202 1
404 91 1
739 147 1
63 7 0
504 574 1
773 175 0
601 427 0
379 75 1
68 8 1
307 707 0
865 250 0
288 442 0
551 25 1
245 390 1
