6842 10000
5720 3058 1
5720 2991 0
5720 3778 0
3778 2591 1
2591 2127 1
3058 531 0
2127 2072 0
531 684 0
5720 274 1
2591 177 1
2072 2263 1
274 5851 0
274 4939 1
2591 2646 0
2072 1239 0
5720 4699 0
177 47 1
5851 1976 1
3778 909 1
2263 5051 0
4699 2587 0
274 2079 0
2263 5268 1
1239 773 1
2127 6181 1
2072 3529 0
1239 3603 0
909 2139 0
47 2095 0
5720 2368 1
2368 5144 0
3529 1391 0
5144 216 0
3778 2847 0
274 3783 0
47 488 1
2646 1457 1
773 2926 1
2095 3349 0
1457 6308 0
2368 2443 0
4939 2723 1
2127 2592 1
3349 959 0
2127 5469 1
959 5177 0
216 2865 1
1239 6756 0
177 2176 1
5177 738 1
2368 6403 0
4699 4725 0
5144 120 1
2176 1162 0
2646 4218 0
531 4040 1
3349 6101 0
4725 2381 1
1457 6324 0
4218 1577 1
3778 3149 0
4725 4813 1
1162 1327 1
5051 3062 0
5851 6242 0
5469 3975 0
5177 5458 1
4813 3564 0
531 5307 0
3975 2433 1
3149 2602 1
5458 2710 0
684 694 0
4699 4861 1
1457 3234 1
2926 4782 0
274 2740 0
4782 4967 0
3783 5282 0
2263 5496 1
2865 3636 0
1577 483 1
47 579 1
3783 701 0
3603 2873 1
274 4944 0
3062 1046 0
4967 903 1
274 5629 0
701 6103 1
2740 366 1
773 5331 0
488 2467 1
6181 2608 1
2723 4277 0
1046 2089 0
5331 26 0
3149 1276 0
6103 3147 0
2873 902 0
4725 6652 0
5051 6802 0
694 6455 0
959 1085 0
5720 72 0
2587 5069 0
959 900 0
3603 1447 0
6324 1548 1
2072 301 0
4277 2075 0
2926 305 1
3149 1394 1
2443 4339 1
6101 4743 0
6802 1838 1
2072 1504 1
1162 2541 0
3636 2854 0
1504 6458 1
2587 3250 1
1548 1426 0
3062 5145 0
3147 2545 0
47 6005 1
26 4609 0
2139 3938 0
2072 5379 1
2926 3717 1
684 5193 0
3938 2702 1
4939 1131 0
5379 1623 1
3636 5891 1
3250 4172 0
3349 4116 1
1426 5820 0
2723 217 0
6458 4724 1
1623 6794 0
