992 10000
763 972 1
972 433 0
972 174 1
763 177 0
174 2 1
174 738 1
174 95 1
174 876 0
2 297 0
876 638 0
174 727 0
763 245 0
245 494 0
297 31 0
876 145 1
876 264 1
2 523 1
95 626 1
626 830 0
2 367 0
972 157 0
972 792 1
2 391 0
367 336 0
433 451 1
876 866 0
494 62 1
95 759 0
866 565 1
336 199 1
727 497 0
145 300 1
626 96 0
494 439 0
96 409 1
866 516 0
565 167 0
167 690 0
494 234 1
497 260 0
199 620 1
738 405 0
367 652 1
876 416 0
497 967 1
145 910 1
405 182 1
96 644 1
792 32 1
644 802 1
876 429 1
763 794 1
429 889 0
234 151 0
151 514 1
151 41 1
145 871 1
391 89 0
690 159 1
494 512 1
565 762 0
866 384 0
2 664 0
2 499 0
792 933 0
245 401 1
512 286 0
523 837 1
429 880 0
792 44 0
145 47 0
433 229 0
96 212 1
889 809 0
866 945 1
880 450 0
409 87 1
182 718 1
245 13 0
497 878 1
626 390 0
89 347 1
871 884 1
499 896 0
13 258 1
727 86 0
177 162 0
286 60 0
391 952 0
499 304 1
96 49 0
384 645 1
884 771 1
727 612 1
212 816 0
286 303 0
816 820 1
933 583 1
516 120 0
516 156 1
889 408 0
967 179 1
933 798 1
565 0 1
439 627 1
95 28 0
626 793 0
433 846 0
626 267 1
87 942 1
846 243 0
31 964 1
516 712 0
794 163 0
347 426 1
793 90 0
89 209 1
497 685 0
41 694 0
771 34 1
712 990 0
866 204 0
802 519 1
820 554 0
933 666 0
47 79 1
303 925 0
876 975 1
405 143 1
712 142 1
2 323 0
79 801 1
876 345 0
199 412 0
972 146 0
945 247 1
90 137 1
429 211 0
409 570 1
146 178 1
409 850 1
90 329 1
516 23 0
759 134 0
62 81 0
846 132 0
303 864 1
95 168 0
652 955 0
179 791 1
876 687 1
178 540 1
876 158 1
864 33 1
889 269 1
179 496 1
638 471 0
120 520 0
451 655 0
612 102 1
79 985 0
49 318 0
520 483 1
864 216 1
297 828 0
209 736 0
409 874 0
32 525 1
204 527 1
212 657 0
520 170 0
644 778 0
405 37 1
762 804 0
212 45 0
391 59 1
260 292 1
234 314 1
286 291 0
13 424 1
245 474 1
975 578 0
884 359 1
45 395 1
304 604 1
652 882 1
151 787 1
267 435 0
516 702 0
638 699 1
204 425 0
791 538 0
762 790 1
494 386 1
494 628 1
32 719 1
685 555 0
538 867 1
429 777 1
28 172 1
211 432 1
644 836 0
483 343 1
790 870 1
62 932 0
432 227 1
655 746 1
157 287 0
746 770 1
143 193 1
33 958 1
391 411 1
303 220 1
652 222 0
685 673 0
179 337 1
336 767 0
145 845 0
405 335 1
44 63 1
32 119 1
798 703 1
496 476 0
884 823 0
291 185 0
41 575 1
644 906 1
343 633 0
652 743 1
243 194 0
243 822 1
793 732 1
182 857 1
570 279 0
429 977 0
167 91 0
787 466 0
906 689 1
874 571 1
816 682 1
95 459 0
876 774 1
655 698 1
878 584 1
314 558 0
657 989 1
318 253 0
483 380 1
303 82 0
132 577 1
925 116 1
985 129 0
243 568 0
882 6 1
538 582 0
412 198 1
96 504 1
712 946 1
343 961 1
527 930 0
391 585 0
329 885 1
512 400 1
802 20 1
292 636 1
952 707 0
134 898 0
538 46 1
2 653 1
137 370 1
157 841 0
425 392 0
880 214 1
359 547 0
269 385 1
898 472 0
168 486 1
89 526 1
504 826 0
151 52 1
234 916 0
214 599 0
727 858 1
946 171 1
45 658 1
946 315 0
736 399 1
732 203 0
906 27 0
496 598 0
279 114 0
952 457 0
972 959 0
598 219 0
269 66 1
471 753 0
977 926 0
719 362 1
59 909 1
157 684 1
433 442 0
