5392 10000
4207 4805 1
4805 4742 1
4207 2279 0
2279 1322 1
4742 4 0
4207 2035 0
2279 78 1
4742 475 1
475 5332 0
1322 3390 0
78 883 0
2279 2757 1
5332 3432 1
1322 2472 1
4 2082 0
2472 4752 1
1322 3495 1
2035 3801 1
3390 894 0
78 2804 1
3432 3274 1
3274 4528 1
4742 5186 1
883 2383 1
883 5083 0
3495 1558 0
5083 4093 1
3390 728 0
894 4118 1
3390 4359 1
4093 456 0
5186 4859 0
894 1836 0
4859 1672 1
3801 4388 0
2082 2685 1
4 2148 0
3390 4864 0
5083 3371 1
78 379 0
3432 2466 1
456 4483 0
4 4673 1
4207 3693 1
728 3557 0
2757 9 0
2472 3135 1
3693 4479 0
894 5239 1
3135 2974 0
2035 4206 0
3557 3791 0
4673 1092 1
3801 488 1
3801 4040 0
1322 1078 0
3135 3636 1
2974 4973 1
4388 447 1
3801 4089 0
4206 3331 0
4479 2991 1
78 2614 0
3557 1683 0
3791 4682 0
1322 4512 0
3801 2 0
3636 151 1
1836 2925 1
2925 4258 0
4258 1085 0
1085 3260 1
4528 4254 0
3495 683 1
2991 4334 1
4752 2001 0
4512 4494 0
5186 3893 0
1672 669 0
5239 2199 1
2472 4964 1
2279 3028 1
4859 913 1
3636 3789 0
151 4220 1
3893 257 1
1683 2758 1
2685 3424 0
3135 3083 1
1836 4400 1
4093 3041 1
3083 5109 0
5332 1139 1
4673 732 0
4089 1016 1
4864 223 0
1836 301 0
3432 398 1
3495 3332 1
2974 5003 0
301 2376 0
3495 2517 1
5003 2724 0
913 87 1
379 2326 1
2925 3617 1
3693 5374 1
3432 1506 1
1078 4753 1
2974 791 0
1683 1867 1
3332 2567 1
1078 2986 0
3390 5065 1
2991 4924 0
3371 2468 1
3693 4729 0
1558 3323 1
1139 4380 0
3893 1646 0
1558 5117 1
791 2543 0
5117 283 0
2925 4179 0
447 5313 1
1322 3524 0
2517 2276 0
4729 4843 1
2468 3090 0
2279 5189 1
894 1465 0
2986 4147 1
913 4130 1
1465 3429 0
4359 3722 1
883 1992 0
4254 5063 0
3893 3886 1
3636 2298 1
9 1794 1
1465 2601 1
3424 2186 0
4864 4718 1
2468 3307 0
791 2520 0
4040 2394 0
2724 2930 0
2383 72 0
4859 4714 0
1683 1602 0
4859 1621 1
5239 560 0
3332 4441 1
3135 841 1
2376 2048 1
4752 3687 0
3432 4959 1
5083 3969 0
5065 5153 1
4359 641 1
669 432 1
1092 4437 1
2991 4653 0
3886 1866 1
5083 2420 0
3041 1471 0
841 1685 0
5374 5291 1
3617 1763 0
1836 870 1
2383 2154 1
488 2732 0
5186 5107 0
4653 5266 1
2991 3369 0
3390 4108 1
2326 5050 1
2186 2311 0
4673 3717 1
2517 2717 0
4729 4279 1
4673 1579 0
3041 1251 1
5003 3449 1
4437 1914 0
1078 3883 1
1579 4252 0
3557 1499 1
4479 2278 1
841 1317 1
3274 3180 0
2567 4548 1
4437 1642 0
223 1877 1
5109 212 0
78 5236 0
3180 256 1
1558 4600 1
3801 1425 0
3524 4523 1
1672 381 1
2685 1162 0
5236 5225 0
4924 3343 1
1251 2153 0
2 4436 1
4805 1931 0
3495 4580 1
3495 345 0
4334 3103 1
