3442 10000
3283 2856 0
2856 2781 1
3283 1475 0
1475 3330 1
2781 2500 1
1475 463 1
1475 1666 1
2856 1905 0
3283 3005 0
3005 178 1
1666 1244 1
2500 1076 0
3005 3410 0
1244 1585 1
2500 2305 0
1076 1432 1
1076 1471 0
2305 311 1
3330 2589 0
3005 73 1
178 2708 0
311 1372 0
2305 1935 0
1076 734 1
1935 1278 0
1471 2073 1
1372 2435 0
1278 510 0
73 810 1
3330 906 1
1475 2852 0
178 2510 0
2073 3417 0
2500 2350 1
3005 2149 1
3410 1758 1
1475 1421 0
2149 1281 1
810 2839 0
1471 199 0
2852 1036 0
2589 2654 0
311 650 0
906 555 0
1475 9 1
2708 125 1
1421 1510 0
2149 580 1
2839 1047 1
3005 2857 0
73 2962 1
2500 1455 0
1372 834 1
2962 1788 0
1758 1080 0
2350 847 0
2435 1686 0
199 560 0
2435 2211 0
125 143 0
580 3398 0
199 1269 1
650 100 1
1935 1668 0
73 50 1
834 1099 1
2857 1862 1
2857 2825 0
734 2548 1
9 2333 0
1788 1745 0
1510 2881 0
1666 2859 0
650 2994 0
73 367 1
2781 964 1
2962 1841 1
2435 2110 0
2333 261 1
1841 2091 1
3005 3433 1
3410 699 1
2781 3135 0
2073 1714 1
1935 2077 0
2305 155 0
3330 3164 1
1421 462 1
560 3374 1
847 1979 0
699 2709 0
2091 2353 1
2211 2528 0
100 2537 0
1935 1528 0
650 2768 1
2994 757 1
2510 2559 0
2510 2115 1
2839 1657 1
3410 1574 1
1862 2651 1
1585 2242 0
2654 2637 1
367 1873 0
1278 1916 0
463 628 0
2091 2415 1
2415 665 1
1281 530 0
2091 2564 0
1686 1787 0
2435 863 1
1787 1790 1
2708 429 1
367 483 0
429 989 0
50 2737 1
2857 3202 0
1979 2015 0
2857 1497 1
1036 491 1
491 2201 1
1497 822 1
1787 2915 1
1788 1865 1
2077 2526 1
2149 381 1
964 2747 1
1421 224 1
1047 2489 0
2149 2387 0
3202 1413 1
2489 856 1
2564 815 0
510 2106 0
2510 2756 0
1574 49 0
1790 1355 1
3164 1458 0
2149 1602 1
2548 2705 0
2839 53 1
1657 1367 1
224 3379 1
2857 3210 1
2201 1025 0
665 2116 0
863 38 0
2756 1641 1
2500 351 1
49 1029 1
580 1988 1
2528 926 1
1372 1054 1
3433 2209 0
2705 3090 1
1269 3422 1
2333 419 1
50 2748 1
2637 3253 1
989 2790 1
2537 2205 0
1510 382 1
863 2924 0
2526 2256 1
2528 2294 0
2242 1060 0
2353 693 0
2709 848 1
73 1092 1
1458 1643 0
1421 2970 0
2881 1430 0
2994 1723 0
178 918 0
2915 2340 1
3379 2339 0
1413 2569 1
3422 1423 1
199 2581 1
2537 3156 0
2748 845 0
1076 2186 1
2768 3273 0
2737 3149 1
2073 1613 0
2387 671 0
918 360 1
3433 3193 1
2962 581 1
429 184 1
367 2763 0
419 2539 1
1979 331 0
491 2795 0
73 1176 0
2790 2452 1
1988 2094 1
2116 2983 1
2256 1084 0
1176 1957 1
2452 2727 1
856 1148 1
1745 2240 1
1080 2723 0
2350 544 0
1099 3020 1
555 1771 1
2526 642 1
3410 2498 1
2994 633 0
2240 851 0
1935 938 1
1076 2040 0
2723 673 0
2983 2945 1
2353 2280 1
3374 609 0
2970 198 1
1758 55 1
1423 2858 0
1060 985 0
3164 2096 1
2435 370 0
926 3305 0
491 2213 1
2091 1772 1
2073 15 0
2651 494 1
2415 1168 0
1988 2828 1
3305 387 1
2970 1056 1
1905 2247 0
1957 1769 0
1787 1022 0
1772 1938 0
1979 2558 0
1471 2481 0
2528 1700 1
2654 2672 0
9 3017 1
1025 2846 1
1372 1637 0
2077 3148 0
1281 2721 0
1269 376 1
2651 239 1
1430 1457 1
2353 2897 0
544 3084 1
2294 1555 0
1475 861 0
665 2750 1
100 2178 1
184 3339 0
2110 431 1
381 1525 1
1957 281 1
2727 2221 1
1957 3155 1
351 1543 0
555 264 0
2737 1297 1
2498 1220 1
2825 2582 1
3398 7 1
3156 1823 1
3374 2503 1
2756 2607 1
3017 2673 0
1421 2436 1
1244 843 0
848 1564 0
2859 624 0
757 2255 0
2581 685 1
2637 1023 1
1723 1491 1
2115 1145 1
100 1164 0
1935 1940 1
491 2899 0
2435 631 1
2763 1876 1
851 427 1
1771 2249 0
2539 2700 1
1025 1542 1
628 3243 0
2305 508 1
419 465 1
491 3183 0
1787 1849 0
964 375 0
3273 2753 1
2498 2801 0
2106 1627 1
2858 2028 0
2748 2890 0
2589 57 0
2962 1382 1
1220 1506 1
3305 2244 0
1382 3414 0
1627 1213 0
1542 1407 1
1025 3018 0
491 731 0
1278 1791 1
508 2174 0
224 1141 0
2721 3341 1
1988 777 1
2510 2495 1
178 2568 0
2994 1453 1
1700 1527 0
2495 2210 0
1022 2274 0
184 3163 0
1769 2389 0
3374 2064 0
1873 385 1
1988 857 1
1905 710 0
926 1632 1
3020 1964 1
3135 110 1
2064 1951 1
2737 2660 0
2174 2823 1
1542 107 1
2859 2516 1
964 799 1
3193 2074 0
1244 3051 0
261 1334 1
810 943 1
851 146 0
757 366 0
2149 1896 1
2962 1160 0
3135 1338 0
1988 1089 1
1935 2969 1
1758 324 0
73 3407 1
1823 80 0
100 2591 0
2201 524 0
1060 652 0
943 2860 1
2174 34 1
1176 1402 0
1080 3403 1
685 1962 0
375 1618 0
1791 1170 0
1988 3102 0
3202 553 1
1402 846 0
2015 2304 0
381 1797 1
3017 881 0
1643 2901 0
2305 1570 1
2174 1755 0
1641 2921 0
49 1237 0
1168 3213 1
1714 679 1
851 13 0
810 309 0
2015 1633 0
1632 1042 0
2857 498 1
1022 3248 0
3213 3120 1
2901 686 1
2116 1539 0
2040 2623 1
3330 3311 0
1542 944 1
3407 1639 0
125 981 0
1092 3141 0
686 1182 1
1632 2571 1
1160 3077 1
3102 3296 0
1938 1886 0
3102 654 0
3296 657 1
387 2188 1
2149 2150 0
2213 1394 0
1355 1492 1
3273 3275 1
1042 1584 1
1666 743 0
1213 2464 1
2672 1550 1
3374 2204 1
2881 2946 0
498 3409 1
367 1765 0
1668 1692 0
143 2963 0
3296 127 1
1092 272 1
1876 2260 1
1355 1736 0
1940 653 0
3403 1316 0
3156 334 0
272 3245 1
2983 223 0
2756 1013 0
2860 2578 0
2074 448 1
3077 1773 1
2924 117 1
1613 2467 1
1510 2908 1
2249 828 0
3275 1786 1
1539 1818 1
863 960 1
1372 3174 0
1585 2958 1
2945 864 1
555 2315 0
2333 3100 1
1506 3401 1
2110 3256 1
1023 1747 0
382 599 1
1666 183 0
642 2093 0
2558 1965 1
2564 1456 0
2209 2902 0
2096 322 1
834 259 1
1602 708 1
2902 582 1
699 2266 0
2945 1961 0
322 240 0
1951 779 0
2260 369 1
49 726 0
110 1350 0
387 3191 1
261 28 1
2074 472 0
863 3044 0
2436 1888 0
1421 2835 0
2654 1529 1
1084 1130 0
1237 1972 0
846 2974 0
375 1161 1
2846 3042 0
2353 621 1
2578 2228 1
3084 2259 1
366 2880 1
2654 268 1
906 2395 0
2915 194 0
1025 2917 0
1092 1274 1
2581 1259 0
1745 1134 1
1423 1198 1
2240 2617 1
2958 1733 1
734 945 0
653 1318 0
1453 2494 0
1965 1261 1
2856 3134 0
382 1821 0
2917 2610 1
2660 971 1
2040 729 1
2839 3286 0
3243 2344 0
183 1286 1
1797 3358 0
3191 2394 1
881 40 0
3256 1233 0
2436 1587 1
580 2919 0
726 2147 0
624 3280 0
848 514 1
2795 2187 1
2526 415 0
2974 1552 0
3286 342 0
