3842 10000
3545 1015 1
1015 2970 0
2970 3605 0
3545 947 0
1015 177 0
947 1141 0
947 1580 1
3545 3568 0
947 2596 1
177 2025 0
2970 1922 1
3605 1093 1
1093 3082 1
1580 1715 0
1093 69 1
947 3565 1
947 2297 0
2596 2908 1
1141 3108 1
69 1267 0
3605 1353 1
1580 1711 1
3565 2913 1
3565 3057 1
2025 3618 1
1715 1630 0
1630 1494 0
2913 2504 0
3057 2184 0
2970 109 0
1922 1534 1
3082 2798 0
1922 3118 0
1534 3773 0
3082 1979 1
3568 2455 1
1711 1192 0
3618 1901 1
2970 3256 1
109 2387 1
2387 2736 0
177 3566 0
1494 3272 0
3256 920 0
69 1021 0
3773 1476 0
109 2640 1
2184 530 0
2504 2614 0
2504 2982 0
3568 766 1
2614 1046 1
530 815 1
3108 454 1
1476 3416 1
2913 315 0
1922 2361 0
1021 3119 1
1476 3101 1
766 2333 0
1494 3426 1
530 1775 0
1922 1743 1
1922 1288 1
1021 1077 0
1476 2952 0
2333 2595 0
2798 3235 1
2952 2621 0
3272 3472 1
454 1327 0
1922 2972 1
2621 3316 0
1630 122 1
1979 548 0
2455 3684 1
109 2277 0
2596 2843 1
3773 3243 1
3082 1347 0
2952 3371 0
3057 1631 0
2595 2200 0
1979 1490 0
69 1234 1
3371 1799 1
177 1079 0
3272 2284 1
1922 2960 1
177 1809 0
2843 3392 0
1922 2326 1
3566 3280 1
109 3755 0
1775 2089 1
1630 3631 0
1743 3141 0
2200 2594 0
315 877 1
1631 2031 1
1534 2476 1
2184 2259 1
3618 2143 0
2594 3320 1
2025 1810 1
1046 2668 0
1799 3340 0
1079 2441 0
3545 652 1
3272 1660 1
2184 2399 1
3243 496 1
652 2932 1
1079 3654 1
530 791 1
69 3194 1
3280 3056 1
3243 542 1
2025 2013 0
122 836 0
2184 1946 1
815 1391 0
3272 2525 0
3340 1542 0
2504 2767 1
2441 296 0
1711 2048 1
1327 2078 1
1799 2512 0
530 2040 1
947 3015 1
3141 1236 1
1979 725 0
3568 176 0
1542 2447 1
3119 1899 1
766 2675 0
3235 2793 0
1899 2759 0
1660 1271 1
1542 2892 0
1288 3482 0
296 3022 1
1946 3091 0
3654 3242 0
1021 1048 0
1021 2652 1
1542 438 0
2297 2561 0
1660 2971 0
836 2702 1
1079 735 0
3194 2827 1
1743 386 0
1580 161 1
1631 3035 1
815 2655 0
1192 853 1
2668 1990 1
1922 507 1
2972 267 1
1542 715 1
1715 646 0
815 1583 0
1580 3581 0
3565 1510 1
2078 442 0
2399 517 0
3242 1357 1
1715 3757 1
1715 1177 1
3119 1175 1
2767 1368 1
1046 2458 1
1353 2785 0
315 3513 0
1046 2081 1
2655 1570 1
3482 3264 0
2594 3375 0
3272 1638 1
3581 1259 0
2702 1263 1
176 1863 0
1570 1094 0
2908 1257 1
3581 3752 0
3755 1573 1
1327 3183 0
2184 3200 1
2333 3538 1
2982 3430 1
3757 1469 0
1715 3088 0
2908 2046 0
3416 1911 0
2892 1225 0
3654 3239 0
1863 3690 0
1863 3427 1
2932 3018 0
715 2229 1
1476 804 1
2387 1443 1
438 1323 1
2184 3480 1
3480 3474 0
1490 556 1
3690 3029 0
2908 1683 0
725 2196 1
1476 1198 0
1863 3185 0
877 2176 1
646 3579 1
836 3596 0
3631 1217 1
2259 977 1
1198 664 1
2595 1396 0
2089 1499 1
3757 1226 0
1990 2179 0
2972 751 0
3566 2947 0
386 3390 1
1347 185 0
109 1336 0
1899 2747 1
3427 2247 1
3430 2918 1
1048 789 1
2046 3168 0
3474 3801 1
836 138 1
2947 3603 1
1336 1539 1
1046 1835 0
2458 2586 1
442 3355 0
2798 2349 0
3183 137 0
1046 2193 0
2013 384 0
3015 417 0
2259 151 0
3416 1262 1
1323 1296 0
2932 3471 0
548 2817 0
384 2469 0
442 2864 1
1259 563 1
3538 49 1
977 660 0
3320 2797 0
3755 3385 1
296 3478 1
1901 1320 1
2621 3393 0
2184 738 1
2668 831 1
122 1360 1
2652 3841 1
3393 510 1
2143 3028 1
2046 3402 0
3426 1632 1
2655 3326 1
3141 2579 1
947 689 1
3326 3335 0
2184 3312 0
2596 336 1
1835 3396 0
3029 3131 0
3035 2019 1
2932 2434 1
2297 1170 0
1494 2197 1
1539 3033 1
1021 2207 0
3755 904 1
3402 280 0
1327 3537 0
3568 1589 0
3565 2488 1
2702 2511 0
2196 1246 1
3239 3462 1
1510 606 1
3280 2077 0
3242 2568 0
1320 2082 1
3035 281 0
804 1280 1
1198 3828 1
2675 2102 1
2767 1604 1
1899 933 1
3773 2876 0
3168 965 0
3118 475 1
1799 3732 0
1175 1871 1
947 531 0
2504 2606 1
2785 3154 1
3393 1759 1
1490 1312 1
2455 3662 0
751 3733 1
556 629 0
1979 3758 1
606 351 1
3335 2991 0
2640 2743 0
2200 1119 0
2025 1001 1
3430 343 1
417 665 1
2512 2153 0
3537 1124 1
2153 2574 0
1192 1949 1
296 3821 1
1336 1903 1
2333 3677 0
1539 1172 1
185 1459 1
877 2825 1
1632 3232 1
3035 3405 1
3035 1716 1
2019 773 0
3773 86 0
965 2485 1
3101 3086 0
3131 3483 0
836 1590 1
933 2820 1
3312 572 0
1539 1232 1
2864 1930 1
3478 656 1
2511 2524 0
2277 1523 0
725 2487 1
738 1969 1
1217 155 0
1630 2772 1
2441 710 0
2971 2993 1
3015 2400 0
2991 1621 0
1232 2649 0
3194 577 0
1990 1470 1
2400 282 1
280 2418 0
2785 3501 0
2176 3614 1
1476 3000 0
2892 813 0
2488 2460 0
815 1340 0
2952 1707 0
3841 3206 1
2655 349 0
3118 2014 1
1443 3653 0
2825 1438 0
1810 453 0
386 1304 1
3028 1605 0
2767 2353 0
438 2409 1
3581 737 0
789 2775 0
2031 1778 0
2179 1836 1
1632 3363 1
1605 3668 0
3396 3046 1
1570 2821 0
751 557 1
1590 1006 1
3028 1940 1
2333 849 0
3668 625 1
3235 1962 0
1353 585 1
3194 3110 1
920 3152 0
185 105 0
3538 3807 0
2793 768 0
2821 3468 1
3757 1884 0
3272 2922 0
3340 3487 0
2649 3805 1
2736 2669 0
2143 1593 0
281 1509 0
2952 434 0
3392 523 0
3185 2836 1
3478 2001 1
3427 2011 0
1911 2776 0
1079 3622 0
3152 2841 1
1799 3274 0
2284 1800 1
773 13 1
3480 3825 1
625 1169 0
3131 752 1
2908 3061 0
1443 1705 1
831 3611 0
386 1261 0
1510 3311 1
3468 3230 0
2078 3609 1
563 3619 1
1716 2617 0
3462 3788 0
343 1972 1
3653 2100 0
1715 1664 0
2048 3178 0
3566 2373 0
3690 958 0
1304 1315 0
3416 1982 0
2373 2322 0
1922 3448 0
1899 1417 1
877 566 1
496 3669 1
3274 3253 0
2525 765 1
2082 1269 0
1340 3369 1
1198 3485 1
1257 452 0
752 828 0
3677 3221 1
2793 2094 0
2775 759 0
3690 1822 1
2207 3147 0
2767 2926 0
2772 808 1
3568 3710 0
2322 3382 0
1280 2187 0
2568 2714 1
646 1164 0
3468 2831 0
1470 1380 1
3118 3451 1
1077 3657 1
2019 3814 0
3821 2981 1
1396 2463 0
606 3763 0
836 3768 1
665 3120 1
3430 3309 0
1327 3269 1
2081 1187 1
3677 677 0
3392 1629 0
3596 1219 0
2970 1295 1
1809 2054 1
2400 72 0
282 2995 1
1234 320 0
1490 494 1
1232 2796 1
606 3135 1
2821 2220 0
3183 3817 1
1198 1135 0
3264 672 0
3814 1009 1
2094 3486 1
2702 1673 1
3088 1394 1
3131 57 0
3814 2929 0
2892 2411 0
2176 3310 1
1327 851 0
2196 340 0
1269 2924 1
531 1567 0
2353 1239 0
523 1446 0
2011 605 0
2767 145 1
1567 1184 0
1930 1222 1
3371 3570 1
1759 630 0
2184 1069 1
2247 1116 0
3614 2056 1
2817 2394 0
3733 3156 1
384 3065 0
715 246 0
3371 2769 0
246 1918 1
1605 2481 0
1969 3490 1
577 1421 1
804 719 0
1288 2005 1
