2642 10000
690 242 1
690 1371 0
242 2018 0
242 293 1
690 549 0
690 1020 1
549 2348 1
293 1075 1
1020 273 1
273 2423 1
2423 1609 0
242 976 0
2018 437 0
976 1058 1
690 1153 1
1153 60 1
2423 869 1
1058 1334 1
1153 233 0
1609 1225 1
690 618 0
1058 593 1
1058 368 0
2348 2553 0
869 480 1
869 710 1
710 454 0
368 657 0
1609 709 1
549 2376 0
593 2641 1
1334 1361 0
2018 1637 0
273 2534 1
690 1662 0
710 511 1
1225 94 1
273 646 1
1371 806 1
1662 362 0
1020 2219 0
709 579 1
1058 390 0
657 2076 0
1371 514 0
273 1438 1
1058 1983 0
273 614 1
1983 827 0
579 1064 1
1371 642 1
60 309 1
1983 1428 0
1225 1981 1
2423 2435 0
806 604 1
604 1830 1
2376 1535 1
657 1795 1
1830 656 0
709 1033 1
1334 2152 0
2641 2456 1
1983 698 0
2435 1140 0
514 2556 0
2641 2363 1
362 1800 1
646 1196 0
1535 2380 1
646 960 0
390 2546 0
1637 578 1
614 2035 1
2556 2497 0
657 395 0
1800 2608 1
390 1418 0
1428 171 0
1058 2239 1
646 1853 0
233 2571 0
171 1743 0
1033 1151 1
2219 745 1
273 1168 0
618 447 1
60 380 0
2380 719 0
869 1627 1
94 550 1
2423 450 1
1853 1633 1
578 462 0
2534 310 0
1033 1858 0
2380 1184 1
1633 927 0
646 774 1
578 1146 0
2553 2069 1
2376 1773 0
511 1843 1
2435 2155 1
579 1252 1
690 479 1
94 1242 1
1627 2457 1
511 851 1
171 334 0
60 486 1
2457 738 0
454 2162 0
1743 2523 0
1225 1279 1
334 923 1
486 1055 0
738 1582 0
1334 2233 1
738 1024 1
1773 1547 0
1418 605 1
657 1926 0
2571 802 0
1151 1722 1
579 1215 1
976 1213 0
646 1723 1
1582 1297 0
2035 2230 0
2239 1563 1
233 815 1
2641 1567 1
802 2047 1
293 1439 0
960 445 1
646 2388 1
646 601 1
2457 1663 0
657 1070 0
614 2587 0
2608 2061 1
578 432 1
1140 556 0
2047 322 0
1151 35 1
851 1295 1
593 360 0
1151 2520 0
1723 392 0
334 585 1
709 2565 1
437 1222 1
1800 779 0
869 2266 1
2233 2358 1
774 2205 1
432 1995 0
579 1399 1
1371 1477 1
1981 837 1
1184 1117 0
1830 370 1
2239 1934 0
1196 227 0
1535 1254 0
60 548 1
1146 453 0
242 1260 1
462 708 1
2457 73 0
549 1248 1
1146 2208 1
322 1671 1
2520 561 0
2205 1069 1
2423 2203 1
2520 1139 0
2205 394 0
585 1377 0
2641 2244 0
390 713 0
368 2521 0
1153 201 1
511 2289 1
1934 1227 1
1334 1837 0
1428 2024 1
242 1954 0
73 1997 1
2571 2164 1
550 442 1
2155 1416 0
1830 1162 1
1075 10 1
1743 441 0
2348 1700 1
802 1660 0
2380 376 1
1983 433 1
1295 2372 0
514 1861 1
2266 609 1
2376 1332 1
646 1359 1
1795 935 1
10 612 1
827 1569 0
1535 285 1
779 2582 1
935 297 1
394 1927 1
73 2011 1
1055 1056 1
73 1765 0
1140 1486 1
1837 728 1
1795 2236 0
1926 664 1
395 1096 1
2233 1005 1
1563 1145 1
1722 2393 0
698 2077 0
2608 2133 0
1830 2285 1
1070 840 0
1145 2139 1
774 2613 1
609 1821 1
1069 2598 1
1295 763 1
2139 2487 1
1926 1729 1
779 1328 0
719 2117 1
1056 1159 1
2363 1314 1
2069 1014 0
479 659 1
1153 828 0
1096 1907 0
2239 111 1
815 96 0
923 2611 1
1159 2335 0
2069 1407 1
96 1195 1
1609 97 1
1609 356 0
2230 995 0
1663 2113 1
2018 2631 1
1058 955 0
97 203 0
2069 179 1
2018 48 1
1997 903 0
48 672 0
1196 1458 0
927 2591 0
995 2058 1
441 2132 0
2205 2263 1
1418 1270 1
2641 1974 1
1248 1390 0
1279 2466 0
293 523 0
453 321 0
201 2088 1
233 2473 1
2011 569 0
1407 1754 1
1260 474 1
362 2524 0
995 1555 0
2473 1991 0
322 89 1
1830 678 0
1014 1068 0
556 826 0
111 244 1
94 1202 1
1215 44 0
293 732 1
601 860 1
486 54 1
618 1114 1
2088 2490 1
710 148 1
2236 1480 0
642 2446 0
1458 1226 1
1068 1081 0
370 504 0
869 735 0
609 2252 0
480 1932 1
1390 2290 0
1314 1898 0
579 2315 0
48 2070 1
1582 1398 0
1096 0 1
273 2224 1
285 2027 0
1609 170 1
779 513 0
2289 2102 1
1438 697 1
1729 382 0
1075 547 0
923 1094 0
614 1621 1
2423 954 1
395 166 0
1270 600 0
2457 1940 1
54 2413 0
646 1007 0
1196 1533 1
815 109 1
1660 246 0
1140 371 1
1140 214 0
1582 2278 1
960 2190 1
2466 294 1
1926 88 0
1064 878 0
382 739 1
840 916 0
1722 809 0
109 43 0
2521 110 1
2155 810 1
2018 587 1
2285 184 0
35 1348 0
54 67 0
244 1677 1
1991 13 1
2358 1286 1
2035 16 1
739 2225 0
739 218 0
1096 163 0
1159 349 0
1377 2474 0
1743 1909 0
2225 2154 0
2380 2418 1
1114 1669 1
1662 71 1
1361 355 1
2565 130 1
285 167 0
1662 2618 1
148 1976 1
