96 1000
59 37 1
37 20 0
59 68 0
37 62 0
68 78 1
68 87 1
20 3 0
37 56 1
62 29 1
87 88 0
20 40 0
87 53 0
56 71 0
87 32 0
78 55 0
40 25 0
56 34 0
25 13 0
56 9 1
53 54 1
56 82 0
88 93 0
59 51 0
93 7 0
54 60 1
3 15 0
56 11 0
11 21 1
54 1 1
37 47 0
21 63 1
63 52 1
60 70 1
68 79 0
68 24 0
7 8 0
62 65 0
20 49 1
47 17 1
24 2 1
34 45 1
40 30 1
8 33 1
55 80 1
93 6 1
34 75 1
8 67 1
37 91 1
75 27 1
88 74 0
25 46 1
87 23 1
32 76 1
24 86 1
25 83 1
86 90 1
63 36 1
76 4 0
83 72 1
91 69 0
7 61 1
20 95 0
33 39 0
78 64 0
36 50 1
87 92 1
32 38 1
3 0 1
17 43 1
9 42 1
87 44 0
24 85 1
49 73 1
54 19 0
86 10 0
50 94 0
27 58 1
34 35 1
91 16 0
80 41 1
45 57 1
90 14 0
51 12 1
91 89 1
53 18 1
15 81 1
36 28 0
89 31 1
50 5 1
27 84 0
44 48 0
35 26 0
36 77 1
58 22 1
78 66 0
59 93 1
79 41 0
31 47 0
8 80 0
66 30 0
69 47 0
2 67 0
22 15 0
63 79 0
59 1 0
70 34 0
6 95 0
91 5 0
53 13 0
42 41 0
28 95 0
86 73 0
65 77 0
53 25 0
90 33 0
4 49 0
79 56 0
8 68 0
92 7 0
38 19 0
16 51 0
30 72 0
72 24 0
55 58 0
69 12 0
64 30 0
44 80 0
28 73 0
3 89 0
44 30 0
64 31 2737
75 61 0
37 19 125643864
21 12 32546
33 53 125643864
11 0 32546
30 5 0
68 4 0
7 81 0
48 12 0
19 57 0
79 32 37
47 14 62
15 46 0
67 34 68
38 13 78
18 42 1
45 24 68
0 38 87
72 40 1
95 27 20
50 32 3
82 38 0
22 66 37
0 2 56
18 47 1
25 24 62
26 69 29
40 46 1
4 61 87
12 55 88
82 16 0
43 16 20
39 74 40
94 43 0
10 66 87
53 39 53
80 18 0
55 76 56
26 20 71
41 33 0
86 18 87
57 75 32
63 89 0
36 55 78
82 49 55
12 57 0
60 89 40
29 42 25
10 83 0
75 52 56
8 51 34
69 23 0
35 45 25
81 80 13
4 90 0
30 79 56
74 78 9
20 50 1
24 20 53
59 17 54
55 49 1
17 42 56
46 10 82
90 15 0
92 22 88
0 35 93
2 26 0
59 8 59
71 0 51
53 10 0
72 31 93
5 53 7
69 27 0
55 83 54
3 65 60
88 11 1
66 12 3
51 33 15
13 92 0
35 74 56
45 54 11
10 93 0
28 35 11
30 28 21
28 84 1
73 63 54
91 59 1
19 14 1
37 66 37
27 32 47
37 76 0
90 65 21
4 0 63
57 74 1
38 9 63
11 81 52
62 36 1
73 93 60
57 82 70
44 89 1
72 79 68
79 78 79
85 7 0
46 38 68
28 34 24
9 15 0
91 63 7
61 52 8
5 75 0
31 55 62
72 11 65
11 17 0
83 90 20
23 79 49
3 53 1
24 13 47
75 35 17
41 84 1
2 1 24
56 51 2
59 82 1
47 53 34
3 94 45
44 33 1
49 75 40
24 94 30
66 61 1
42 52 8
37 28 33
40 61 1
95 22 55
0 80 80
49 21 1
47 41 93
30 21 6
33 62 1
70 15 34
6 15 75
56 61 1
15 47 8
9 52 67
23 76 1
48 15 37
60 45 91
46 41 1
81 31 75
88 5 27
54 86 1
16 13 88
85 70 74
94 14 0
45 32 25
89 37 46
40 67 1
84 68 87
72 23 23
60 48 1
50 46 32
32 39 76
11 63 1
59 16 24
43 65 86
88 48 1
94 23 25
20 11 83
75 45 1
6 39 86
10 91 90
56 80 1
66 27 63
35 67 36
78 15 1
56 0 76
65 7 4
80 63 0
77 61 83
55 44 72
4 85 1
46 37 91
68 39 69
91 48 0
75 32 7
73 94 61
72 49 1
53 46 20
23 43 95
56 21 0
25 84 33
64 61 39
66 64 0
78 58 78
64 15 64
92 67 0
24 42 36
94 16 50
71 94 1
62 2 87
90 47 92
88 60 1
70 43 32
69 48 38
59 23 1
0 15 3
41 15 0
75 91 1
39 34 17
3 56 43
61 78 1
45 15 9
20 10 42
68 91 1
64 35 87
79 20 44
77 89 0
77 95 24
70 14 85
77 52 1
76 71 49
81 75 73
36 25 1
86 94 54
16 35 19
20 48 0
32 23 86
24 79 10
31 58 0
17 77 50
2 85 94
71 6 0
64 54 27
29 53 58
44 14 1
48 94 34
87 4 35
8 56 1
5 38 91
56 92 16
69 39 0
21 51 80
74 50 41
26 29 1
15 73 45
33 86 57
88 51 1
13 66 90
24 31 14
29 9 0
55 39 51
67 87 12
1 58 1
22 25 91
10 21 89
49 59 1
3 36 53
84 1 18
58 40 1
16 4 15
93 34 81
27 42 1
92 40 36
37 60 28
75 29 0
26 27 89
75 39 31
88 82 1
48 68 50
5 13 5
63 16 1
66 54 27
68 32 84
28 49 0
49 19 44
42 94 48
70 29 0
37 82 35
32 91 26
0 34 0
67 56 36
77 55 77
3 12 1
33 0 58
57 80 22
90 12 1
6 5 78
18 6 66
68 16 0
33 82 59
51 80 93
22 6 1
26 76 79
6 34 41
42 67 0
93 21 31
42 72 47
67 4 0
75 18 8
12 53 80
80 70 0
15 63 66
30 45 30
70 3 0
16 58 69
1 52 47
8 0 0
56 39 2
79 58 67
59 7 0
59 74 22
59 35 15
22 48 0
18 12 63
71 54 79
63 34 0
61 81 59
92 85 1
57 24 0
91 76 70
21 80 34
48 61 0
16 65 6
88 91 95
54 76 0
26 4 91
29 35 5
31 83 0
26 37 53
80 60 13
17 62 0
4 6 42
49 80 41
89 49 0
36 16 28
3 4 95
37 78 0
66 33 86
6 86 73
54 30 0
4 83 65
40 18 77
29 17 0
1 86 53
88 17 25
89 56 0
48 65 90
25 12 33
50 47 0
87 70 4
18 31 49
76 49 0
3 24 79
32 5 56
60 77 0
51 81 8
18 81 68
9 84 0
72 45 92
65 27 7
29 34 0
62 72 38
85 0 19
72 89 0
53 15 16
78 52 51
13 70 0
92 51 30
36 89 72
44 13 0
14 72 72
77 46 24
63 17 0
0 87 55
7 30 58
10 16 0
19 8 69
41 81 12
2 74 0
36 69 64
76 16 30
60 53 0
42 7 44
32 16 80
10 50 0
84 86 28
2 76 73
27 46 0
23 78 3
74 51 89
70 39 0
62 30 44
72 28 30
72 52 0
50 31 64
75 2 31
73 12 2737
17 48 75
91 19 61
50 37 0
90 91 37
84 40 19
78 60 125643864
58 82 21
67 16 12
13 74 32546
11 28 33
7 45 53
1 5 125643864
17 56 11
67 20 0
6 38 32546
16 53 30
12 31 5
82 32 0
27 1 68
53 91 4
77 35 0
68 60 7
83 40 81
4 75 0
1 87 48
8 39 12
32 37 0
30 22 19
89 94 57
26 91 0
65 74 79
21 46 32
77 91 37
25 2 47
80 48 14
46 86 62
5 21 15
92 60 46
29 36 0
0 20 67
0 53 34
48 38 68
93 87 38
42 79 13
2 36 78
23 2 18
66 76 42
76 51 1
26 51 45
6 33 24
43 24 68
78 17 0
85 39 38
85 41 87
42 8 72
78 93 40
90 94 1
53 45 95
23 45 27
52 11 20
76 65 50
31 49 32
68 17 3
76 83 82
73 31 38
15 61 0
76 7 22
39 41 66
93 71 37
37 84 0
76 28 2
47 89 56
76 77 18
38 29 47
51 47 1
59 90 25
1 70 24
64 93 62
19 70 26
37 41 69
9 68 29
89 79 40
40 42 46
80 62 1
42 57 4
54 7 61
94 15 87
8 79 12
50 35 55
67 5 88
40 69 82
78 18 16
46 80 0
17 10 43
1 74 16
60 15 20
56 27 39
80 85 74
34 85 40
92 89 94
35 4 43
56 65 0
94 31 10
6 42 66
8 37 87
6 82 53
2 44 39
17 66 53
56 6 80
64 73 18
42 16 0
90 0 55
30 84 76
46 48 56
55 54 26
24 8 20
67 48 71
73 92 41
16 12 33
2 57 0
64 37 86
79 76 18
92 94 87
64 12 57
57 27 75
94 5 32
69 44 63
76 58 89
86 16 0
65 91 36
54 92 55
65 52 78
11 24 82
70 38 49
54 15 55
84 89 12
37 16 57
30 1 0
83 61 60
51 75 89
74 29 40
54 72 29
51 23 42
88 63 25
25 72 10
94 29 83
4 57 0
43 64 75
47 20 52
25 4 56
28 44 8
1 38 51
46 75 34
74 92 69
16 55 23
85 23 0
95 31 35
87 55 45
16 9 25
86 5 81
95 70 80
35 53 13
18 25 4
14 42 90
34 49 0
53 23 30
86 95 79
46 66 56
34 5 74
49 77 78
41 92 9
4 27 20
57 91 50
0 62 1
50 4 24
2 6 20
81 77 53
65 71 59
50 6 17
35 7 54
73 66 55
57 37 49
72 60 1
79 18 17
17 15 42
32 47 56
49 93 46
5 56 10
30 25 82
39 30 90
58 68 15
82 29 0
83 88 92
37 90 22
