6342 10000
5595 2271 0
2271 1161 0
2271 152 0
2271 1202 1
1202 1885 0
152 4045 1
2271 4328 0
5595 2219 1
4328 5177 1
1885 1126 0
2219 5646 0
4045 5089 0
152 1431 1
4045 5151 1
4045 2640 0
4045 1286 1
2640 563 0
4328 68 0
4045 2875 0
2875 587 0
5646 4388 1
5089 4961 0
2271 3649 0
1885 5208 1
2875 3873 0
4388 1436 1
5151 5520 1
4388 467 0
5595 3489 0
1126 2293 0
1126 6290 1
2219 3554 1
2875 1826 0
1126 5921 1
152 4617 1
1202 5122 1
563 4398 1
3489 779 1
4617 1784 1
1126 3600 0
1202 2787 1
4961 4935 1
3873 5784 0
1161 3153 1
563 4892 1
3649 3699 1
6290 1226 0
1226 796 1
4045 3224 0
4045 6175 1
779 950 0
4045 747 1
1161 2584 1
3649 773 0
587 5911 1
3489 1262 0
1126 632 0
2584 2946 0
6290 2519 0
3153 2761 0
3649 1777 0
2640 5388 1
773 3176 0
1226 5020 0
5122 5469 1
5911 4774 0
1885 4624 0
5911 5722 0
5177 2068 0
2519 5450 0
4935 3482 0
1885 1722 0
747 1282 1
779 2337 1
4935 5296 0
152 4828 0
5921 6150 0
6175 3571 0
68 5601 0
3571 4352 1
2337 4300 0
3873 593 1
2761 5303 1
2337 3423 1
1777 6211 1
3153 3528 1
5469 459 1
3153 2099 1
2293 4474 0
587 1467 1
3489 2263 0
5303 4148 1
4892 2831 0
3649 5790 0
4961 5110 1
3699 4006 1
2584 5249 0
3571 3767 0
3423 538 1
779 5464 1
2271 5828 0
2831 3717 0
3649 2687 1
3489 3763 1
2519 2982 0
5303 4150 0
4398 1453 1
5303 4286 1
1436 2732 0
1126 4775 1
3699 217 1
3571 3117 0
2875 4825 1
2946 2737 1
5790 6325 1
2946 1695 0
2584 2615 0
593 5729 1
4775 3434 0
632 3640 1
1161 1833 0
5208 4743 1
4474 470 1
3649 2703 0
5646 5238 1
5303 3035 0
152 2474 0
4617 5562 1
3767 4868 1
747 1456 1
5646 1390 0
4352 4529 1
5921 2233 0
2946 1336 0
5208 5274 0
4774 2123 1
3482 3268 0
2123 5245 1
2703 3120 1
4774 1564 1
3717 723 0
1286 123 0
4045 154 1
4624 1535 1
5177 542 0
1436 3055 1
1885 1414 0
3763 4985 1
773 6323 1
5296 4437 0
1436 4431 1
4474 798 1
2519 2487 0
5722 2550 1
538 3720 0
2519 5170 0
4286 1596 1
3117 3099 0
2703 570 1
3176 6216 0
5729 3221 0
5601 750 0
3099 1472 1
632 3837 0
5151 6154 0
3649 3690 1
5646 5560 0
5020 5228 0
5729 6314 0
4388 1714 1
2615 366 1
798 2863 0
1596 2507 0
2982 1919 0
1784 5194 1
3600 3605 1
4529 5690 1
5729 2084 1
2787 4878 1
470 5545 0
68 3471 0
5562 4928 1
587 1829 1
5911 2166 1
5911 3804 0
4828 6132 0
4529 66 0
5520 2191 0
6154 937 0
123 4793 1
563 3836 1
5722 2782 0
2782 5485 0
6314 2967 1
2732 3743 1
798 5884 0
5690 5681 0
3117 3719 1
2782 5530 0
4006 4407 1
5249 4789 1
1777 1308 1
1436 472 0
950 1545 1
5722 3517 1
1467 3341 1
5249 1724 0
2761 1309 1
5303 3 1
5530 1112 1
937 3648 1
1545 4881 0
4474 1527 0
5245 1365 0
5208 1494 0
796 2990 0
4148 6148 0
3717 1913 0
3571 5345 0
5681 5263 0
5464 914 1
5208 4674 0
2863 2670 0
3648 5357 0
2519 4600 1
5520 3299 0
2550 1732 1
4045 3697 0
366 2590 1
472 4883 1
6216 5431 1
2990 1256 0
747 763 0
3117 3667 1
4600 4507 1
1336 5609 1
5177 3736 1
6314 1468 0
1453 4363 1
1126 5290 1
1919 2303 1
4892 1818 1
3035 3573 1
632 5976 0
