2342 10000
1183 644 0
1183 2240 0
1183 1498 0
1498 448 1
1183 1803 1
448 19 1
448 694 1
19 1948 1
448 1986 0
1948 492 0
694 501 0
1986 1690 1
501 160 1
492 78 1
78 46 1
1690 1381 1
1948 643 1
694 592 1
1986 398 1
592 1452 0
1690 1511 0
1452 415 0
398 50 0
160 567 1
592 43 0
43 979 0
592 237 1
567 941 0
46 731 1
160 1154 0
694 443 1
492 609 0
443 1771 1
609 1417 0
1154 1695 0
492 709 0
1183 2073 1
492 2267 0
643 1857 0
694 909 0
1695 1363 1
443 939 0
46 526 0
1857 2060 1
1803 1487 0
1154 491 1
1487 1022 1
609 1283 1
160 208 1
1452 2056 0
1690 2138 0
1154 2288 1
941 498 1
939 2258 1
1417 1870 1
609 1749 1
501 386 1
398 2154 0
1749 1504 0
1870 313 1
2138 284 1
498 103 0
1948 2099 0
43 1918 0
1948 296 0
643 400 0
284 2067 0
2073 1866 0
643 1421 0
1154 425 0
909 367 0
443 679 1
1771 831 1
1183 38 1
1690 1130 1
386 1097 1
425 919 1
567 1689 1
919 1514 0
2154 366 1
1363 1349 1
1771 1477 0
1154 79 0
1866 2274 1
1130 2328 0
50 369 1
2154 1372 1
400 307 0
415 844 0
2267 310 1
979 930 1
919 229 1
709 568 0
1487 1490 0
930 1921 1
930 1850 0
609 2184 0
400 764 1
679 1591 0
307 924 0
492 60 1
491 569 1
1421 1063 0
60 1996 0
1948 1059 0
1022 469 1
764 2102 1
284 1526 1
569 1902 1
491 373 1
1591 64 0
103 733 0
1996 807 0
425 950 0
831 563 1
208 1340 1
2056 1157 1
930 1960 0
1591 158 0
1490 1463 0
1996 97 1
1771 2066 1
60 1584 1
563 180 0
563 754 1
498 2006 1
1866 2124 0
1063 1577 1
2154 2186 1
2328 2271 0
97 2309 0
1381 418 1
180 1817 0
979 2146 0
1183 809 1
43 1482 0
1948 168 1
1097 2273 1
307 957 0
2328 25 1
1921 1684 0
1996 431 1
709 170 0
2066 1961 1
643 1009 0
79 1272 0
1022 2114 1
1961 2019 0
19 1949 1
1417 438 0
158 524 1
60 785 0
2267 134 1
79 866 1
2067 1115 1
1009 1732 0
469 1422 0
957 1587 0
19 2251 0
939 63 1
939 2221 1
1591 697 1
284 33 0
284 217 1
979 132 0
1130 2064 0
284 76 0
2064 2315 1
866 502 0
1866 1018 0
369 1273 0
366 380 0
2006 1107 1
1363 1893 1
909 945 1
2006 1665 0
567 1175 0
1490 156 0
524 1350 0
2066 1163 1
208 1534 0
1381 1955 0
1684 537 1
643 2041 0
2309 128 1
76 1875 0
2274 1343 1
2041 260 1
2309 1361 0
469 545 1
2184 146 1
366 2107 1
2056 1521 1
754 2112 1
545 421 0
498 455 1
63 1997 0
1996 946 0
284 1876 0
941 2199 0
418 1843 0
502 142 1
2240 1731 0
1591 1716 1
1690 515 1
229 2091 0
158 729 0
1960 1734 1
785 1855 0
2041 1744 0
180 536 0
2066 1556 1
1734 1079 1
1902 500 1
373 508 1
1689 649 0
1107 2020 0
421 1140 0
545 334 1
1996 964 1
502 204 1
1577 523 1
398 1087 1
2102 390 0
134 1920 1
568 1292 0
946 2013 0
1955 864 0
2186 2327 1
421 1278 1
1350 1288 0
168 243 1
390 1651 1
2258 340 1
43 1607 0
492 488 0
204 1293 1
1961 210 1
1850 2325 0
2240 40 1
132 1553 1
1063 48 0
2221 2072 1
455 1838 1
373 1640 0
204 2266 1
523 1970 0
2309 1558 0
1640 2116 0
48 462 1
1921 1988 0
1996 854 1
1690 624 0
1961 1307 0
809 1090 1
1107 1414 0
1876 617 1
2309 1449 0
1417 1772 0
1803 365 0
924 1510 1
501 2031 1
502 1294 1
537 80 1
1870 1999 1
229 1598 1
38 1270 1
340 759 0
1510 251 0
78 1010 1
1018 2087 1
864 350 1
1273 106 0
1997 1901 1
957 819 1
365 1375 1
526 250 1
941 174 1
174 1413 0
930 1250 0
2102 1344 1
679 98 0
2060 1932 0
1690 357 1
180 209 1
1731 241 1
1278 2145 0
418 634 1
2221 193 0
831 245 0
617 1095 0
563 1546 1
1292 2239 0
380 261 1
1920 411 1
1607 1396 0
864 282 1
866 265 1
2031 273 0
1490 547 0
365 1669 1
1526 1223 1
2145 1118 1
2251 1329 1
491 402 0
2267 1169 0
1817 1489 0
1059 1839 0
1273 2148 0
634 258 0
46 1711 0
1349 1649 1
1009 1647 1
1970 1365 0
1463 1353 0
950 2278 0
1669 2173 1
946 456 0
357 687 0
733 86 1
258 956 0
1343 594 1
2072 407 0
1695 1280 1
282 339 0
501 69 1
373 2262 0
1839 2115 0
1716 87 0
180 680 0
258 1880 0
1293 2320 0
296 1198 1
1902 1981 1
1817 1 1
1960 1895 0
265 53 0
1970 2294 1
502 1791 0
1839 1074 1
160 1202 0
1130 1790 1
694 1896 1
1452 1969 1
1063 1564 1
1372 2201 0
1414 2147 1
488 911 1
547 2286 1
1169 101 0
2099 1060 1
386 802 0
106 1311 0
64 2159 1
1948 675 1
2041 181 0
809 804 0
1584 991 1
1163 531 1
1060 1067 1
649 1878 0
1855 530 0
2114 622 1
609 2149 0
1684 410 0
536 388 0
415 1235 1
1711 2247 0
1607 1038 0
491 1742 1
357 656 0
785 454 1
731 1710 0
1932 1152 0
2145 1312 0
1986 522 0
501 1768 1
2273 1604 1
1107 835 1
1095 1117 0
1558 1144 0
1948 1094 0
1857 1512 0
656 1544 0
80 1156 0
2159 1027 1
1097 2215 0
1363 744 1
802 1984 1
1981 446 0
2258 2160 0
2087 12 0
1498 1443 0
1744 540 1
1866 1139 1
2154 1908 1
2221 2157 0
1855 814 1
1908 1906 0
508 1116 0
1684 130 0
366 2122 1
2056 1924 1
411 724 1
2114 1708 1
1018 2197 1
1607 2255 1
1932 2001 0
1139 279 1
181 2214 1
924 1940 0
2328 355 0
1932 70 1
956 917 1
1363 771 1
64 312 0
2145 2126 1
764 1383 0
106 479 0
1490 1641 1
2099 872 1
1521 1221 1
2091 742 1
1361 2284 0
132 1456 0
2102 405 0
258 2063 1
835 881 1
1647 122 1
2148 839 1
1591 1613 1
624 1388 0
839 272 1
709 1849 0
2274 1121 0
443 17 1
1556 1542 0
1198 2190 1
279 1614 0
1716 1667 0
2255 1356 0
2148 1537 0
1986 655 0
454 1165 0
2067 1555 1
1449 303 0
1165 1602 1
1414 902 1
526 1698 0
1948 1219 0
60 1186 1
1463 2003 1
1489 1019 1
1383 516 1
2067 1928 1
388 244 0
2154 1205 0
431 104 1
1665 2165 0
170 3 1
2184 2192 0
1546 483 0
1344 468 1
168 736 0
545 2010 1
1948 730 0
106 512 0
523 93 1
193 2244 1
272 1909 1
1504 845 1
334 932 1
237 2213 1
2286 195 1
1771 719 1
1067 374 0
697 434 1
237 2108 1
1665 1078 0
1009 1581 1
537 124 0
1843 1249 0
2244 1125 0
537 953 1
284 1478 0
872 2150 0
261 1528 1
357 960 0
2114 259 1
1090 801 0
2031 1257 0
909 658 1
1078 1879 1
134 1616 1
60 2306 1
1094 1561 1
1121 877 1
2148 590 0
917 1957 0
273 2052 0
1932 1209 0
265 589 1
729 423 1
2072 1379 1
2274 2161 1
1144 1470 1
2041 317 1
373 166 0
410 1631 0
1564 1338 1
425 695 1
1647 2220 0
960 474 1
2122 2276 0
2148 2120 1
1482 1943 0
1943 1663 0
132 1011 0
1477 768 1
724 1686 0
1711 2032 0
310 497 1
1878 499 1
744 1845 1
1577 1268 1
1038 1403 1
2145 698 0
2138 213 1
911 668 0
2190 1816 1
1665 867 1
1125 2340 1
744 1300 0
195 1298 1
1695 1013 0
1684 1557 0
1117 986 1
1614 1320 0
1038 1085 1
2251 219 1
1477 1619 1
2159 1234 1
1060 1968 1
1349 31 1
979 1227 0
911 131 0
69 1599 1
259 397 1
1906 1041 0
1866 143 1
872 305 0
334 633 1
809 1719 0
369 482 1
132 247 1
1969 4 1
1121 348 0
1144 1566 0
932 2302 1
1022 1029 1
2150 1253 1
2116 527 0
2115 1194 1
1970 1763 0
1009 794 1
158 1354 1
431 2301 0
1154 2009 1
1257 2012 0
1708 2076 0
759 2084 1
917 1972 1
592 984 1
644 2156 0
643 1057 1
1744 905 0
1249 654 1
1175 585 1
530 475 1
1029 188 1
180 906 0
400 1593 1
719 1111 1
455 1386 0
1272 948 1
456 1623 1
1669 1700 1
80 2162 1
1489 267 1
160 481 0
1270 1890 0
1909 504 1
1640 1939 1
624 1394 1
2173 782 0
802 2195 0
2162 1873 1
1381 300 1
400 238 1
410 1747 1
380 1745 1
2087 2068 0
2320 1697 1
736 2047 1
2286 1064 0
1669 2022 0
317 997 1
1669 1983 1
1647 1484 1
694 665 0
1893 908 0
1403 913 1
2165 1137 0
357 286 0
1710 1912 1
502 0 0
1298 1633 1
237 105 1
680 1297 0
1011 186 0
524 1963 1
1340 1922 0
1477 1330 0
1849 1436 1
2116 1722 1
668 1073 0
724 1891 0
1669 737 0
1511 778 1
956 1318 0
1616 1813 0
675 2095 1
1997 2223 1
1641 1424 0
2288 1847 0
1557 447 1
1598 2304 1
1234 1605 0
1018 1759 1
1912 878 0
128 352 1
