3042 10000
2927 2273 1
2273 2667 1
2667 1801 1
2273 667 0
2273 1351 1
667 497 1
2667 1196 1
1196 2893 0
667 1474 1
1351 782 0
1196 965 0
1801 2876 1
1474 2185 0
2273 2344 0
2667 3010 0
2927 1990 0
965 1020 1
2927 1467 0
1196 2957 0
965 924 0
2893 962 0
962 1753 1
1801 3026 1
3026 2692 0
782 1340 1
1474 1367 1
782 3003 0
2876 1505 1
2893 1320 0
2957 2105 1
2927 196 0
1367 1164 1
1467 3027 0
3026 1781 0
924 3001 1
2893 1342 0
667 1170 0
1467 586 0
2876 2566 1
1320 1743 0
1342 346 1
586 584 1
2692 1766 0
346 1745 0
1505 2447 1
1196 475 1
1753 1228 0
1342 1391 0
2105 1886 0
2927 2093 0
2344 483 0
1743 1504 0
2957 1061 0
483 1263 0
196 52 0
1753 2588 1
1170 1755 0
2447 1116 1
3003 874 1
1504 2796 1
1020 2733 1
1061 2351 1
2957 2968 0
483 246 0
2927 2435 1
2566 1413 0
924 1752 1
1801 128 0
128 1416 1
1367 2099 1
1263 466 1
2893 1878 1
2927 2651 0
2093 2535 0
1743 2972 0
965 2316 1
1467 2112 1
2099 985 1
2316 1939 1
1745 738 0
246 2605 1
1878 1862 0
586 1721 1
1413 2201 0
1413 1436 1
2316 1356 1
2893 1492 1
2201 1205 1
1061 396 1
1755 1694 0
1467 446 0
346 1945 0
2667 2122 0
2185 2722 0
1356 75 1
985 1354 0
1781 2241 0
1467 1510 0
2605 2348 1
1694 2078 0
1351 1610 0
1781 242 0
2348 356 1
1752 674 1
1263 713 1
2241 1636 0
2796 706 1
1745 1586 1
1436 308 0
2348 741 1
2185 1069 0
2316 2479 0
584 337 0
1781 2976 1
1766 587 1
2435 705 1
2976 2098 0
1504 1487 0
1391 1025 0
196 1087 0
985 1083 0
1020 399 1
1610 369 0
1025 1255 1
2344 1215 0
1069 2256 1
242 247 0
1945 27 0
2435 2515 1
1342 2171 1
1743 2180 1
3027 864 1
247 2987 1
741 1584 1
962 1362 1
1413 902 0
1584 1172 1
242 2293 0
1087 536 0
2968 2045 1
1061 2145 1
346 145 0
2078 2403 0
2692 1995 1
1020 2869 1
1116 830 0
2535 2580 0
145 1690 1
2605 1678 1
1196 181 0
1320 512 0
782 445 0
2185 2018 1
2093 372 0
2692 1844 0
1721 636 1
1878 1704 0
512 1005 0
1990 640 0
2351 1583 1
2987 267 0
2987 1191 1
3027 1533 1
3026 1066 1
1678 959 0
267 907 0
3010 967 0
741 608 1
1878 2483 0
584 1631 1
902 1790 0
1504 1408 0
247 645 1
1474 521 0
1505 2457 1
1878 1778 1
2515 1261 0
1781 2743 0
1781 325 0
445 119 1
2316 1811 0
584 1010 1
2566 3033 1
3033 1956 1
3001 1559 0
967 1749 1
1583 1377 1
128 910 0
1340 2998 0
145 1513 0
399 2831 0
1377 1241 0
512 2376 0
1939 191 0
1164 1843 1
1010 955 1
2447 966 0
308 846 0
466 89 1
1261 1279 0
2105 1642 0
1342 1297 1
2972 775 1
1261 153 0
1010 551 0
