9242 10000
2027 2616 1
2616 6575 1
2027 8287 0
2027 2396 0
2616 5362 1
2616 6797 1
2027 3438 0
6575 341 0
8287 2793 0
2793 4188 1
4188 7407 1
8287 5898 1
5898 2141 1
5898 1750 1
8287 7393 1
5362 414 1
8287 306 0
1750 1242 1
5362 5771 0
2616 2618 0
1750 9077 1
306 8493 1
2793 8032 1
9077 110 0
2616 3828 0
2141 342 0
306 776 1
3438 1808 0
2618 1741 1
1808 1448 1
5771 2985 0
1242 5044 0
110 6789 0
3828 7269 1
5044 3832 0
8287 9184 0
342 1928 0
5044 6321 0
110 1166 0
341 6792 0
414 2677 1
5362 4725 0
3832 3450 0
7269 2428 0
1808 7292 1
1448 2015 0
5771 984 1
2793 4011 1
7393 1974 1
342 8929 1
2616 3397 0
3397 723 1
6575 8834 0
8834 6590 1
4188 4146 0
1974 2847 1
5362 2984 1
6792 7922 1
8493 1364 0
2616 420 1
7407 5970 0
2428 9019 0
6321 9145 1
6575 7723 0
2616 5190 0
9077 9175 0
3438 8219 0
6792 1972 1
6789 1257 1
776 552 1
7407 6104 1
1364 7454 1
7393 4015 1
2616 230 0
2847 7815 0
1808 9207 1
7922 6648 1
420 351 0
2985 7636 1
6590 6914 0
414 6560 1
3828 7727 0
9145 7570 0
984 5034 1
341 5205 0
7407 1505 1
6797 5806 1
6321 4236 1
2793 4701 1
9077 1648 0
4725 7753 1
6792 8249 0
2396 4220 1
7393 7907 0
7907 8515 0
7922 2880 1
9175 4247 1
2015 1153 0
1364 3658 1
4011 863 1
7815 3745 1
8219 3943 1
7393 7308 1
6321 2941 0
7570 8612 0
5044 2565 0
3438 1180 1
414 126 1
8929 5418 0
8515 4713 1
4015 269 1
2941 5314 1
4247 8244 1
4236 4938 1
6104 1870 0
1808 4451 0
9019 5665 1
2428 8304 1
6575 2644 1
4220 3229 0
2984 7276 1
9207 4189 1
306 8951 1
5314 5130 0
5190 1308 1
3438 3429 0
2644 2511 1
723 782 1
1750 3749 0
4188 9194 1
5314 8655 1
269 2120 1
3429 5631 1
7308 5942 0
5034 3430 1
1364 6810 0
2141 5375 0
5205 5786 1
7308 2745 1
4725 1861 0
1166 1075 0
7269 4823 0
7723 793 0
7907 773 1
5190 2053 1
2511 7456 1
8951 507 1
1180 3756 1
7907 9004 0
5898 4825 0
7636 7803 0
7456 8353 0
7276 4746 1
9019 3528 0
7454 548 1
5806 982 1
8929 7451 0
2847 2598 1
8612 3739 0
6560 68 1
7276 4105 1
110 3598 1
782 4102 0
3429 1558 1
6914 7037 0
7454 3847 1
1861 4851 0
6575 102 0
4701 8106 1
7727 3675 0
6560 947 0
5806 7032 0
2644 3195 1
306 2477 1
863 685 0
230 4715 0
7276 2772 0
1928 7048 0
1870 8777 0
2141 5465 1
2984 1350 1
8106 6379 0
9077 6195 0
7753 2450 1
8493 4804 0
2616 464 1
773 5810 1
5130 8330 1
1861 9113 0
4725 1701 1
3438 4667 0
5130 3439 0
1701 7225 0
782 6078 1
2772 3992 1
3429 6279 0
6575 9029 1
1364 3994 0
1741 6711 1
7393 7408 1
230 8465 1
2015 5125 1
6797 802 1
4451 8878 0
7407 6017 1
4247 6330 0
2616 811 1
6590 184 0
9004 375 1
3832 8760 0
4823 1437 1
5418 3990 0
6914 5049 0
2396 6094 1
8032 2310 0
1972 987 0
2141 279 0
3658 2582 0
4105 6071 0
3943 4130 1
6195 4647 0
2618 8671 1
9175 6221 0
8760 7546 1
4220 2651 1
3195 6036 1
776 4191 1
6017 646 0
351 7228 1
2450 4379 1
7407 908 1
230 2993 1
5970 9119 0
4191 5759 0
8671 258 1
4247 7640 0
110 188 0
982 2063 1
9194 8305 1
3598 2036 1
4823 5897 0
4379 7280 1
5771 2520 1
1648 5552 0
7225 2833 0
507 6181 0
4851 5295 0
6104 240 0
2833 5558 0
6017 6977 0
6590 2016 1
2027 3058 1
4667 2595 0
6575 9070 0
7546 8629 0
2053 7612 1
9077 6344 0
5552 963 0
5552 7630 1
414 2448 1
6914 8194 0
6094 7109 1
1558 5475 0
2644 1127 1
7276 6960 1
2015 3934 1
5970 5750 1
9029 3912 1
9207 6718 0
5665 933 0
3990 7 1
2036 6968 1
9184 8390 1
3229 9090 1
4011 2437 1
3745 3078 0
3756 1328 0
7 8167 0
8671 8127 0
2036 7756 1
3912 8719 1
776 4799 1
2644 3911 0
5190 5889 0
68 3068 0
