5942 10000
1144 1039 0
1039 2559 1
1144 4928 0
4928 3575 0
2559 1424 0
1424 3488 1
3575 24 1
4928 1460 0
1144 4163 0
2559 5315 1
1144 2086 1
4928 4867 0
5315 4504 1
1039 3159 0
3159 3674 1
2559 839 1
4928 2560 1
1039 2928 1
3575 5541 1
3159 2931 1
2560 4743 1
4928 4015 0
4504 3911 1
24 513 1
4015 2078 0
2931 1096 0
2928 5875 1
24 5689 1
4928 3225 1
4504 4589 1
2928 1865 0
24 4685 0
3575 2910 1
1144 73 0
3488 4299 1
3575 2489 1
513 3476 1
2910 1420 1
4015 3511 1
4163 2533 1
4685 5372 1
1039 3803 1
2559 4110 1
3476 77 1
5541 3099 1
2559 1651 0
3575 2162 0
3803 6 1
4685 1137 0
839 3278 1
1460 2809 1
4867 5551 0
6 567 1
1096 1544 1
3674 5177 1
2910 3406 0
5372 4741 1
3406 1421 0
77 5006 0
1865 4088 1
3476 5716 0
3803 864 0
1420 4064 1
73 2780 0
5875 5124 1
5551 5151 0
1544 205 1
73 3839 1
73 16 1
77 2481 0
1096 5825 0
77 4565 0
839 1227 0
4299 3322 1
3575 1028 1
2162 52 0
1460 5668 0
4589 5030 1
3511 3544 1
2560 2020 1
24 5365 0
3406 4019 1
2931 5226 0
2559 1103 0
73 3618 0
1460 803 0
5372 3954 1
16 3776 0
2559 2671 0
4299 4522 1
5226 1980 1
1980 2712 1
4019 3892 0
2020 1403 1
4741 5519 0
839 4731 1
4088 670 0
5226 1586 1
1651 425 1
3511 5111 1
2931 3140 1
16 729 1
3892 476 0
3476 1961 1
2020 5926 1
5151 5389 0
3511 5250 0
4565 1434 0
5177 2652 0
5372 849 1
2489 2062 1
1096 5890 0
425 671 1
1028 2059 1
1144 3105 1
5668 3960 1
3839 2822 1
1103 5505 1
1144 2282 0
205 5132 0
5030 4764 0
4928 4966 1
6 4992 0
3575 2550 1
4966 3325 1
2671 1082 1
2809 3305 1
5132 3846 1
1039 2572 0
2780 2848 1
2712 5861 0
5389 4109 0
1137 5676 0
2481 3360 0
5006 3226 1
5861 1330 1
1420 1181 1
864 5122 1
4685 5407 1
3099 5056 0
5519 4185 0
5389 2491 0
16 1141 0
4522 595 0
2910 228 1
1586 4220 0
1421 4737 1
3305 5301 1
567 1764 0
864 5406 0
73 2590 0
4867 1632 0
729 1455 0
1028 507 0
2572 832 1
73 2337 0
3476 4941 0
4504 5007 0
4966 2738 1
3305 527 1
5315 733 1
2162 240 1
2337 5792 0
527 3209 1
4928 3508 0
4019 532 0
4737 1601 0
2086 497 0
1865 1966 0
240 3276 1
5505 2797 1
1764 1001 0
1227 657 1
4731 4177 0
3278 3036 0
3960 4668 0
2848 4151 0
507 1675 1
2062 1624 1
5676 1100 1
2020 4104 1
2489 5253 0
1181 1783 0
4109 3370 0
1100 96 0
1764 5663 1
4731 3498 0
3406 451 0
507 5449 0
4928 2055 1
5926 751 0
3325 4060 0
1227 2621 1
1424 5263 1
5151 5205 1
3911 5893 0
3776 3058 1
2797 5521 0
4109 2454 0
5541 2794 1
3618 4865 0
3322 260 1
4088 573 1
2559 55 1
733 503 1
849 3043 0
4177 5178 1
4220 724 0
5177 2341 0
2341 578 0
3839 2302 1
4565 237 0
864 3574 0
3276 2800 0
4741 4451 0
832 5706 0
2712 457 0
4064 4170 0
2590 4014 1
5406 158 1
657 4004 0
2910 685 1
4299 5089 0
4109 2446 0
2809 2683 0
2621 939 0
5663 5536 0
2550 305 0
1783 4708 1
1403 691 1
4565 171 1
457 5133 0
5122 3347 1
52 4982 0
1424 2324 0
171 4944 0
2489 4691 0
595 1121 1
2481 4295 0
5315 2292 0
691 3227 0
573 3878 1
3209 140 0
171 2923 1
1001 5343 1
2292 2732 1
3043 4693 1
4088 1195 1
24 3601 1
1651 204 0
5056 4785 1
5132 4271 0
3370 2138 0
671 4425 1
3043 4494 1
532 1058 0
4565 1978 0
4064 4821 1
2590 957 1
5890 3857 1
1058 3594 1
4060 5617 1
3857 4198 1
237 3693 0
5253 4835 1
5151 4681 1
1141 4918 0
4151 1104 0
3776 146 1
507 196 1
5519 3734 1
5541 2259 1
3734 3624 1
4685 4632 1
5122 5003 0
832 2835 0
5030 4684 0
2055 3235 0
5301 2146 1
73 85 1
5389 3967 0
567 3917 0
2794 2527 1
4522 1117 1
146 923 1
3036 687 0
1181 3017 0
4425 1118 0
3601 2615 0
1421 97 1
3360 3751 0
507 3577 0
939 776 0
4835 5281 0
2020 4036 1
3099 5726 0
3227 3432 1
4928 4754 0
832 4413 1
595 5394 1
5263 3260 0
3017 5708 0
5407 4150 0
2560 5685 0
2928 5451 0
5792 5613 0
457 1663 0
1181 5814 0
2078 3268 0
5178 1087 1
3432 2397 0
3498 1223 1
849 5112 1
3235 4338 0
1403 1469 1
3601 4421 1
4754 581 0
1082 2472 1
832 4164 0
1104 3628 1
5814 61 0
16 3652 0
1058 2660 1
4867 5627 1
5151 2172 0
3226 1395 1
4918 905 1
5030 41 0
2550 366 0
5003 594 0
957 1436 0
923 5327 0
4060 2216 0
2302 642 0
