5442 10000
2864 4355 0
4355 2802 0
2802 5215 0
5215 4216 0
4355 413 1
2802 5085 0
5215 5379 0
2802 4187 1
2864 629 0
2802 5044 1
5215 2104 0
5215 2129 1
2864 856 1
5085 2703 0
856 4457 0
2104 687 1
2129 4792 1
2129 2339 0
4187 5232 1
2104 2592 1
2864 4041 0
5232 4649 0
413 4754 1
4649 2402 0
4041 2301 0
4187 1203 1
2104 4321 0
413 2336 0
5085 436 0
4792 43 0
413 3118 1
2129 1768 1
4792 3923 0
5232 192 1
5379 1532 1
629 1166 1
1166 4659 1
4216 7 1
1166 1073 1
2129 4958 1
1203 1710 0
1710 4482 1
2301 1754 1
2339 4222 0
4649 5144 0
629 1047 0
3923 1892 1
4187 1887 1
1532 4483 0
2336 3450 0
4649 2766 0
2703 5273 0
4792 72 0
5379 4537 1
4649 4959 1
413 3978 1
4321 3331 1
2301 1632 1
1710 2029 0
2104 911 0
5085 1238 0
3978 308 0
2336 5320 1
2336 5178 1
2336 2673 1
1166 3059 1
1768 4223 1
2673 4184 1
308 2499 0
1754 2719 1
308 5440 1
4537 5019 1
2499 2141 0
4483 524 0
687 4580 1
5232 3030 1
2029 1089 1
308 964 1
2864 4938 0
1203 2529 1
687 3437 0
2104 3323 0
5232 157 0
2336 626 0
157 4188 1
5320 4860 1
856 916 0
2592 1769 1
4482 3257 1
1887 5287 1
5215 2192 0
524 3715 0
2192 4633 1
1047 1382 0
2029 5313 1
4187 1597 0
2499 2991 0
4321 1936 0
1203 4407 1
2802 4992 1
5379 1170 1
5144 2202 0
4860 1221 1
5273 3018 0
916 1145 1
2991 2275 1
2592 444 1
5379 5253 0
5379 245 1
2104 3578 1
3437 1081 0
2864 3297 0
4754 4408 1
5440 2557 0
5178 1469 1
4321 3445 1
72 5391 1
856 1325 1
626 4219 1
1892 4668 1
1325 996 0
1238 4018 1
626 845 0
72 3456 1
436 1044 0
2557 119 0
626 3458 1
996 2923 1
2529 3723 0
4216 281 1
245 3204 1
1081 1788 1
2301 1508 1
2104 4755 0
1508 256 1
2719 806 1
1936 657 1
3445 3423 1
2719 4026 0
1936 796 1
2864 2540 1
2719 4443 1
796 5299 1
4457 2111 0
308 899 1
2202 5068 1
4754 2900 1
1221 4229 1
1788 2127 1
1325 2578 0
4229 2241 1
4792 2755 0
3978 2711 0
5253 196 1
3297 3718 1
2104 2951 1
2802 4555 0
2339 15 1
899 3678 1
4219 2848 1
2923 5167 0
3458 596 1
1768 1215 0
2923 1491 1
5253 2967 0
1597 1011 1
5019 3457 0
2991 3971 0
1754 3406 1
2336 5257 1
3204 4238 0
2864 4897 0
856 566 1
444 716 0
4229 4627 0
2275 39 0
2967 3743 0
245 784 0
3450 2136 1
2802 4917 1
2141 1497 0
3743 1813 1
4992 1526 1
5085 1354 1
4222 2551 0
2578 4692 0
2339 667 0
1508 4830 1
2141 1587 0
3458 5017 0
2241 1721 1
1203 5061 0
4187 3834 0
4897 1924 0
5061 5004 1
5061 4036 1
4659 1385 1
4580 3388 1
245 3374 0
4355 1124 0
2301 3321 0
3374 1559 0
2202 3757 1
3331 356 0
2551 648 1
1887 3730 1
899 1770 1
5440 782 1
4355 5305 1
3456 3968 1
1526 607 0
