2092 10000
1541 2000 0
1541 2033 1
2033 1265 1
1541 18 1
2000 553 1
2000 1748 0
1265 1901 1
1265 523 0
1541 1181 0
1901 1294 0
1748 544 0
1265 664 1
1541 935 0
664 140 0
553 269 1
544 868 0
140 1209 0
523 1463 0
1463 19 0
1541 1930 1
19 1735 0
1209 1939 1
19 1931 1
523 1456 0
1735 955 0
2000 29 1
1541 733 0
1541 981 1
1930 42 0
1901 932 1
1939 1476 1
1456 368 1
140 2038 1
1476 1321 0
1463 1177 1
1931 1875 1
1209 1775 0
1735 1231 1
1463 504 1
1901 1319 1
2038 1858 0
1931 1301 0
1463 478 0
523 735 0
1939 1344 1
664 21 0
1930 1942 0
1456 75 0
1939 1029 0
733 358 0
1321 249 1
1541 1280 1
981 204 0
735 1117 1
249 1998 0
1344 666 1
868 610 1
955 624 1
1456 197 1
733 1868 1
21 862 0
610 1740 0
19 998 1
981 1129 1
1868 552 0
2038 570 1
553 212 1
1931 1916 1
478 426 1
1463 1303 0
1875 287 1
1930 789 0
1748 974 1
204 515 0
1476 1446 1
197 1425 1
1916 1375 0
1748 123 0
1129 1423 1
1541 427 1
974 1533 0
1456 1755 1
955 7 0
21 334 0
955 637 0
1181 750 0
478 874 0
1868 157 0
1280 228 1
197 1023 0
1901 170 0
368 104 0
358 84 0
19 722 0
1942 1926 1
1129 1571 0
750 1477 1
789 1172 1
1344 1737 1
1425 1548 0
204 411 0
504 1806 0
1117 1046 0
1375 872 1
249 754 1
722 2087 1
1046 1170 1
874 781 1
18 1651 1
515 916 1
1571 505 1
1651 762 0
735 1343 1
204 1269 0
1868 108 1
1269 1519 0
624 1512 0
1023 563 1
1023 1369 0
1029 1230 0
212 37 1
18 283 1
1375 925 0
21 871 1
1868 1814 1
935 638 1
1321 1272 1
544 8 0
733 848 1
1343 569 1
140 1854 0
1029 376 0
1265 1632 1
8 54 1
1029 1444 1
1651 635 0
664 970 1
515 603 1
733 994 0
1170 978 0
427 509 0
1321 787 1
140 1788 1
504 130 1
998 1257 1
1265 366 0
1209 122 0
2033 1120 1
1548 171 0
750 1132 1
2033 2079 1
1343 1292 1
1257 2054 0
478 1523 0
1548 445 0
1519 993 1
505 653 0
104 1573 0
1120 1431 1
569 1100 0
1231 250 0
552 581 1
1931 753 1
504 434 1
1755 1661 0
19 1530 1
7 420 0
1181 474 1
1530 1367 1
1868 360 1
1735 328 1
1444 1687 0
1755 1191 1
328 1051 0
1541 1880 0
334 210 1
1880 1211 1
603 1840 0
1446 1213 1
1931 464 0
171 533 0
2038 352 1
509 1988 1
610 280 0
1858 331 0
581 678 0
328 1167 1
1100 1155 1
1476 1005 1
1319 1394 1
474 651 0
426 234 0
197 2070 0
553 1794 0
523 1551 1
434 73 1
445 469 0
1868 706 1
1023 1462 1
1301 574 1
1446 1958 1
722 1874 0
1280 774 1
994 1103 1
1463 1945 1
42 1692 0
1191 2005 1
552 526 1
280 1281 0
18 1471 1
1303 1081 0
1755 1274 1
42 1560 1
774 892 1
1274 165 1
360 744 0
1211 1354 1
1775 767 1
1788 1059 1
1155 190 0
1512 1283 1
932 206 0
411 1417 1
54 1457 1
509 1010 1
2000 572 0
1471 1266 1
1942 1539 0
1120 813 0
515 1102 1
666 1212 1
1005 1143 1
474 11 1
892 1793 1
140 1752 1
1916 499 0
269 1218 0
19 1176 0
552 449 0
753 1154 0
1167 458 0
762 28 1
935 1309 0
523 1113 0
789 1721 1
1998 1510 1
1269 1461 0
1840 1118 0
787 1441 1
892 609 0
1901 834 1
533 1228 0
130 1921 0
2054 1232 0
978 1947 0
1354 409 1
744 119 0
862 1563 1
523 1174 0
1281 1253 1
813 1785 1
733 333 1
1541 1804 1
499 1440 1
269 1857 0
868 1522 0
1931 807 1
474 1879 0
170 1433 0
767 442 1
478 841 1
1005 661 0
1541 1995 1
360 1449 0
523 854 0
1563 2039 1
1174 1386 1
1232 702 0
1367 302 0
18 989 0
426 716 0
228 101 0
1687 1122 0
624 724 1
504 379 0
1154 88 1
104 1432 1
469 422 0
409 1003 1
123 1304 0
190 1987 1
1281 1635 0
1541 1657 0
1367 1262 0
1560 905 0
754 1114 1
905 1158 1
228 2046 0
1266 1996 0
1657 2049 0
1212 701 0
1029 1093 1
666 1144 1
1840 63 1
42 1556 0
1806 1203 0
1551 1919 1
1879 163 0
1793 650 0
1167 398 1
1294 193 0
28 345 1
75 2050 1
735 708 1
1461 1464 0
1431 441 1
526 1263 1
1785 83 1
130 1478 0
8 1339 0
570 945 1
1548 2085 0
1440 561 0
1304 251 1
1266 571 1
989 315 1
854 1978 0
505 962 1
1423 1786 1
733 497 0
563 1811 1
581 1824 0
1010 2076 1
1921 2035 0
1154 795 0
171 1688 1
1232 1116 1
603 200 1
781 536 1
1551 477 1
1988 823 1
1444 699 0
163 232 1
1519 1058 0
1556 486 0
193 382 0
1155 1034 1
1177 1545 0
767 71 1
19 705 1
504 45 1
1394 1455 0
1144 1553 1
1755 1593 0
19 421 1
366 218 0
813 1760 0
45 1655 1
563 308 0
1253 1673 0
442 749 0
171 1488 0
1274 12 0
1930 69 1
603 887 1
63 415 0
1958 532 1
163 350 1
45 162 0
315 1495 1
974 1271 1
250 1513 1
422 558 1
1058 2023 1
1003 1529 0
1181 1648 0
532 1936 0
1440 676 0
552 940 0
45 1776 0
1880 541 1
1926 1825 1
1788 1992 1
2085 1602 0
1688 597 0
1375 1686 0
366 1 0
1172 870 1
1269 930 0
1129 184 1
449 2024 0
157 1956 1
1874 77 0
11 785 1
249 128 1
1737 2047 1
2047 589 1
1176 1636 0
887 1015 0
661 99 0
140 1220 1
505 89 0
1785 472 1
823 264 0
1563 137 0
99 1475 1
1752 1997 0
1319 258 1
1930 899 1
1263 1853 1
1129 943 1
1464 1082 1
234 450 0
574 545 0
1776 1726 0
702 2018 0
2079 604 0
1593 281 1
415 114 0
251 1920 0
458 1925 0
1023 70 1
561 1876 0
1029 404 1
1461 1244 1
486 39 1
1010 1817 0
8 712 0
509 1156 1
445 1964 1
218 27 0
1945 1678 0
442 696 1
1901 384 1
28 1453 0
1129 1691 1
1793 1414 0
1034 1408 1
572 1489 0
1661 1869 0
73 1019 1
1309 1435 1
1921 881 1
1321 383 0
1956 1358 0
553 321 0
661 1454 0
1344 326 0
2087 539 0
1879 725 0
472 1898 0
1814 1897 0
635 1766 1
552 1251 0
1271 709 0
140 1893 0
251 976 0
1122 1205 0
1205 1160 0
1414 924 1
1523 1353 0
1661 1517 1
749 987 1
638 1618 0
1947 1981 1
1114 394 1
218 1179 1
1303 988 0
750 908 0
1987 923 1
37 1639 0
1488 602 0
89 1331 1
1176 1865 1
1930 141 0
394 1918 1
122 991 0
1435 912 0
157 1413 1
754 1953 1
1266 1314 0
724 353 0
570 865 0
1692 339 1
1898 1620 1
701 1617 0
123 223 0
526 33 0
1925 1524 1
1251 284 1
328 1000 1
228 416 1
1688 1754 0
422 944 1
774 1710 0
1144 1674 0
426 656 0
1880 1083 1
848 1774 1
1203 386 0
1786 1592 0
754 847 0
569 248 0
398 1609 1
445 199 0
1251 423 0
11 2010 1
1921 1070 1
2010 1749 0
1309 1856 0
404 1887 0
1524 1162 1
1475 520 0
1100 1518 0
1545 814 0
321 1091 1
981 501 1
754 1008 0
1034 972 0
1571 889 0
1754 1542 1
2033 1911 1
33 607 1
1887 16 1
930 359 0
1344 282 0
1651 984 1
1464 695 0
409 832 1
539 797 1
1510 481 0
1636 1138 0
1735 107 0
1051 159 1
1266 221 1
1893 1289 0
1220 1684 0
477 1404 0
366 778 1
382 1780 1
1495 957 0
1780 1308 1
1539 230 1
539 1790 1
1651 118 1
1005 81 0
200 898 0
656 601 0
974 1007 0
706 812 1
666 1084 1
2054 1009 1
197 950 0
1858 1713 0
957 1131 1
1454 1626 0
744 1052 1
1453 1819 1
753 1581 0
1253 692 1
569 112 1
1953 1127 1
541 1624 0
774 731 0
603 933 0
574 174 1
1309 1670 1
1052 1105 0
1181 775 0
1446 66 0
994 1576 0
1471 1451 0
1414 1145 0
750 2067 1
602 189 1
994 869 0
1995 1192 0
1670 323 0
1070 1094 0
218 1080 1
1825 1908 0
733 1064 0
287 1497 1
976 129 0
137 136 1
1726 182 1
159 1411 0
1232 1242 0
163 690 0
450 1994 0
415 840 0
1510 2080 0
302 625 1
750 226 1
976 390 1
1093 1807 1
1358 105 0
666 1095 0
1857 1580 0
2010 154 1
1865 1693 1
189 1368 0
445 85 0
834 543 1
1138 1675 1
750 13 1
638 1705 0
1495 1037 0
869 1719 0
1203 929 1
1093 662 1
978 475 0
182 1345 0
604 796 0
1116 2075 0
1117 1660 1
230 1886 1
27 1360 0
2050 641 0
602 488 1
2039 289 1
998 1830 1
1893 2029 1
848 773 1
908 2089 0
1417 1356 0
1477 1119 1
1451 1597 1
114 1758 0
1830 267 1
1953 329 1
1118 1428 0
398 1260 0
1433 1355 0
1192 2086 1
1281 1362 0
1019 1971 0
1817 436 1
1987 211 0
1046 1566 0
889 367 0
334 620 0
998 745 0
541 76 0
854 1472 1
1755 167 0
2035 2007 0
1162 1768 1
978 1349 1
1051 1846 0
1971 1615 0
908 946 0
1660 1895 0
1440 1438 1
545 1066 1
532 78 1
753 317 1
724 103 1
789 2042 1
1037 1915 1
912 719 0
1523 1629 1
778 1452 0
69 1642 1
193 1245 0
384 1842 0
165 741 0
2029 252 0
981 1320 1
352 732 1
1091 1014 0
441 1402 1
1117 110 1
1386 546 0
1358 919 0
1908 1225 0
1804 1311 1
1478 791 0
333 1050 0
874 1047 0
11 542 0
258 550 0
702 225 1
1345 1604 0
359 1502 0
509 1307 1
1865 1508 0
1790 407 0
908 856 0
264 1689 1
1684 484 0
889 1125 1
140 529 0
1211 400 0
1181 454 1
1853 1801 1
1129 1638 1
1230 443 1
701 147 0
42 1664 0
101 279 0
571 894 0
1804 922 1
264 1112 1
666 859 1
887 1166 1
398 1148 1
946 788 0
1358 960 0
1122 927 0
2067 580 1
504 268 0
1289 309 1
1673 1420 1
2042 468 0
105 365 0
719 937 0
744 3 1
167 332 0
1854 447 1
1435 1039 1
1192 665 1
859 1445 1
499 910 1
1257 1098 1
1452 1608 0
13 902 1
2029 357 1
1218 816 0
1003 296 0
1519 1317 1
1231 1823 0
281 1644 0
1981 1391 0
1609 691 0
1368 668 1
422 619 1
930 613 0
767 144 0
1102 1859 1
1093 941 1
1563 1757 1
976 1088 1
182 671 0
1114 117 1
1930 966 0
955 1171 0
695 1501 0
1522 207 1
1475 2016 0
1996 2020 0
1452 1178 0
281 1086 1
404 5 0
602 800 0
190 793 0
520 802 0
569 599 0
1749 980 0
796 895 0
366 1089 0
916 1952 1
2039 139 1
925 82 0
1971 1946 0
475 1130 1
1007 1075 1
1947 1955 0
1319 1653 1
785 1540 0
1811 229 0
1523 1851 1
475 1781 1
1191 245 1
1000 1078 1
2046 209 1
814 567 0
1230 2060 0
1046 1096 1
1230 636 0
1998 1201 1
1930 2063 1
1131 1392 1
924 1108 0
289 1396 0
1058 1135 0
129 1881 1
1488 1896 1
128 143 1
1858 516 1
2023 565 0
1463 1097 0
1432 629 1
859 921 0
139 433 1
1495 835 1
1921 1206 0
416 1744 1
284 1813 0
691 1795 0
101 1903 1
1563 677 0
199 338 0
110 2062 1
1280 971 1
1391 1954 1
447 1136 0
423 1516 0
2076 2052 1
1744 1792 0
1674 747 1
1096 1022 0
989 155 0
2054 1237 1
1265 1993 0
1432 1717 1
910 1537 0
544 304 0
367 839 0
1478 1536 1
870 186 0
309 1124 1
409 494 0
1597 884 1
1212 362 1
1066 738 1
1191 2032 0
1811 314 0
107 615 0
1653 1298 0
1433 595 0
2067 235 1
1070 1141 1
1046 973 0
1132 479 1
251 1278 1
677 2077 1
7 798 1
1260 1259 1
1446 60 0
1314 1796 0
84 977 1
933 276 0
970 1437 1
1355 720 1
296 1372 0
328 453 1
980 1697 0
604 215 1
1294 1538 0
1438 1045 1
1488 41 0
2049 674 1
732 657 1
1945 145 1
1260 1184 1
1047 890 0
1477 1685 1
1581 2014 0
162 305 1
971 1405 0
1113 1809 1
955 1890 0
1000 2059 1
1688 1810 1
1167 1270 0
869 1373 0
657 531 0
1809 1195 1
353 1032 1
1853 2061 0
732 113 1
1757 1474 0
2047 293 0
1462 1613 1
2049 2071 0
690 1837 0
984 172 1
305 158 0
1089 1867 1
816 582 1
1005 1605 0
2047 1403 1
226 920 1
453 2022 1
323 1137 1
1853 1017 0
139 1241 0
379 769 0
1474 1633 1
1755 1718 1
749 752 1
1517 432 0
1402 1180 1
81 166 1
1032 1277 0
636 1290 1
1046 1709 0
1452 849 1
123 1720 0
625 643 0
11 622 0
1179 1913 1
1897 746 0
85 403 1
1086 1899 0
88 1772 1
118 670 1
788 2088 1
2062 1863 0
1141 1190 1
752 1026 0
1265 530 0
2089 1021 0
107 1703 1
309 138 0
358 554 0
1091 2065 0
1489 1701 0
699 1199 1
484 1765 0
574 1387 0
615 688 0
1648 1535 1
1132 32 1
434 512 1
1624 2028 1
130 96 0
1127 1652 1
1205 201 1
143 2044 1
280 1198 1
1895 842 0
167 266 0
1613 1054 1
1195 2026 0
119 466 0
937 540 0
422 1922 0
1597 1415 1
601 1968 0
1846 1194 1
1524 1603 0
1003 593 0
1162 628 1
1684 2001 1
1301 1888 1
1102 893 1
1289 1645 1
1080 49 1
610 1589 0
1411 1187 1
2029 1783 1
993 1139 0
415 836 0
731 115 0
115 2041 1
565 1109 1
1489 431 1
1533 1487 0
767 986 1
1360 1421 0
1274 1247 1
1648 519 0
922 1986 1
2001 1012 1
1218 1458 1
338 1816 1
1247 1077 0
302 58 0
842 385 0
1009 465 0
2063 1665 1
661 1293 0
184 640 0
1278 355 0
1956 1149 1
1664 549 0
1674 473 0
362 470 0
1675 766 0
1257 396 0
409 67 0
250 1186 1
1149 2009 0
2065 43 1
266 824 0
1522 503 1
696 220 0
1651 915 0
1109 896 1
604 1216 0
1298 1004 1
143 242 1
1814 254 0
1021 704 1
1097 1847 1
1077 1062 1
174 2072 0
1408 1038 1
842 1481 1
1440 730 0
1755 1384 0
117 1378 1
447 1623 0
516 491 0
1029 891 1
1922 858 0
1290 1727 0
71 401 1
1014 611 1
641 511 0
520 498 1
170 596 1
1744 573 1
1396 1963 0
625 614 0
1754 1491 1
541 336 1
1228 1450 0
1290 1835 1
1178 838 1
1304 1698 1
1075 222 0
512 175 1
1840 1849 0
1793 1316 0
1517 10 0
130 153 0
597 1483 1
415 1073 0
1232 2030 1
847 1991 1
1464 1486 0
1004 985 0
1887 942 1
407 1707 0
1112 319 0
454 759 1
1760 1870 0
1837 1126 1
656 751 1
1263 592 0
635 500 1
1032 1165 1
488 1393 1
595 395 0
1765 1482 0
1415 1204 0
773 524 0
741 35 0
1062 961 1
1415 1680 0
331 1473 0
1228 1734 0
1541 1779 1
1209 1436 1
912 1401 1
546 1323 0
869 811 0
1180 954 0
1858 480 1
735 1390 0
1148 645 1
1939 1989 1
481 402 0
1635 1439 0
85 1030 1
832 1326 0
1172 224 0
479 1555 1
1237 1677 0
1440 1249 1
505 1647 0
613 1778 0
447 1637 1
2007 1325 0
1293 1730 0
2062 392 1
532 1202 1
974 2025 0
481 1250 1
520 1927 0
267 1706 0
416 1935 1
656 1815 1
481 1484 1
71 1558 1
1830 374 0
251 1599 1
1154 1715 0
480 792 1
252 875 0
1686 439 1
774 1722 0
978 1666 0
1502 723 0
1486 177 0
1462 324 1
1390 799 0
2030 833 1
1450 1310 0
978 2053 1
1869 736 0
32 737 1
1553 1494 0
599 710 0
677 47 0
1946 93 1
769 1169 0
1114 1557 0
945 356 0
1408 1527 0
1129 2008 0
368 272 1
657 1175 0
398 844 1
1487 1550 0
754 1924 0
1008 1434 0
1415 632 1
2085 755 0
1555 1951 0
1605 1069 1
1125 55 0
73 1838 1
1201 59 0
706 1583 0
976 827 0
272 876 1
984 1341 0
1645 2069 0
524 1006 0
902 1153 1
117 217 0
158 1042 1
1355 1892 0
382 1347 1
1047 1949 0
189 1255 1
1563 1773 1
2026 555 0
622 1395 0
1735 2048 0
887 598 1
436 1040 0
1367 1708 0
1160 1596 0
1075 1577 1
604 1912 0
1788 679 1
47 1152 0
796 1621 1
977 1640 0
469 290 1
466 1028 1
710 1928 1
1148 216 1
1921 1371 1
1548 1967 0
1949 1584 0
1617 948 1
1425 195 1
474 1479 1
2077 1480 1
1421 560 1
1626 246 0
935 173 0
122 1658 1
841 999 0
1863 1159 0
1710 337 0
1666 1845 0
356 205 0
1816 502 0
1367 90 1
1925 347 1
1481 1243 0
39 683 0
93 1275 0
210 982 0
1823 556 0
2030 2058 1
1371 654 0
1396 878 1
1645 1389 1
1991 341 0
832 1087 0
942 126 0
1344 373 1
