8542 10000
52 6612 0
6612 1485 0
1485 2255 0
2255 6752 0
1485 2267 1
2267 5547 0
5547 1293 1
1293 3585 0
1485 5488 1
3585 5219 0
52 7620 1
3585 1923 1
5547 3957 0
7620 1495 0
5488 903 0
2267 7993 0
52 7643 1
903 5311 1
3957 3472 0
2267 7614 1
6612 555 1
52 2410 0
7993 3148 1
3585 7718 0
2410 4972 1
2410 278 1
5219 1209 1
7620 4290 1
7614 1754 1
5488 2215 1
7643 8462 1
1485 5754 1
5754 4244 1
6612 4786 1
3148 2696 1
7993 6739 0
5547 2500 0
1495 8043 0
8462 5119 1
3957 3111 0
8462 8499 1
2215 1148 1
2267 2588 1
3957 4128 0
1209 5538 1
3585 6762 0
8462 643 1
1485 2992 0
1923 1024 0
6752 7861 0
52 3135 0
6612 8030 1
4128 6558 1
643 7071 0
2588 6086 0
643 8107 1
4290 4223 0
1293 5794 0
52 7659 0
4223 3605 1
3957 4285 1
52 3806 1
1209 5689 0
4972 6335 1
2267 3441 1
1485 1794 1
2410 1930 0
5119 4326 0
1148 7812 1
5547 591 1
2588 7632 1
52 8092 0
52 5373 1
5547 6925 0
52 3769 1
4128 5832 0
1148 933 1
1495 5614 1
903 690 1
933 14 1
7993 2246 0
3135 65 0
8043 8324 1
5689 1714 1
4786 1546 0
4972 4487 1
52 4241 1
7643 1112 0
3148 5605 1
2588 4500 1
52 6462 1
3135 6324 0
4244 5064 1
5488 6759 0
6324 7368 1
5832 366 1
643 7171 1
2246 3242 0
643 6187 0
52 431 0
4285 2438 0
4487 1844 1
3441 2414 0
7620 664 0
7620 8289 0
6324 423 0
5538 3582 0
903 7558 1
278 2941 0
1923 1933 0
3806 4099 1
8092 1461 0
5219 1718 1
591 6014 1
4290 5473 1
1024 7509 1
3148 1050 0
8324 5878 0
7659 7714 0
6739 4726 1
5547 749 0
5064 5013 1
664 7716 0
8030 3150 1
7659 4831 1
6324 5983 0
3605 5113 1
1546 4299 0
3111 1040 1
3957 6679 1
6187 4378 1
4378 542 1
7071 5350 0
2267 452 1
1495 161 1
5878 881 0
4128 38 0
5013 6641 1
3441 3227 1
1930 7186 0
5832 4919 0
4972 4885 0
3957 7869 0
5614 7877 1
4786 5453 0
1485 119 0
4241 184 1
3957 7321 0
8462 2916 1
184 4433 1
1714 571 1
5794 1417 0
664 6082 1
4241 3755 0
7718 4466 0
8107 7255 0
1930 5896 0
8324 8 0
7861 4710 1
4972 4817 0
5614 7725 0
3582 7093 1
4128 974 1
6086 7950 0
4726 1835 1
8499 1561 1
2410 1948 0
7877 686 0
3605 4663 0
7718 333 1
4099 2729 0
4223 205 0
5013 4444 1
7558 8538 1
5311 5617 0
366 4313 1
4466 4575 0
1112 8217 1
4285 4883 0
1461 4081 1
7321 6547 1
6641 4806 1
4378 7656 0
4806 8072 1
3769 2169 0
2414 6924 0
1417 3494 0
7716 8378 0
5617 3752 0
6014 5757 0
933 4027 0
3150 5992 0
5754 6474 0
6752 1584 1
119 6193 0
6187 2687 0
1112 2575 1
4500 2542 1
5757 2214 1
4378 8436 1
1714 7842 0
690 3870 0
1495 6721 1
643 3258 1
643 891 0
8436 3345 0
2575 1605 1
1561 1651 1
1933 6243 0
1495 3273 1
8043 778 0
6462 66 0
1933 2198 1
2992 3309 1
7643 1016 0
1794 1590 1
119 5930 0
2414 7847 0
664 3660 0
3111 422 0
7993 7734 0
7093 4163 0
6762 4145 0
3755 1087 0
6462 5493 0
2410 4922 1
6014 1917 1
3957 6352 1
6762 1307 0
7614 1096 1
7842 2037 0
4290 1572 0
3752 7376 1
1050 2874 0
6324 743 0
6925 2824 1
7659 6665 0
7847 2716 1
3135 4043 1
7632 4056 1
1050 5856 0
6082 6876 1
7659 4572 1
749 5781 1
1844 985 0
6474 5851 0
4500 7065 0
7716 2635 0
3441 1523 1
7659 304 1
2992 2102 1
4817 8520 1
7071 115 1
4883 7983 0
278 3092 1
3242 4815 0
7186 1076 1
5832 7911 1
7734 4937 0
5311 3335 1
119 4175 1
1050 5927 0
7376 4594 0
184 1276 0
7071 5501 1
5614 4702 1
743 5349 1
3150 2545 1
7656 694 0
4594 5367 0
5547 1558 1
3769 5045 1
1561 5597 1
7065 4985 0
8436 6703 0
8092 117 1
5992 813 1
4244 966 1
6762 6550 1
4444 2769 1
3441 6966 0
2545 3014 0
591 2631 1
7368 6688 0
6550 4911 1
14 3416 0
5473 3717 0
115 7189 0
7869 7803 0
38 7985 0
7985 2488 0
5856 1176 1
6547 1429 0
65 1262 1
3769 3821 1
6762 7014 1
4378 3137 0
423 1260 0
1933 3594 1
1718 947 1
4911 1683 0
1262 6670 0
7803 3911 0
7368 7349 0
4299 7786 0
903 1830 1
5045 2520 0
5605 2818 0
