3942 10000
2564 534 0
2564 2655 0
2655 3416 1
2655 3267 1
3416 399 1
2655 917 0
2655 2693 0
917 2935 1
2655 1049 1
2655 3723 1
2935 3433 1
2935 1072 1
2693 581 1
3267 3114 0
2935 3370 1
2693 3582 1
3370 2234 0
2693 3828 0
3723 2625 1
3114 1244 0
2564 3432 0
2935 3460 1
3460 3564 0
3114 3487 1
3433 1676 0
2693 376 0
3487 2744 0
2234 2038 0
2564 372 0
2564 225 0
3370 2365 0
3487 1099 1
3723 1231 0
3582 270 0
2038 3314 0
3314 3461 0
3370 3013 1
3460 3517 1
2038 3349 0
2234 525 1
3013 1900 0
2744 2026 1
399 2187 1
1244 2694 1
2694 1663 1
2694 794 0
2365 2895 1
2625 545 1
2694 2798 0
3564 2347 0
2935 872 0
3828 1797 0
2935 1848 1
3564 957 1
2038 2215 1
3013 2719 1
2564 3384 1
2655 3445 0
270 66 1
2038 1985 1
794 3851 0
3013 3183 0
2895 1228 0
376 1436 0
372 3320 0
3183 3921 1
2347 1605 0
399 3863 0
2935 1757 0
1099 1070 1
3320 386 0
1436 2385 0
2365 2266 0
2234 3186 0
2026 1599 1
399 1243 1
1900 3509 0
2026 1453 0
2694 785 0
3517 1553 0
3013 3146 0
2719 597 1
3013 2500 0
1985 851 0
917 1902 0
957 949 0
2187 826 0
1436 3077 1
2719 2684 1
581 3144 0
2187 3833 1
2564 75 0
949 3206 1
2693 385 0
385 3670 1
1243 3410 1
2347 2403 0
66 2983 0
3461 508 1
872 120 1
2038 2649 1
3077 1950 0
949 3672 1
851 459 0
2693 1029 1
3461 425 1
3433 1912 1
2215 1807 1
1244 2264 1
3863 3774 1
425 1943 0
851 34 1
372 910 1
1902 3157 1
2215 664 0
1231 626 0
3461 1147 0
851 3744 0
1244 3897 0
3114 2028 0
1676 3873 0
3432 2261 1
66 2002 1
386 2766 1
3461 1184 1
3921 339 1
3349 2169 1
1070 317 1
1099 1880 1
2693 1713 0
225 3704 1
1072 1557 1
1757 1461 1
1231 164 0
3206 107 1
1557 1092 1
2798 1124 0
2002 3326 1
957 2787 0
120 2734 1
3461 319 1
2787 2343 1
3828 2820 0
2655 2535 1
1605 2408 1
3432 280 0
2347 3239 1
3416 409 1
949 1765 0
1765 40 0
3013 1188 0
3723 621 1
1765 1980 0
2187 2126 0
1049 2109 0
2126 2588 0
3349 3569 1
3267 2627 1
2500 1030 1
1676 2465 0
2693 2449 1
1436 1833 0
1605 1057 0
1950 1369 0
164 3492 0
664 1406 1
3320 2199 0
3461 3331 0
3461 2207 1
1833 3858 1
826 3842 0
225 1484 1
459 748 0
339 3078 0
949 2027 0
3239 3698 1
2719 1740 0
2535 2622 1
2261 915 0
1244 3934 1
1807 947 1
3206 2484 0
2234 3654 0
2449 724 1
794 1791 1
525 210 0
3873 1731 0
1184 3116 1
3698 2563 1
2563 2351 1
3828 3465 1
319 1246 0
2625 1810 0
3239 2904 1
1833 2502 0
1880 81 1
3078 3664 1
1553 3259 1
81 1788 0
3582 3485 1
2798 2348 1
2343 2939 1
2027 278 1
317 2626 1
910 1025 1
3672 2750 1
2027 3516 1
1757 3285 1
3664 880 1
