3792 10000
2097 1570 1
2097 1883 0
2097 2940 0
1570 738 0
2097 992 1
992 2364 1
2940 2196 0
738 2035 1
2364 1363 0
2940 1256 1
1363 2320 0
992 262 0
1363 3052 0
2097 3365 0
2097 3581 1
1363 44 1
262 1928 1
2196 2611 0
738 2827 1
2611 3585 0
2611 2714 0
44 3516 0
1256 472 1
472 2306 1
2940 2768 1
2196 559 0
2320 2048 1
262 1379 0
738 2647 1
2647 1072 1
3516 3261 0
1072 2897 0
2827 39 1
2714 347 1
1363 3520 0
2768 1335 0
2714 1872 1
2320 3709 1
44 3376 0
1363 3673 0
559 1545 1
3052 3065 0
3581 277 1
1256 1245 0
2306 563 1
559 581 1
2827 739 1
3709 3472 0
992 393 0
3376 352 1
3581 2352 0
1928 1159 1
472 3189 1
1570 1912 1
352 1463 1
1928 1340 1
738 1576 1
393 880 1
880 1514 1
3581 28 1
3189 1192 1
2196 178 1
563 1507 0
1872 2952 1
1363 1214 1
1379 3382 0
3365 2958 0
3365 1061 0
1576 932 1
3581 904 1
2958 1796 0
39 3371 1
738 3463 0
2897 3047 0
3047 2560 1
3709 358 1
3463 2634 0
1256 3762 0
3261 903 1
1072 519 0
1576 1467 0
738 1867 0
1256 826 0
1335 2134 1
2035 3175 1
3516 349 1
826 2413 1
3065 907 1
2196 3639 0
262 1456 1
44 1584 1
1545 2154 1
2958 1539 0
1507 3211 1
2634 1613 0
28 1271 0
349 2956 1
1245 2061 0
1256 972 1
2048 617 0
3175 1488 1
1467 2384 0
1256 1817 0
1584 2833 0
2352 1601 1
1867 1306 0
563 217 0
2714 662 0
1467 2817 0
1570 29 1
3382 2123 0
1192 2295 1
2952 1562 1
2413 889 0
3211 83 0
2560 422 0
2714 3718 1
1613 3789 1
277 1926 1
2097 3686 1
2320 897 0
1796 3103 1
28 282 1
3175 2846 0
3261 3544 1
1467 883 0
2384 340 1
739 411 0
1613 802 0
1488 916 0
907 474 0
262 3356 0
2295 3092 0
3463 532 0
277 2982 0
2413 339 0
2295 3575 1
29 3597 1
1072 997 0
2364 193 0
3718 2412 0
352 1127 1
1584 742 1
2940 1278 1
2134 2498 0
3597 577 0
2611 2354 0
2952 1784 0
358 3665 1
1127 1129 0
1576 3149 0
2413 3495 1
1545 1605 0
3149 1696 1
1306 1180 1
559 1423 1
2714 934 1
178 322 1
992 2635 0
2982 80 1
1340 2156 0
2123 2201 0
3520 543 1
997 2273 0
889 3019 0
39 1822 1
347 3191 1
1335 189 0
352 3735 1
1379 1804 1
3495 886 1
2134 195 1
358 3700 0
1570 10 1
3581 1599 1
3581 3779 0
1883 1411 1
28 2513 0
934 2219 0
739 803 0
886 170 0
472 3447 1
3665 1315 1
1613 2806 0
1562 3247 1
1784 1877 0
1872 937 0
2827 3611 0
39 1751 1
282 2377 1
1463 2983 1
904 15 0
2940 3277 1
581 1057 1
2940 2957 0
802 496 1
2048 2285 1
889 139 1
1488 1931 0
1256 231 1
2354 3790 1
1306 1952 1
1335 2585 0
2156 987 0
1545 2616 0
3447 1395 1
3790 533 1
2611 220 0
44 2014 1
10 121 0
15 3334 1
2196 1649 1
2097 882 1
1335 386 0
1129 1836 1
1061 323 1
3356 1200 0
3356 2727 1
581 1567 1
29 3393 1
1817 1900 0
3047 1062 0
1129 261 1
121 575 0
2354 876 1
15 1091 0
1804 223 0
1379 1225 1
937 157 0
496 2943 1
2154 2612 1
2611 1747 1
3516 1555 0
1411 1730 1
3472 1682 0
1159 396 0
1567 1614 1
3365 1640 0
1180 3677 1
1601 38 1
1200 1763 0
231 1201 0
2377 1667 0
738 428 0
3191 517 0
1488 1766 1
2897 1217 0
170 2241 1
1867 270 0
1877 3078 0
1570 2835 0
223 2058 0
3700 273 0
3261 2518 0
2048 1492 0
3673 2981 0
1822 940 0
1127 2107 0
3735 2232 1
1271 408 0
472 2476 1
1062 1705 0
2647 1347 0
2061 1665 0
907 841 1
2806 608 1
940 1721 0
231 1462 1
1507 3510 0
1159 354 0
2727 710 0
1928 871 1
1796 3005 0
2241 735 1
2295 1538 1
3277 3680 0
270 1300 1
2285 2300 1
1061 3101 1
1900 2153 0
39 381 0
3261 3367 1
1605 3245 0
2940 1077 0
2232 1556 1
