196 1000
179 25 1
25 101 0
101 170 0
25 20 0
179 59 1
20 8 1
8 37 0
20 140 1
140 60 1
59 157 0
157 44 0
179 24 0
170 36 0
8 2 0
37 53 0
24 68 0
44 41 0
36 133 0
36 120 1
41 111 1
101 42 0
170 85 0
179 180 0
140 6 0
101 108 1
37 35 0
2 150 0
25 130 1
8 74 1
108 91 0
20 29 1
180 166 1
133 31 1
42 10 0
74 70 0
20 76 0
91 34 0
29 69 1
85 27 1
59 135 1
60 129 1
157 9 1
180 182 1
140 92 1
179 71 1
135 125 1
9 172 1
179 16 1
25 87 1
37 174 0
92 65 1
27 167 1
85 1 1
31 187 1
130 147 1
44 181 1
70 113 1
37 146 0
85 155 1
129 83 0
76 137 1
113 50 0
150 151 0
129 132 0
132 124 1
87 39 1
65 46 1
71 19 1
24 66 1
83 128 1
179 99 0
92 28 1
41 67 1
28 186 0
83 0 0
108 190 0
132 145 1
137 122 1
25 123 0
28 4 1
166 163 0
108 95 1
132 192 1
170 178 1
111 56 1
123 78 0
68 5 1
59 188 1
128 119 0
179 23 0
113 139 0
85 7 1
6 161 1
76 144 0
99 148 1
83 173 1
71 58 0
124 165 1
71 75 1
124 73 0
50 158 1
24 15 1
83 104 1
71 51 0
53 61 0
23 62 1
4 194 0
37 54 1
62 32 1
32 40 1
6 171 0
2 38 0
69 143 0
53 72 0
40 17 0
39 45 1
165 18 1
17 81 1
155 96 0
51 189 0
130 94 0
172 21 0
129 79 0
135 48 1
9 156 0
178 82 0
37 141 0
58 114 1
75 121 1
31 84 0
137 193 0
70 89 0
95 176 0
182 64 1
130 86 0
137 162 0
104 52 0
91 47 1
20 98 0
65 160 0
36 136 1
50 3 0
59 126 1
71 63 1
0 159 1
78 138 1
29 49 1
172 12 0
165 169 1
108 168 0
74 154 1
144 134 0
12 88 0
157 109 0
174 191 0
173 77 0
89 80 0
25 153 1
40 13 0
158 164 1
1 117 0
150 105 0
84 195 1
8 26 0
8 110 1
195 55 0
187 30 1
81 115 0
47 90 0
32 14 1
56 33 1
87 149 1
82 185 1
120 106 1
32 93 1
91 97 1
148 43 0
140 107 1
17 175 0
35 112 0
148 102 1
154 22 0
59 184 1
195 152 0
89 57 1
38 142 1
66 118 1
124 100 1
94 116 0
13 127 1
88 183 1
46 103 0
166 131 1
185 11 1
55 177 1
26 164 0
148 143 0
28 176 0
37 7 0
55 131 0
128 125 0
136 11 0
134 36 0
187 183 0
58 127 0
129 152 0
14 128 0
121 117 0
50 117 0
3 91 0
178 64 0
68 71 0
40 96 0
191 129 0
98 157 0
53 150 0
21 47 0
155 38 0
2 154 0
168 184 0
131 60 0
95 27 0
55 29 0
6 136 0
68 58 0
173 46 0
147 34 0
160 128 0
35 136 0
72 97 0
136 78 0
169 138 0
78 98 0
50 120 0
86 29 0
44 147 0
74 22 0
116 61 0
136 157 0
26 141 0
192 8 0
4 70 0
105 53 0
42 19 0
160 5 0
15 174 0
8 90 0
46 3 0
111 161 0
40 72 0
174 65 0
28 83 0
142 11 0
91 189 0
32 109 0
26 139 0
6 9 0
60 58 0
42 80 5425
133 51 0
193 164 -1218220968
108 83 32722
37 99 -1218220968
93 130 32722
124 7 0
176 76 0
160 2 0
175 51 0
137 20 0
130 110 25
32 153 20
103 185 0
82 80 179
55 129 59
89 28 1
107 109 20
42 107 8
19 171 1
89 47 8
151 165 37
63 105 0
50 85 20
98 79 140
82 129 1
73 0 140
19 93 60
135 79 1
81 133 59
131 42 157
46 38 0
87 19 157
53 116 44
143 116 0
97 85 179
179 32 24
175 163 0
142 186 170
85 80 36
108 143 0
142 163 8
93 185 2
28 46 0
185 148 37
16 67 53
33 192 0
131 12 24
112 68 68
25 81 0
46 151 44
167 81 41
8 67 0
163 57 36
96 193 133
104 107 0
60 130 36
176 43 120
174 140 1
131 18 41
12 25 111
194 87 1
1 35 101
49 153 42
150 77 0
97 190 170
21 169 85
19 143 0
65 131 179
174 143 180
119 49 0
54 112 140
91 153 6
79 63 0
116 174 101
51 11 108
119 46 1
31 38 37
174 118 35
9 131 0
156 57 2
118 195 150
34 54 0
72 31 25
88 76 130
7 176 1
72 126 8
194 23 74
71 36 1
7 46 108
21 125 91
175 145 0
38 69 20
72 1 29
75 95 1
168 146 180
163 20 166
128 190 1
172 110 133
72 29 31
181 48 1
182 118 42
108 26 10
20 84 0
75 116 74
101 92 70
178 182 0
141 157 20
187 91 76
175 85 0
34 194 91
168 194 34
24 48 0
103 162 29
99 191 69
179 147 1
153 23 85
138 44 27
67 103 1
104 189 59
54 65 135
141 34 1
110 51 60
109 153 129
22 3 1
130 184 157
149 141 9
161 98 1
180 50 180
34 123 182
190 180 1
178 9 140
136 106 92
70 137 1
86 98 179
113 99 71
161 175 1
121 97 135
186 190 125
117 95 1
183 155 9
12 78 172
128 61 1
125 114 179
36 159 16
112 133 1
113 72 25
67 151 87
185 168 1
185 19 37
48 149 174
162 53 0
72 41 92
74 64 65
34 188 1
169 32 27
19 55 167
130 53 1
123 137 85
79 23 1
81 18 1
187 167 31
64 69 187
146 71 1
89 161 130
96 117 147
154 93 1
101 181 44
158 44 181
178 175 1
107 164 70
170 115 113
118 167 1
166 47 37
179 89 146
100 173 0
123 61 85
166 119 155
60 141 1
168 111 129
75 105 83
94 55 0
150 112 76
166 162 137
77 37 1
56 82 113
7 70 50
114 120 0
57 177 150
7 106 151
122 126 0
0 173 129
110 30 132
