2492 10000
25 553 1
25 2358 1
2358 2044 1
553 2029 1
2044 1816 0
1816 2154 1
2154 583 1
2154 2264 1
2029 733 0
2154 937 0
25 2316 1
2029 2427 0
2029 1111 1
553 984 0
733 2295 0
2295 2120 1
1816 1281 1
1111 38 1
2295 1882 1
937 2187 1
2120 2224 1
1882 864 1
2029 1689 0
2427 1335 1
1335 2089 1
1335 1163 0
2154 2421 0
1882 124 1
25 2465 0
733 1596 1
1882 1637 0
733 2386 0
2187 117 1
1596 884 0
2316 2413 1
2421 1623 1
2224 226 1
2264 1169 0
583 1993 0
1163 1449 0
1169 1361 0
1335 255 1
1163 1431 1
1882 1540 0
1169 216 0
2358 1150 1
1169 1042 0
1111 604 0
1637 2017 1
604 376 0
2358 281 0
864 2165 0
984 898 1
1993 659 1
1637 504 0
1431 2458 0
1689 2101 1
1449 1256 1
733 375 1
659 135 1
2044 2391 1
1623 726 1
135 2368 0
2413 310 1
1816 980 0
2458 591 0
2120 1137 0
1623 1624 0
117 1186 1
1449 2399 1
2089 2444 1
2386 1237 1
1637 499 1
1186 278 0
310 1128 0
1624 2281 1
2399 1647 0
591 1008 0
2187 29 1
1431 1318 0
1449 776 1
2029 623 0
1169 2230 0
1624 363 0
376 1959 1
38 1798 0
1623 738 1
1959 280 0
659 2267 0
776 2174 1
1882 808 1
726 555 1
278 2321 1
1993 2065 1
1798 788 1
1137 1161 0
1169 1616 0
555 1080 1
1623 679 1
226 457 1
1637 1503 1
280 1467 1
2120 1777 0
1624 877 0
255 1308 1
117 2460 1
2230 1143 0
1143 1132 0
623 1171 1
1361 2419 0
2165 351 1
310 1872 1
1132 843 0
2267 589 1
1449 1243 1
726 521 1
726 535 1
363 1866 0
535 2116 0
984 1831 1
1777 1691 0
788 1304 0
499 1417 1
1042 2227 1
2321 1576 1
280 1621 0
2044 1059 1
2089 1130 0
1361 692 0
375 2040 1
884 164 1
1008 1406 1
1624 1167 1
2427 51 1
1243 2121 0
1872 1014 1
2465 2422 1
1637 1341 0
2321 1581 1
1882 1408 0
2421 308 0
659 1946 0
1080 2035 1
38 2275 0
884 2232 0
877 1539 0
1689 1312 1
135 2059 0
1406 1126 1
1637 1518 1
1008 1978 0
1467 2326 0
2187 2481 1
280 640 0
1243 907 1
1581 2485 0
1304 1156 1
1637 1124 0
2419 403 0
1042 2260 1
278 2360 1
38 1329 1
226 571 0
2230 1190 1
2224 2345 0
1111 246 0
1882 596 0
521 92 1
1647 1972 0
2419 430 1
571 1081 0
2358 485 0
2017 2041 1
2419 472 0
2154 1926 1
984 644 1
884 127 1
1237 1755 1
738 671 1
1256 1452 0
2295 1483 1
1798 2352 0
1452 377 1
2260 1666 0
2230 1290 0
2352 1930 0
2358 1702 1
1329 245 0
2360 1438 0
1503 2080 1
591 434 1
2444 46 1
504 2025 0
1621 2204 1
1318 908 0
246 480 1
2174 708 1
1483 1024 1
1128 1935 0
1993 1711 1
1831 1359 1
1080 1217 1
92 1914 1
1163 1084 0
1798 2466 1
2358 1434 0
1417 529 0
1361 1951 0
1417 1339 1
623 425 1
2399 2373 0
38 1152 1
1946 1041 1
980 1736 0
1341 1588 0
1163 969 1
591 1932 0
1798 1843 0
1438 59 0
2120 2431 0
29 506 1
280 835 1
2295 2487 1
2466 401 1
980 943 0
38 303 1
1831 1568 0
1621 2153 0
2422 194 1
2121 777 1
788 1244 0
2419 2113 0
430 1198 1
1161 1901 0
898 781 1
1959 112 1
1124 1776 0
864 1875 0
164 2434 0
591 1006 1
1339 2247 0
1816 1033 1
1467 1358 1
604 526 0
1978 799 0
1621 1858 0
2419 1857 1
1621 533 0
2485 121 0
1483 570 0
2487 2031 0
29 2334 0
1467 1837 1
1798 2110 1
2326 1303 0
2358 1767 0
1156 1103 0
430 2380 1
1581 1705 0
2360 1942 0
377 987 0
1431 1155 0
1137 1890 0
2465 557 1
1776 721 1
1103 1658 1
303 2462 1
1042 742 1
430 734 1
570 2478 0
1616 790 1
1084 851 1
127 1055 0
908 646 1
555 94 0
504 904 1
2224 1594 0
1198 1221 1
1312 2214 0
555 1255 0
738 33 1
1084 7 0
2044 2377 1
216 844 1
376 317 1
377 607 0
51 1664 1
1059 2129 0
308 624 0
1637 2086 1
1951 867 0
376 1007 1
2377 1419 0
1155 914 1
281 409 1
246 1197 1
1843 893 0
2458 2253 0
2316 2202 1
2035 1338 0
403 718 0
1624 2054 0
2465 1566 0
308 1012 0
117 2424 0
742 1652 0
124 1787 1
1767 119 1
92 746 1
671 2138 0
2352 539 1
1143 1696 1
2465 1208 0
738 769 1
2089 1009 0
1972 109 1
1616 729 0
1197 482 0
1858 773 0
623 2310 0
769 992 1
1361 140 1
216 1283 0
2232 2438 1
1103 2314 0
109 617 0
1152 1011 0
1041 264 1
1126 1433 1
1972 585 1
2230 1000 1
1932 1659 1
1197 1728 0
1000 195 1
1858 2144 0
403 731 1
1594 639 0
504 635 1
1767 626 1
2485 180 1
7 2474 1
2041 643 0
1930 798 1
2116 2156 1
798 1279 0
351 1430 0
1024 1479 1
117 1298 1
1012 1241 1
1084 1667 1
127 1366 1
1124 1819 1
589 968 1
1128 2362 1
1197 831 0
1150 289 0
280 1038 0
1623 2007 0
2174 476 0
526 2272 1
1024 2323 0
46 778 1
2059 1610 0
2478 2470 1
2029 2151 0
596 1175 1
1041 495 0
2153 354 0
1000 1516 0
692 698 1
2086 139 1
729 393 0
2224 1854 0
1197 2213 0
851 287 1
1171 727 1
1767 237 1
246 852 1
1366 559 0
1281 1447 1
1452 1065 1
1298 910 0
992 664 1
914 1176 1
1503 951 1
1667 174 1
698 503 1
843 86 0
139 1960 1
2275 1677 0
485 1389 0
1103 915 0
363 1461 1
2165 819 0
2481 956 0
1006 1254 0
117 2370 0
289 1839 0
2373 1620 1
2065 1104 1
2466 2412 1
280 1524 0
280 1985 0
2438 1949 0
2368 1984 1
476 1443 1
2089 2390 1
644 13 0
1960 1680 1
2041 2045 0
