3192 10000
301 389 0
301 1474 0
301 865 1
389 2784 1
865 997 1
301 2096 0
301 1499 0
1474 3074 0
997 1167 0
389 247 0
3074 2530 1
2096 2840 0
865 162 0
3074 1813 1
865 854 1
1813 375 0
1167 3178 0
1813 257 0
247 1044 0
375 851 1
1474 1816 1
851 2377 0
865 138 1
2530 1428 0
375 2570 1
247 2561 0
1499 1809 0
865 2603 1
854 1141 0
1141 710 1
375 118 0
1474 2460 0
2570 140 1
3178 179 1
2530 924 1
257 2565 1
1428 2315 0
1044 1756 0
2840 2573 0
3178 2918 0
3178 1892 1
257 3000 0
3074 2919 1
179 1146 1
2565 2559 0
3000 310 1
865 1280 1
997 2862 0
2530 1596 0
1892 1575 0
854 15 0
1596 421 1
2460 2615 0
2559 2929 0
2377 2903 0
2603 2651 1
851 2897 1
2377 2697 1
2573 1150 0
1428 3156 0
1892 1550 0
1474 2294 0
179 878 0
1816 1054 1
2530 632 0
1756 1177 1
1550 1020 0
2651 1844 0
2570 2580 1
179 47 1
865 739 0
632 111 1
2903 2453 1
118 573 0
851 1845 1
3000 1417 0
3178 3073 1
924 2928 1
310 3096 1
924 1497 1
2559 719 1
2460 3059 1
878 825 1
1809 2994 0
2570 2335 0
1280 2465 1
1575 1640 0
997 1555 0
1280 562 0
1640 1034 1
3074 3190 1
2465 2869 0
1150 706 0
247 1270 1
878 2301 0
2570 1717 0
1020 213 1
2294 1172 1
301 1729 1
140 1339 0
2465 2592 0
1845 2037 0
3073 504 1
111 2776 0
2570 170 1
573 522 1
2465 750 0
1596 767 1
2929 549 1
2929 374 1
2377 3076 0
549 1298 0
2294 607 0
3076 1710 1
924 1268 1
1339 274 0
2918 683 1
2862 321 0
1844 536 0
2530 1825 1
1844 648 0
1816 2745 0
1298 2210 1
3059 1725 0
1339 2535 0
683 1802 1
1172 2797 1
47 2458 1
140 2229 1
274 493 1
2615 145 1
825 2433 1
1474 2322 1
421 237 0
1428 1272 0
2840 1740 0
1054 1453 1
2570 2961 0
2929 1319 0
1809 2384 0
1280 1045 0
247 1794 0
2096 2591 0
739 918 0
1417 1083 1
2919 177 0
2096 1686 0
1034 2288 0
648 53 0
3096 1243 1
1054 3047 0
710 724 0
924 1281 0
2591 1886 1
310 1173 1
247 2475 0
1794 1627 0
1575 2900 1
648 2273 0
3000 476 1
138 2313 1
247 403 1
1809 445 1
2559 951 1
2096 185 0
1686 2457 0
2776 1881 1
1045 1835 1
140 149 0
2460 2846 1
118 2622 0
321 2232 1
1428 1374 0
767 2889 1
140 1234 1
1740 2606 1
3000 2202 1
3096 1442 0
865 472 0
3178 2471 1
522 779 1
2840 2619 0
851 2110 0
2229 2456 1
2322 552 0
2903 365 0
185 570 1
1428 2712 0
170 17 0
1499 2876 1
1809 2768 1
