4292 10000
3788 3645 1
3645 529 0
3645 683 0
3645 1662 1
3788 3685 1
3645 4192 1
3685 2914 0
529 2030 1
3685 2898 0
529 3452 0
529 1055 0
2898 2680 1
1662 2441 1
2898 3815 1
3815 2810 0
683 1985 0
3788 366 1
2898 475 1
2810 1109 0
2030 3591 1
2030 1536 0
1662 1494 1
3815 2126 1
1055 1034 1
3452 977 0
366 110 0
110 2846 0
3452 3622 0
2846 1061 0
683 1988 0
3685 3506 0
1662 861 1
110 1888 0
4192 691 0
110 3718 0
529 2887 0
3718 445 1
1985 1481 0
3645 1188 1
3645 162 0
110 3449 1
2914 3869 0
2887 638 0
2030 3795 1
1109 3469 0
1109 2542 1
683 3115 1
3685 2257 0
1481 2775 1
445 1271 0
2542 3408 0
1109 1060 1
445 4183 0
3506 1639 0
2126 1738 0
2846 867 0
1481 3028 0
3622 2378 0
1034 1490 1
1494 1968 0
3452 3970 1
2775 1688 1
3449 1456 1
1034 2031 0
867 1920 0
3788 3514 0
2680 460 0
445 1065 1
1688 3929 1
3469 1758 0
1758 2866 1
683 84 0
110 1248 1
529 1309 1
445 3106 1
3449 4196 0
3591 600 1
1738 2831 1
977 1548 0
861 1139 0
445 2592 1
2680 1781 1
3469 829 0
1060 4221 1
3408 1570 0
1888 2640 1
1548 3943 1
1034 2719 1
4183 1413 1
366 3254 1
2031 2454 1
1060 2182 0
1758 1860 1
1413 1236 0
1968 1211 0
3106 938 1
691 44 0
1639 1993 0
683 1539 0
1481 2089 1
2640 2438 1
445 2120 1
1993 3950 1
1034 3817 0
1060 2951 1
1413 859 1
867 4137 1
977 338 1
3408 2802 1
3028 2763 1
2775 1848 1
3452 2871 0
2802 753 0
1109 2820 1
1848 2689 1
753 1256 1
1109 2342 0
2680 3754 1
1413 775 1
3452 3410 1
2030 3521 0
3514 1031 0
1309 1334 0
1993 1846 1
1065 3057 0
600 2028 1
683 3677 1
861 2459 0
3950 2046 0
861 2894 0
1848 3791 0
2441 2358 0
3943 1185 1
3970 1432 0
2951 1500 1
1639 1474 0
1738 3195 1
3795 3972 1
2846 261 1
3057 3372 0
338 1387 1
3685 178 1
3372 4053 0
977 1526 0
3449 1893 0
4192 4088 1
3950 2071 0
1968 3209 1
2846 1948 1
1109 882 1
1988 577 1
3372 3599 1
1139 2001 0
1055 3360 0
1432 679 1
1548 855 1
2866 1791 1
1271 2384 1
2866 1014 0
829 2178 0
977 4119 1
2763 2457 0
2846 227 1
1256 2658 0
882 3964 1
3622 3223 1
1526 454 0
977 4127 1
1526 910 1
977 1788 1
1968 858 1
1781 327 0
3410 1638 1
3972 4010 1
1481 3987 1
366 2506 0
3452 33 1
2178 2254 0
33 1605 1
3452 3169 1
3622 95 1
1211 98 0
261 2165 0
3514 1770 0
858 582 0
679 3544 0
1432 1546 0
1334 483 1
1490 4091 1
2454 572 0
1788 2002 1
3718 236 0
1605 3702 1
2640 3716 1
3972 2349 1
1788 2359 1
178 1700 0
2689 2676 0
3929 2889 1
2254 1212 1
577 3231 1
236 3582 0
1248 3556 1
1248 176 0
1893 822 0
1236 1665 0
775 1027 0
3677 89 1
227 635 1
1481 205 1
3209 3893 1
1139 1831 1
3057 443 1
577 954 0
2763 3287 0
261 1629 1
176 1003 1
1271 2215 0
1788 2247 0
1060 267 1
3893 3528 1
635 2338 1
3591 3276 0
3970 1839 0
3685 2647 0
2775 3266 1
3195 2174 0
3254 2934 1
1948 839 1
3754 2132 1
2002 2204 1
1432 3501 1
839 3426 1
3452 2244 0
572 4218 0
635 1426 1
89 1819 1
3716 1682 0
3521 1270 1
454 625 1
4010 326 0
2441 3232 1
839 2523 0
2934 588 1
3582 3802 0
867 3428 1
859 331 0
2820 2422 1
2046 3210 0
2647 1420 0
1055 2186 0
3276 1103 0
2689 562 0
2349 513 0
2186 3968 1
1605 3682 1
635 3329 0
1188 3359 0
3582 3002 0
867 1995 0
1027 215 1
2378 2881 1
1387 3892 1
3685 3798 1
2378 1715 1
2871 4195 0
1188 1655 1
326 1180 0
3521 2419 1
3195 2428 0
3791 4018 0
1236 292 0
162 3245 0
858 1779 0
977 4071 0
1546 1710 0
236 3421 1
1638 4000 1
1003 1925 1
338 379 0
600 1990 1
3685 535 0
2459 3035 1
1638 3020 1
910 32 1
1481 451 0
3798 771 0
1065 4 1
882 4287 0
1738 4223 1
822 2687 0
1688 3640 0
1893 806 0
775 2635 1
2894 620 0
3360 1405 1
1710 3262 1
2457 1218 1
3449 3905 1
3677 2038 0
3514 1088 0
2635 2578 0
3929 2430 1
4287 2904 1
858 1522 0
4287 478 1
3970 517 1
1248 4044 1
1948 3383 0
460 3913 0
98 1246 1
600 2250 0
2887 3572 0
227 1216 0
2358 546 0
475 803 1
3223 2485 0
3426 1063 1
1839 587 1
95 2910 1
2038 2819 0
4053 4253 1
2898 530 1
3528 2407 0
1420 2869 1
3057 1828 1
1236 3387 1
2384 4202 0
1988 1257 1
2358 2556 1
4218 3840 0
1665 107 1
839 606 1
1088 1282 1
1432 4166 0
3028 352 0
3426 245 0
771 239 1
535 1677 0
2430 809 1
3702 119 1
3716 3249 0
3452 734 0
679 1207 1
3359 2409 1
2459 1452 0
3815 4129 1
3245 2269 0
1063 3924 0
3556 3834 0
445 53 0
3798 3190 1
3195 553 0
3798 3075 1
3469 1313 0
2342 1690 0
1207 1329 0
822 3172 0
2002 2569 1
4000 3620 1
239 85 1
562 873 1
588 435 0
2635 2812 1
1662 3348 0
1770 2130 1
3817 4194 0
1060 3998 1
84 1115 1
483 2243 0
3950 3317 1
2819 318 1
1329 444 0
1988 2586 0
1788 3993 0
3998 2544 0
3964 1620 1
2910 704 1
2441 610 0
610 3566 0
2250 3937 0
379 1281 0
2165 3536 0
379 1729 0
1313 1653 0
1257 2296 1
261 2893 1
4192 2762 0
379 510 0
1738 1942 0
1207 4005 1
867 1147 1
3035 4114 0
2763 4256 1
4196 3542 1
1211 3005 0
1662 860 1
1788 4255 1
1846 1932 1
3702 2426 1
4114 3153 0
3869 3333 1
829 2490 1
2349 125 1
1271 1528 1
4129 2538 0
3210 1421 0
3262 3121 1
938 629 1
2031 402 1
1995 3464 1
3998 3896 1
513 1642 1
2820 2576 0
861 3395 1
860 2526 0
444 3557 0
3317 921 0
1481 4288 0
3333 3268 1
910 4170 1
1246 157 0
44 3562 0
1109 3192 1
2296 1517 1
33 2875 0
3317 477 1
2409 3810 1
859 503 0
1334 3320 1
239 3626 1
2523 1097 1
954 1369 1
2889 1892 0
435 1462 0
2775 502 1
3348 1054 0
3677 4142 1
1003 3807 0
4170 816 0
2526 3590 1
954 2696 0
2269 2946 1
2130 2065 1
2349 2519 1
683 2170 0
1027 1173 1
2869 90 0
1620 4191 1
3815 1728 0
1522 3850 1
3815 3341 0
1758 2216 1
2002 613 0
1257 314 1
331 3224 0
3869 514 1
477 3903 0
806 4203 0
1781 3949 0
1387 4164 0
3106 2721 1
3987 1359 0
517 2474 0
1700 1776 0
3905 2943 0
89 943 0
44 968 0
3506 3356 0
2001 2118 0
1620 1150 0
2869 2876 0
3232 1142 0
2407 2415 1
3591 2508 0
954 2859 0
3514 3947 1
314 3739 1
2819 2518 1
1639 1152 0
860 2699 0
4166 2515 0
2721 951 1
3682 269 1
3987 4154 0
1536 2224 1
3566 3463 0
2647 3551 1
3514 2277 1
2204 3407 0
2556 357 0
3998 2528 1
3249 700 0
3685 3665 1
475 2076 1
2831 1000 0
1848 594 1
1715 1525 0
1715 2129 1
679 2148 1
2474 3577 0
3387 4232 0
483 2231 0
227 684 0
269 2684 0
2215 1348 1
553 2013 1
2869 1912 1
3372 4072 0
1421 4246 1
1313 2362 0
176 2176 0
1781 2767 0
2846 484 1
2951 2476 1
775 4059 0
2277 185 1
3210 1851 0
2129 3485 0
2719 2922 0
3739 1275 0
3572 3875 0
968 3294 1
3172 1617 1
2178 1872 1
2544 1237 0
1993 3625 0
1781 296 1
775 1692 0
1968 3752 0
753 1221 1
3817 655 0
4170 3918 1
2186 1374 0
4232 2233 0
510 558 1
32 3953 1
3626 1084 0
2296 3990 1
3943 3488 0
1218 2423 0
1212 661 0
1690 2766 0
1055 3786 0
3551 2052 1
379 100 0
951 4244 0
3998 2514 0
1860 4286 0
3795 2779 0
4018 3546 0
1655 1299 0
2247 4235 1
4119 1202 0
910 3280 1
3075 999 0
1246 2335 1
1828 2551 0
3677 4040 0
3449 1649 1
3320 516 1
2779 1285 0
2866 3178 0
4194 2575 1
2233 1695 1
3426 31 1
2859 2364 1
606 3182 0
4246 1323 1
4119 2947 1
331 2662 1
2578 4229 1
2922 922 1
2523 525 1
1539 173 1
2254 4060 1
1912 1400 1
1522 927 1
655 2336 1
3892 2109 1
2647 3478 0
572 641 0
3791 1286 1
1828 2868 1
4235 2463 0
683 4199 1
3348 925 0
655 4240 1
1173 1252 0
1942 4251 1
2120 3069 0
4053 3889 0
2244 3637 0
3387 2628 0
2647 2252 0
2662 140 0
3268 1217 1
3716 2849 0
2089 2074 1
4088 3741 1
1282 907 1
2868 3479 1
1522 2354 1
3786 3676 1
1729 3941 0
2342 3366 0
3943 1606 0
691 2573 1
1421 3251 1
