2192 10000
1827 1031 0
1031 1075 1
1031 537 0
1031 1867 1
1075 1251 0
1827 1416 0
1251 1674 0
537 1167 1
1827 2071 1
2071 2087 0
1416 651 1
537 242 0
1251 1879 1
1075 602 1
1251 1910 1
242 149 0
2071 32 1
32 462 1
1031 806 1
1674 1580 1
1167 1617 0
242 1224 1
1867 479 1
2087 557 0
1075 1829 1
1251 1057 1
1580 1102 1
602 1438 0
32 737 1
2071 1845 1
1867 50 1
1102 929 0
557 2091 0
462 645 1
557 1663 0
149 294 1
1167 1678 1
1867 591 0
2091 2092 1
1829 456 1
1617 1429 0
537 1285 0
929 1156 0
149 314 1
479 757 0
462 1370 0
1285 752 0
1251 1571 0
1571 883 1
2071 1643 1
1674 1422 1
50 106 0
537 1955 1
806 612 0
314 1584 1
1584 1428 1
2087 1291 1
1879 1069 0
314 685 1
1955 1831 1
1571 1223 1
32 403 0
1955 4 0
1910 340 1
456 1645 0
242 40 1
1845 2130 1
1416 1360 1
645 1758 0
757 704 0
1075 77 0
462 311 0
737 1244 0
1617 1548 1
1663 918 1
557 797 0
2087 247 0
1167 718 1
1291 1668 0
242 1817 1
1678 1439 1
1429 56 1
1571 809 0
718 93 1
93 1464 1
32 1421 1
1224 1627 0
1156 271 0
806 890 0
1910 1503 1
1223 608 0
1831 1453 0
918 634 1
1464 1330 1
557 449 0
918 1651 0
2092 1681 1
1845 282 1
537 795 1
449 1769 0
1360 2045 0
1428 1451 0
752 482 1
591 2020 1
1244 1024 1
1845 570 1
718 1656 1
106 1325 1
1817 1309 1
50 777 0
2091 218 1
1817 279 1
718 1812 1
1421 1870 1
797 331 1
1291 1981 1
797 2181 0
806 817 0
752 897 1
1955 1770 1
918 448 0
612 568 0
1617 588 1
482 1400 1
456 1459 1
1429 1029 1
1024 435 1
1910 509 0
1548 1773 1
1580 332 1
1758 1753 0
1769 1856 1
4 89 1
1421 1025 0
1627 773 1
1156 983 0
1827 1280 0
149 1482 1
757 1746 1
1223 1761 1
1309 133 1
1681 1187 0
557 1730 1
1769 1350 0
608 1495 0
2087 2084 0
773 1278 1
651 1382 0
929 243 1
1656 1933 1
1730 804 1
482 1117 1
1981 1180 0
1117 221 1
1645 688 0
1663 1114 0
50 1220 0
1223 1712 0
1464 604 1
1656 1246 1
1439 898 1
1617 68 1
1464 199 0
435 1771 1
1429 562 0
1910 28 0
809 755 1
1482 86 0
1817 1853 1
1571 373 0
1370 1685 0
28 2174 0
1220 136 0
752 1272 1
602 1329 1
1845 1932 0
1350 1171 1
77 540 1
1370 2155 0
77 210 1
1678 896 1
1360 528 0
1370 310 1
86 1399 0
777 463 0
540 54 1
540 847 0
435 381 0
247 584 1
1867 925 0
1932 490 0
1069 1993 1
279 67 0
645 2093 1
1584 1755 1
1246 1519 0
2093 566 0
1981 1863 1
1981 267 0
1863 686 0
490 674 0
528 1901 0
28 535 1
68 430 1
1685 1415 0
1879 1466 0
1171 335 1
1309 1322 0
1029 1233 1
1251 1573 0
1422 147 1
332 1984 0
1901 1127 0
2130 436 0
1024 1 0
2091 2160 0
1712 1096 0
136 944 0
210 1304 0
588 1248 1
1573 124 1
1495 1222 0
797 1816 0
562 1062 0
1415 1253 1
634 188 0
1438 2115 1
243 27 1
56 1279 1
1428 709 0
1674 1898 0
279 1518 0
612 1086 1
147 1510 1
1453 1961 1
806 1276 1
1248 725 1
1829 1340 0
136 1315 0
247 153 0
373 970 1
430 587 0
1096 1347 0
1663 1823 1
136 2030 0
28 360 0
755 1734 1
1117 702 1
591 1249 0
890 1716 1
54 678 1
2160 672 0
243 2110 1
1325 1622 0
54 2038 0
56 1897 0
1645 1509 1
2181 1210 0
757 280 0
1617 1175 0
