9492 10000
9041 866 0
9041 9145 0
866 8007 0
866 2885 0
8007 9303 1
2885 7127 1
866 4450 0
8007 8386 1
8007 8384 0
7127 1952 1
1952 8310 0
9145 7371 0
7371 2184 0
8386 3095 0
1952 6517 1
9145 103 0
9145 712 1
1952 3006 0
8384 2603 0
8007 3405 1
7127 6858 0
9303 4547 1
4450 7175 1
6858 2515 1
1952 8774 0
7175 797 0
797 64 0
2603 6467 1
8310 3496 0
2603 8776 0
7371 5091 0
3496 8385 0
1952 3058 0
3405 1917 1
3496 8073 1
8386 4214 1
8073 5667 1
797 1112 0
8007 8353 1
7371 7013 0
4214 7326 1
6858 3518 0
7013 5240 1
2515 2344 0
7371 3344 1
3344 4303 1
7127 4158 1
8353 6979 0
9041 702 0
5240 4195 0
6517 518 1
5667 8538 0
9303 2736 1
518 8958 1
7326 4302 0
7371 8214 0
8776 81 0
8538 1186 1
2603 309 0
4158 8274 1
8958 7498 1
4158 2398 0
8386 6247 0
2515 2516 1
8386 8193 0
5240 3363 1
2398 444 1
3006 4714 0
8776 1625 0
81 6394 1
2736 3464 1
1625 2446 1
8310 9384 1
3006 4210 0
3058 6122 1
444 8754 1
3006 777 1
6858 7107 1
8310 74 1
9145 1238 1
7127 9377 0
2885 8852 1
2736 8980 0
2344 3932 0
8980 771 1
9041 2015 0
2344 7625 1
4714 4869 1
797 231 1
1186 7944 0
4714 5405 0
1238 4216 0
702 2111 0
7371 2872 0
5667 4589 1
444 4543 1
4158 7528 0
2111 8306 0
9384 6628 1
8774 3146 0
7127 1010 0
8774 9082 0
9082 3554 0
702 6314 0
8958 6088 0
7127 2695 0
4195 1969 0
8353 856 1
6314 6569 0
9384 5555 0
8274 9326 0
7127 6779 0
8306 3274 1
3274 7701 0
8385 1189 1
2111 2075 1
3496 2322 0
3554 5225 0
7498 5692 1
7528 1644 0
7107 7472 0
74 8345 1
3146 6912 0
9303 7136 1
2872 1228 1
5405 3802 0
7472 5345 1
6122 1123 0
3496 3512 1
2515 1695 1
1112 6836 0
4714 2457 1
6314 6648 1
3006 5572 0
6122 8533 0
702 2036 0
8538 1214 0
3802 9458 1
4158 753 0
2516 5128 1
2603 1657 0
5225 7395 1
1917 8330 0
1123 7347 0
4303 3395 0
8386 7118 0
3932 4842 0
8073 904 0
5128 4222 0
8007 3671 1
866 9030 1
309 4232 0
1695 5772 1
8353 5001 0
4547 3587 0
64 3458 1
7118 4738 1
6912 8605 0
6394 7295 0
6836 546 1
7472 3413 1
5225 8888 0
8007 3030 1
1657 5331 1
7498 4799 0
3363 6211 0
8274 7320 1
7371 2237 1
8533 1656 1
6467 1384 0
3413 3829 1
8274 3564 0
6628 8765 1
4232 9354 1
103 190 0
4842 6195 1
8605 2502 0
2457 6477 0
5128 2835 1
4302 7695 0
6088 453 0
8384 8916 1
6648 6328 1
1952 5925 0
753 25 1
3344 3828 0
9326 8627 0
8538 6755 0
5572 1372 0
6314 7714 0
5925 3566 1
2515 8824 0
7295 1763 1
3518 3888 1
3566 4540 1
546 7830 1
4216 165 1
5240 1053 0
2344 449 0
8306 5010 0
7118 8715 0
6122 1027 1
3587 2225 1
753 1548 0
2237 8968 1
5345 4417 0
2111 3488 1
5001 5874 0
1238 7690 0
25 2765 0
4738 6562 1
8533 2181 0
6648 4151 1
231 6294 1
4417 5696 0
3344 6560 1
4195 947 0
1657 3325 1
9303 6827 0
4210 2195 0
2344 4017 1
8968 1707 0
7326 7943 0
2344 3159 1
4232 8834 1
64 5433 1
3344 1194 0
6195 5224 1
7295 7478 0
2344 508 1
3564 4145 0
1763 9336 0
6560 8455 0
1027 5208 1
1123 8209 0
6979 5114 1
702 2377 0
8916 9051 0
753 8902 1
2885 4763 1
1644 6291 1
3458 8553 0
9041 6608 1
4195 897 1
7347 104 0
1123 540 0
3566 413 1
3413 5751 1
2344 2702 0
1952 2367 1
7013 2170 0
7625 8942 0
4842 3472 0
2111 3656 0
3518 1234 0
9303 6691 1
1238 3246 1
4017 7547 1
856 5286 0
5772 2940 0
7472 2072 0
413 1912 0
1238 2678 0
3030 9285 0
5572 2448 1
8888 5385 1
8384 6156 1
5128 210 1
8007 7874 1
6156 8551 1
3030 9357 1
8715 1563 0
5874 9447 0
4417 4219 1
8553 4057 0
4417 8335 0
2111 6329 1
1952 9166 1
1238 3068 0
2940 5814 0
1625 7088 1
8902 6490 1
8330 3640 0
7013 7791 0
3472 1281 0
3888 4919 1
3640 9092 0
2678 7226 0
5001 2497 0
7013 1332 0
8538 2392 0
3802 2839 0
6691 3190 1
4210 4331 1
3564 5953 0
3274 4495 0
1228 1313 1
7714 4112 0
1238 4168 0
5001 647 1
1112 5760 1
2702 412 1
546 376 1
7528 5327 1
546 9188 0
6755 4533 1
5760 7450 1
6195 8823 1
9377 4330 1
5814 3961 1
7791 2390 0
3488 8396 1
1194 1903 1
5555 3003 1
5331 5042 0
8310 6690 0
6691 1856 1
7013 6326 1
4869 5159 0
546 2243 0
