742 10000
596 65 1
65 310 0
65 3 0
3 715 1
596 147 0
147 143 0
143 277 0
147 449 0
596 711 1
143 49 0
147 484 0
711 78 0
277 665 0
3 583 1
78 76 1
76 322 0
3 208 0
143 51 1
715 338 0
3 226 1
277 612 1
596 467 0
715 525 0
76 704 1
51 223 1
51 374 1
612 669 0
484 506 0
467 132 0
338 617 1
76 677 1
677 14 1
76 730 0
322 254 0
449 42 0
42 162 0
76 71 0
310 567 1
254 239 0
669 505 1
665 699 0
65 674 0
132 419 1
143 633 1
484 264 0
162 297 0
277 661 1
297 250 1
264 186 0
78 360 1
583 634 1
634 308 1
484 28 1
186 682 1
525 318 0
239 121 1
254 159 1
338 616 0
338 101 1
42 593 0
661 673 0
162 84 1
28 405 1
3 519 0
711 257 0
519 73 0
257 58 1
71 96 1
96 548 0
567 681 0
121 244 1
467 40 0
661 584 1
322 114 1
208 624 0
634 215 0
612 397 1
634 302 1
360 232 0
143 354 0
519 406 0
711 708 0
633 189 1
254 656 0
310 130 1
226 295 1
186 334 0
49 439 1
73 50 1
318 388 1
71 545 0
130 341 1
715 407 1
208 206 0
84 333 0
397 483 1
633 609 1
673 620 1
483 538 1
132 485 0
84 591 0
538 581 0
189 301 0
28 454 0
302 282 1
143 717 0
439 556 1
73 207 1
397 595 1
208 213 1
454 385 1
310 52 0
264 670 1
308 561 1
318 504 0
504 452 1
282 627 1
656 383 0
297 225 0
130 92 1
114 557 0
538 709 1
709 108 0
297 158 1
612 688 0
322 335 1
189 47 0
661 17 1
232 448 1
244 74 0
162 256 0
609 516 1
49 501 0
545 585 0
334 631 1
682 685 0
96 539 0
709 594 1
341 353 0
656 512 0
634 375 1
484 172 1
717 404 0
704 543 1
709 313 1
656 142 1
51 95 1
215 103 0
669 105 0
76 300 1
709 716 0
295 170 1
76 417 1
308 218 0
375 155 1
162 564 1
564 290 0
162 498 0
670 430 1
155 280 0
172 736 0
485 694 0
709 613 1
158 590 1
673 81 1
280 500 1
218 493 1
132 547 1
685 260 0
561 576 0
