7742 10000
4771 5505 0
4771 4009 1
4009 3884 0
3884 4286 0
4009 1125 0
4771 2828 0
4286 6358 1
3884 836 0
2828 4920 0
4009 2421 1
2828 1976 0
1125 2081 1
5505 2826 0
3884 453 1
2421 2885 0
4920 159 0
836 1957 0
453 2850 1
2828 7088 1
2421 4410 0
2081 2715 0
4920 1486 1
2850 6360 0
836 3606 0
1957 2276 1
4771 2859 1
1486 1899 1
2885 796 0
1899 3064 1
3606 1566 1
7088 6385 1
1899 6244 0
2826 6843 0
836 2698 1
1125 5300 0
2715 5020 1
2421 3706 1
5505 3763 1
453 6220 1
1125 625 0
2826 5693 0
4286 3902 1
3606 7564 1
625 5836 0
7564 3345 0
2715 220 1
2421 2364 0
3763 5722 1
2859 7692 0
5505 3989 0
6244 3118 0
6843 6037 0
2081 6582 1
4920 6885 1
3989 215 1
7692 5719 1
5020 2822 0
5020 5669 0
2885 2557 0
7564 7234 1
3706 7 0
2828 3484 1
4771 4169 0
4771 694 0
2421 1591 1
2421 720 1
3345 1790 0
1976 5937 1
453 1769 0
2557 966 1
2828 2516 0
7 4822 0
6358 3663 0
966 5935 0
6360 6881 0
2822 3978 1
6358 3152 1
3152 2670 1
1976 4597 0
5020 5043 0
5693 1387 1
1387 2149 1
4822 3469 1
5669 2883 1
6843 3775 0
159 2719 0
7692 7380 0
6843 4144 0
3989 4053 0
966 336 0
220 4584 1
4286 1647 0
2516 5358 1
1566 3995 0
3989 117 1
2859 7257 1
5043 7099 0
2698 1072 1
1790 3014 1
966 961 1
1486 265 0
6037 7628 0
7257 1668 1
215 2171 0
1899 1712 0
6385 2003 1
2826 312 0
836 7015 1
7 829 1
2421 5357 1
4009 5441 1
7015 5787 1
1591 5632 0
2715 4342 1
836 2491 1
5719 6820 1
2826 6204 0
7 688 0
3902 298 1
5358 3964 0
5020 6503 0
6885 7157 0
4584 3045 1
336 2445 0
2171 1102 1
3995 3970 0
2859 6303 1
6820 3638 0
298 2146 1
5836 2630 1
2149 658 0
4009 5011 1
4584 4006 0
1790 3685 0
6244 4730 1
1957 3447 0
1668 3499 1
796 3616 0
2670 5377 0
961 2522 0
4006 1984 1
6204 3277 0
720 7404 1
3638 7277 1
3989 855 0
1566 2990 1
5020 5125 1
1486 2141 0
159 5780 0
7380 1599 1
3995 1895 1
