8092 10000
7601 2961 0
7601 1715 1
1715 7219 1
1715 870 1
7219 1424 1
7601 6065 0
7601 2162 0
870 3566 1
7219 4633 1
870 6799 1
6065 7939 0
7601 116 1
6799 2900 1
6065 3803 1
7601 1997 0
3566 28 1
2961 148 1
1997 7465 1
116 7263 1
7601 6812 1
1997 5250 1
116 4735 0
7263 3028 1
6812 3635 0
3566 5705 0
4735 4874 0
3566 3071 0
3071 762 0
116 4291 0
2900 251 0
6065 4254 0
7263 6396 0
762 61 0
2900 827 0
7601 4796 1
1715 7038 0
870 3127 1
2900 7387 0
1997 2619 1
251 5085 1
4254 1055 0
7465 3740 0
3803 3944 1
6065 5715 0
5705 4526 1
4735 6733 0
1715 4365 0
7219 2506 0
762 2474 1
2474 7645 0
28 7154 0
3566 5075 0
827 2146 1
1715 2031 0
1055 4552 1
6812 328 1
7387 204 1
1715 5820 1
7465 2323 1
4735 2765 1
4874 2566 0
4526 7004 1
5820 4515 0
2146 792 0
2961 4218 1
2765 7456 1
7939 7537 0
6812 588 0
3028 1862 1
251 6888 1
61 934 1
2619 5000 0
7645 4238 1
3028 4797 0
5250 2602 1
7465 2540 1
5715 285 0
934 7643 1
2162 5229 0
588 6253 0
7537 8008 0
2474 7226 1
5250 1312 1
1997 5971 0
6253 5741 1
7004 5966 1
7537 7468 0
3803 7842 1
204 7607 1
5741 224 0
61 5660 0
4552 7041 1
6253 6406 1
792 2609 0
792 1699 1
328 4897 0
2162 6731 1
4874 4181 0
28 6727 1
328 6775 1
4365 7385 1
5741 5999 1
3566 1463 1
3071 3942 1
285 1698 1
5971 6054 1
7387 6461 0
4254 2542 0
7219 2301 1
1715 1391 0
3942 6889 1
1699 2824 1
5999 7725 1
6733 4570 0
7226 2658 0
6733 4098 0
2824 1825 0
6812 4652 1
4652 6701 0
6727 4302 0
4796 5645 1
1825 933 1
4515 2981 0
204 2045 0
204 4834 1
2765 2955 0
6701 1600 0
7607 4688 0
2609 748 1
5250 4180 0
7607 7396 1
2146 4661 1
4633 1250 1
7396 5251 0
7643 3369 1
5075 6315 1
5250 5504 1
5705 3179 0
2765 5944 1
5715 4627 1
2824 7415 1
2045 1358 0
6889 7231 0
6406 7886 1
5705 3978 1
4661 4862 0
4570 3405 1
4862 8000 1
1055 2186 0
4834 4843 0
2658 529 1
328 873 1
1055 6752 0
6731 5149 0
2900 4635 1
6065 4025 0
7263 5778 1
7643 2483 0
3405 4349 0
6799 4325 1
2900 4804 1
7725 5302 1
3978 7969 1
7226 7295 0
5085 1242 1
933 6864 0
5149 5605 0
4635 7877 0
4238 2494 0
328 7086 1
4552 8016 1
4365 1517 0
2483 7862 0
1312 5946 1
2602 6048 1
933 4518 1
7154 4275 1
2301 255 0
4025 3991 1
3179 7475 0
5302 221 0
3127 3225 1
2506 392 0
4218 5791 0
5660 2336 1
5075 1144 1
4862 1849 0
5605 6206 0
5075 109 1
5075 1898 0
7387 2623 0
5645 4749 1
5705 486 1
7415 4605 1
2623 942 1
2506 5392 0
748 5760 0
4302 5806 1
4605 393 0
5806 516 0
3944 4790 0
2542 7493 1
1312 5397 0
8000 4965 1
3978 5798 1
4605 2819 0
5791 6814 1
221 6938 1
7041 5742 1
7263 5673 1
529 774 1
4797 8044 1
6733 7876 1
2031 6351 0
4238 3482 0
4627 2948 1
6812 1161 0
6775 7844 1
748 5954 0
7226 1543 1
7038 746 1
5673 5377 0
5085 7590 1
5302 3730 1
827 2370 0
2819 3789 1
5229 5066 0
3803 1758 0
2619 1367 1
4365 6453 1
4325 5098 0
