296 1000
283 213 1
213 191 0
283 82 0
191 45 0
283 29 1
191 112 1
82 134 0
82 258 1
45 103 0
29 224 0
134 93 0
29 242 0
82 162 0
82 227 0
162 265 0
227 36 0
112 294 0
283 239 1
258 266 1
265 133 0
36 25 0
112 152 0
224 182 0
36 144 1
112 174 0
265 5 0
283 56 1
224 195 1
191 221 0
239 233 1
258 113 1
56 196 1
25 243 0
82 161 0
133 147 0
147 281 0
133 271 1
113 118 1
271 107 1
147 83 1
242 13 1
29 128 1
196 104 1
25 234 1
83 20 1
29 77 1
195 149 1
113 84 1
82 211 0
20 89 1
152 155 1
224 17 1
118 183 1
152 254 1
5 143 1
265 105 1
29 248 0
112 54 1
144 229 0
174 47 1
152 75 0
229 72 0
128 63 0
144 122 1
75 11 1
248 97 1
224 88 1
45 53 1
56 192 1
54 212 0
152 203 1
47 200 1
105 207 0
83 65 0
203 247 0
200 38 1
84 2 1
200 99 0
147 276 1
93 39 0
147 116 1
38 198 1
112 43 1
36 256 1
192 79 0
183 226 1
221 205 1
143 270 0
144 70 0
256 142 0
224 158 1
227 268 1
258 101 0
191 209 1
75 222 1
205 194 0
233 55 1
103 115 1
105 106 0
72 173 1
99 273 1
72 279 1
106 140 0
11 180 0
248 60 1
271 157 0
60 0 1
196 73 1
107 35 1
174 250 0
182 37 0
266 16 0
250 96 0
75 48 0
54 215 1
209 8 1
77 241 1
227 66 0
116 189 0
155 100 0
35 184 0
47 12 0
63 111 1
182 94 0
224 295 0
107 146 0
107 139 1
158 255 0
270 135 0
140 169 0
224 251 0
180 208 1
83 272 0
222 76 0
173 267 0
234 253 1
139 151 0
35 18 0
77 292 1
265 185 0
276 129 1
56 141 1
25 78 1
198 176 1
233 14 1
112 249 0
134 166 1
208 193 0
292 230 1
107 168 0
211 293 0
233 90 0
249 1 0
97 240 0
29 259 0
37 206 1
112 280 0
255 204 1
189 28 0
72 188 0
101 127 1
135 138 0
280 61 1
12 114 0
271 214 1
122 172 0
147 150 0
271 290 1
207 86 1
222 32 1
292 148 1
2 132 1
35 71 1
242 289 1
96 178 0
214 202 1
224 218 0
203 197 0
265 232 1
103 260 0
224 126 1
215 220 0
229 40 1
99 4 1
100 59 1
8 159 1
151 69 0
174 49 1
70 186 1
157 278 0
59 245 1
229 85 1
128 164 1
176 125 1
183 42 0
151 274 1
283 246 1
79 277 1
209 252 1
185 235 0
129 31 0
207 153 1
77 21 0
268 92 0
55 41 1
209 156 0
45 9 0
32 238 0
125 19 0
233 177 1
196 216 1
86 110 0
103 199 1
66 27 1
147 74 0
128 46 1
290 81 0
194 190 1
241 10 0
176 269 0
138 187 0
185 30 1
202 98 0
204 262 1
144 102 1
28 286 0
88 163 0
156 33 1
8 44 0
252 68 0
33 165 0
29 284 0
185 257 1
172 120 0
155 201 1
166 217 0
211 179 1
243 136 1
79 80 1
283 108 1
49 123 0
104 228 0
28 275 1
90 23 0
207 119 0
164 137 0
255 7 0
174 50 0
209 15 0
118 130 0
122 225 1
245 264 0
198 22 0
246 210 0
97 64 1
47 288 1
88 3 1
280 24 1
53 291 1
139 51 1
276 52 1
291 121 1
152 117 0
254 236 0
224 170 1
105 95 0
37 287 0
123 34 1
176 175 0
8 57 0
280 171 0
75 244 0
77 285 0
122 219 1
268 26 0
149 167 0
226 231 1
202 237 1
238 154 0
73 87 1
158 91 0
265 58 1
44 62 0
205 109 1
28 6 1
165 145 1
86 263 0
293 261 1
105 67 0
73 131 1
29 160 1
69 282 1
260 124 1
150 223 1
107 181 1
178 121 1
122 155 0
88 250 0
158 237 0
263 124 0
49 151 0
217 101 0
250 128 0
17 285 0
244 238 0
231 261 0
281 121 0
19 217 0
240 282 0
1 71 0
209 170 0
162 180 0
211 247 0
98 10 0
37 162 0
44 252 0
66 255 0
87 14 0
108 257 0
60 169 0
21 223 0
70 10 0
109 106 0
178 295 0
177 67 0
260 22 0
2 82 0
147 200 0
159 170 0
285 260 0
17 193 0
224 177 0
250 67 0
122 228 0
50 241 0
281 47 0
260 172 0
187 132 0
187 105 0
85 66 0
2 266 0
24 38 0
94 5 0
41 195 0
100 97 0
39 71 0
35 98 0
159 282 0
128 282 0
173 203 0
78 279 0
4 155 0
111 59 0
165 134 0
185 178 0
139 223 0
64 221 0
84 269 0
147 17 0
2 89 0
24 214 0
68 99 0
255 143 0
260 40 0
91 108 0
69 109 0
27 267 0
225 12 0
78 102 0
257 264 0
134 6 0
160 83 0
236 281 0
189 237 0
218 118 0
154 198 0
209 270 0
201 185 0
158 12 0
267 199 0
283 36 0
288 66 0
100 241 0
49 256 0
60 19 0
68 14 0
140 204 0
189 286 0
284 162 0
53 281 0
284 271 0
48 240 0
241 0 0
219 125 0
213 102 0
141 193 0
158 207 0
142 264 0
42 142 0
36 49 0
47 156 0
108 45 0
3 58 0
18 295 0
235 244 0
194 203 0
6 20 0
132 49 0
10 267 0
97 139 0
158 95 0
177 248 0
221 252 0
199 63 0
211 159 0
69 4 0
120 174 0
154 65 0
108 230 0
206 105 0
41 114 0
31 167 0
149 262 0
163 30 0
258 72 0
20 92 0
102 101 0
152 12 0
119 150 0
282 188 0
213 218 0
8 126 0
116 115 0
220 116 0
289 128 0
260 37 0
206 38 0
125 80 0
124 92 0
215 103 0
179 129 0
141 204 0
141 142 0
13 209 0
247 43 0
80 12 0
97 176 0
23 250 0
292 50 0
159 150 0
166 99 0
171 196 0
11 71 0
144 185 0
119 177 0
151 68 0
58 77 0
274 230 0
127 292 0
156 280 0
155 60 0
135 39 0
289 107 0
41 4 0
130 48 0
226 187 0
200 164 0
207 288 0
200 135 0
14 229 0
47 216 0
195 116 0
55 253 0
2 217 0
124 246 0
50 168 0
175 90 0
164 150 0
284 127 0
180 132 0
231 168 0
18 110 0
255 14 0
81 26 0
168 266 0
172 142 0
256 29 0
90 14 0
127 190 0
197 88 0
238 105 0
224 234 0
42 180 0
21 107 0
253 175 0
101 223 0
284 192 0
225 189 0
156 262 0
198 60 0
75 135 0
125 21 0
206 9 0
93 233 0
283 200 0
256 171 0
32 41 0
103 293 0
71 178 0
91 118 0
139 215 0
162 24 0
290 184 0
80 246 0
216 268 10801
182 123 0
192 236 -1422103464
123 139 32733
62 121 -1422103464
172 90 32733
4 258 0
23 52 0
201 221 0
142 19 0
157 1 0
19 224 191
86 248 45
238 123 0
159 281 283
287 210 29
134 88 1
29 132 191
185 184 112
100 52 1
48 260 82
132 19 134
196 126 0
126 61 82
223 220 258
255 132 1
222 231 45
231 181 103
49 184 0
135 173 29
282 6 224
3 72 0
261 247 134
258 88 93
200 120 0
12 179 29
274 221 242
39 36 0
114 233 82
268 148 162
165 38 0
84 132 82
157 56 227
137 153 0
234 290 162
126 57 265
241 64 0
104 230 227
226 93 36
233 29 0
66 20 112
238 50 294
117 222 0
233 56 283
5 196 239
130 43 1
87 10 258
295 228 266
217 175 1
255 100 265
128 16 133
87 150 0
84 291 36
185 48 25
46 171 0
63 58 112
263 244 152
31 248 0
208 12 224
114 162 182
161 254 0
99 215 36
270 129 144
263 56 1
87 22 112
188 121 174
59 70 0
295 254 265
196 167 5
26 105 0
138 202 283
117 217 56
283 274 1
286 287 224
177 127 195
243 111 1
208 283 191
31 19 221
79 196 0
34 71 239
107 272 233
57 207 1
10 25 258
241 190 113
40 185 1
81 68 56
275 75 196
110 71 1
175 228 25
238 142 243
52 130 0
161 48 82
59 225 161
30 289 0
295 97 133
247 244 147
280 213 0
226 258 147
221 148 281
255 93 0
239 32 133
58 146 271
2 161 1
286 216 113
275 31 118
1 101 1
207 14 271
124 170 107
267 237 1
282 248 147
288 170 83
26 79 1
24 87 242
158 194 13
104 182 1
241 170 29
127 228 128
211 5 1
139 268 196
280 201 104
216 28 1
52 159 25
162 203 234
99 22 1
65 119 83
96 211 20
172 117 1
156 243 29
153 149 77
96 116 1
149 142 195
153 268 149
109 287 1
54 190 113
171 238 84
184 153 1
118 34 82
118 51 211
52 109 0
44 65 20
237 248 89
292 207 1
70 132 152
62 293 155
62 170 1
252 162 224
18 54 17
34 196 1
146 154 118
155 224 183
288 250 1
97 3 152
273 235 254
194 244 1
102 292 5
288 230 143
0 129 1
193 246 265
140 67 105
79 159 1
277 77 29
65 3 248
91 218 0
132 148 112
196 80 54
79 75 1
93 231 144
100 85 229
198 25 0
179 113 174
121 267 47
260 158 1
216 37 152
33 178 75
3 210 0
166 261 229
124 3 72
86 168 0
243 163 128
246 239 63
206 284 0
98 135 144
120 67 122
214 36 1
229 27 75
192 97 11
30 268 1
198 62 248
238 38 97
226 110 1
102 80 224
51 178 88
18 127 1
170 96 45
221 109 53
117 87 1
86 237 56
22 121 192
65 68 1
285 132 54
258 243 212
80 41 0
113 126 152
271 194 203
173 98 1
120 132 47
48 13 200
279 32 1
62 189 105
227 287 207
198 76 0
194 30 83
164 67 65
284 8 0
211 90 203
145 170 247
128 27 0
205 103 200
166 163 38
48 51 1
5 144 84
79 154 2
216 151 1
103 264 200
285 187 99
129 85 0
132 239 147
254 43 276
267 40 1
204 192 93
240 219 39
277 172 0
117 189 147
99 270 116
282 257 1
146 42 38
213 227 198
10 146 1
235 210 112
204 65 43
159 114 1
41 99 36
19 212 256
55 7 1
133 25 192
86 58 79
129 177 0
150 253 183
260 130 226
28 236 1
122 274 221
197 33 205
41 47 1
269 126 143
52 228 270
39 251 0
106 239 144
44 61 70
238 23 0
215 130 256
241 172 142
292 67 0
42 15 224
257 178 158
110 209 1
31 283 227
262 69 268
90 142 1
47 202 258
126 143 101
98 117 0
99 280 191
9 292 209
116 257 1
202 30 75
191 295 222
161 25 1
195 137 205
233 38 194
79 164 0
153 70 233
151 263 55
196 125 1
140 185 103
106 257 115
220 150 1
47 273 105
215 78 106
215 158 0
88 285 72
140 3 173
242 292 1
175 155 99
33 186 273
256 286 1
162 290 72
101 160 279
112 224 1
163 145 106
21 43 140
50 160 0
96 47 11
61 184 180
70 200 0
3 26 248
251 236 60
118 45 1
253 13 271
184 56 157
38 107 0
181 271 60
131 157 0
47 209 1
106 71 196
24 59 73
91 259 1
171 163 107
187 231 35
199 51 1
114 223 174
109 95 250
289 50 0
270 116 182
153 270 37
242 35 0
69 101 266
179 193 16
133 246 0
134 15 250
232 201 96
221 288 0
252 30 75
225 248 48
90 135 0
153 186 54
27 120 215
209 247 1
141 265 209
240 106 8
207 263 1
55 260 77
164 57 241
204 107 1
252 14 227
167 89 66
189 113 0
276 99 116
148 114 189
36 269 0
52 98 155
145 293 100
238 92 0
31 268 35
238 67 184
47 73 0
199 170 47
22 47 12
190 48 0
55 1 63
12 142 111
18 69 1
224 71 182
5 103 94
30 174 0
269 143 224
5 73 295
8 89 0
16 187 107
263 74 146
55 71 0
9 142 107
176 150 139
166 120 1
60 200 158
175 221 255
159 273 0
16 93 270
62 218 135
152 165 0
176 102 140
31 224 169
273 75 0
31 158 224
107 156 251
227 44 0
258 190 180
213 158 208
185 131 1
156 28 83
263 5 272
135 263 0
72 50 222
63 191 76
239 95 0
246 130 173
197 86 267
58 127 0
4 76 234
11 100 253
129 141 1
253 242 139
244 6 151
112 98 0
280 38 35
65 104 18
87 94 0
164 17 77
145 58 292
276 78 1
1 217 265
210 193 185
83 108 0
281 200 276
179 79 129
222 224 1
13 201 56
35 218 141
88 110 1
98 214 25
1 234 78
152 183 1
79 267 198
227 53 176
134 63 1
3 107 233
176 71 14
50 188 1
93 127 112
91 102 249
15 219 0
235 260 134
73 243 166
158 33 1
107 126 208
233 149 193
179 109 0
194 176 292
252 56 230
249 150 1
214 108 107
179 140 168
229 217 0
104 163 211
92 73 293
213 4 0
266 272 233
138 277 90
170 253 0
284 273 249
128 101 1
117 107 0
103 261 97
45 17 240
86 116 0
119 275 29
187 84 259
272 235 0
138 268 37
158 266 206
148 176 1
181 21 112
158 74 280
175 0 0
288 165 255
158 103 204
276 132 1
246 70 189
85 43 28
203 205 0
252 83 72
118 55 188
32 243 0
198 78 101
15 256 127
147 179 1
34 259 135
