8992 10000
7594 1074 1
7594 4148 1
1074 6443 1
7594 2811 0
7594 4569 1
4148 1510 0
1074 6454 1
2811 4254 1
2811 1011 0
1510 5419 1
6454 7679 1
4254 8551 0
7679 3877 0
1011 6208 1
1510 8365 0
8365 6784 0
4254 846 1
1011 5151 1
7594 257 1
1011 3550 1
6784 6486 1
6443 8652 0
7594 7091 1
4569 5082 0
2811 2051 1
7594 2402 1
8551 1542 1
2051 7055 1
6454 8729 1
8365 4357 0
5151 957 1
7679 6516 1
6784 3153 0
6516 7301 0
6516 3615 0
4254 1096 1
6516 719 1
1011 383 1
4254 5288 1
6516 7865 0
8365 2379 1
7091 2177 1
383 324 1
957 3982 0
1011 620 1
5151 2480 0
1542 2814 1
4254 522 1
2379 8937 1
8365 1369 0
4357 3923 1
6516 6643 0
2177 458 0
3153 4864 1
6486 6071 1
3923 4367 1
4569 4410 0
383 4001 1
4357 6877 1
4367 3407 1
6784 8397 0
5151 958 0
6516 6101 0
3877 2326 0
1510 3004 1
1369 2981 1
1510 7829 0
4367 2268 1
6784 573 1
1510 3884 1
719 2865 1
8551 5749 1
7679 3667 1
2480 3948 0
6643 3038 1
6486 5797 1
2051 1503 1
2811 449 0
3923 5259 0
6877 6294 1
2814 8851 1
6516 3841 1
3407 8846 1
2865 8209 1
2177 2144 0
1542 1952 1
6643 3491 1
3982 6290 1
3667 5948 0
7091 2188 1
3667 2417 0
4001 2980 0
6486 3919 0
3948 1938 0
458 8224 1
1542 7222 0
8851 2723 1
5259 7962 0
324 2826 0
573 6373 1
2480 7704 1
2177 8561 1
3004 3017 0
2144 5443 0
8365 556 0
2379 6528 1
7829 4361 1
8551 877 1
6294 6254 1
5948 7761 1
458 3254 0
6528 4843 0
2268 1795 1
2326 8293 1
6454 6 1
2865 6143 1
8937 2165 0
6 5261 1
846 4278 1
6528 6831 0
2865 6489 0
4278 3011 0
257 7233 0
3017 3611 1
3841 713 1
4367 1531 0
8209 47 1
877 4916 0
5419 7242 1
556 8379 0
1011 1028 0
3884 5553 0
5443 2728 1
2188 56 1
573 6068 0
2402 1507 0
56 632 1
2417 6493 1
6489 4473 1
5443 5623 0
2814 8929 0
2826 1116 0
8937 701 0
6643 3244 1
7679 8479 0
2177 8453 0
2402 2754 0
6528 3612 0
2814 8398 0
8453 5870 1
5261 3224 1
6254 8069 0
8379 7984 0
3612 1965 0
3919 636 0
3884 5033 1
7984 3787 1
4361 5584 0
2754 2796 0
8937 5937 0
4473 744 0
324 2591 0
8937 506 0
6290 8731 0
7679 5558 0
7829 8324 0
4410 4662 0
4361 7470 1
8224 4140 1
2326 4490 0
506 316 0
7242 2850 1
6493 2610 0
4367 3434 1
4490 6193 0
5870 313 1
458 267 0
744 3908 0
4916 65 1
2728 831 1
4864 5649 0
958 7798 0
6143 2545 1
5082 4683 1
8561 7422 0
6831 3915 0
8379 2127 0
3915 8868 1
3611 46 1
636 8746 1
2144 7728 0
7761 5734 1
46 4785 0
8324 308 1
8851 5315 0
4785 3431 1
5558 5922 0
8731 7044 0
2165 5344 1
2723 1728 0
522 5020 0
3787 5194 0
2980 8417 1
4683 3573 1
8731 3126 0
1096 2559 0
8551 6751 1
458 5047 1
56 6029 0
6029 5456 1
3431 8756 1
6516 7215 1
556 6163 1
