3292 10000
678 1489 0
1489 1215 1
1489 1474 1
1474 2894 1
1215 1000 0
2894 111 0
2894 493 0
678 2833 0
1474 1276 0
2833 505 1
1474 2007 0
493 3108 1
2833 2218 1
678 756 1
1489 793 0
2007 248 1
493 2842 1
505 1467 1
1489 1114 0
2218 3150 1
1000 107 1
248 598 0
248 1533 1
111 1737 0
756 863 1
3108 313 0
1474 1822 0
1737 1874 1
1000 64 1
2894 2982 0
3108 1470 1
1737 2048 0
1215 1731 1
2218 1848 0
2982 2097 0
863 2548 1
2982 601 1
2007 1779 0
1215 3259 0
64 561 0
1276 2734 0
248 1462 0
1533 292 0
3108 2384 1
1737 3179 1
107 1604 0
1604 2968 1
1276 400 1
313 956 0
1474 2043 1
1489 2657 1
2097 1122 0
3108 3249 1
1604 564 1
956 2555 0
2734 51 1
400 698 1
2894 1134 1
2218 710 0
51 2221 0
678 551 1
2982 2361 1
2833 1437 1
1474 1484 0
956 2963 0
2963 1008 1
3259 803 0
803 1974 1
1604 1926 0
1484 2493 1
2493 1849 0
1134 1570 1
598 1216 1
1484 1696 1
698 556 0
1849 1294 0
400 2800 0
2097 2084 1
1467 1289 0
678 854 1
1779 2115 1
1467 54 1
2361 1618 0
1779 2435 1
803 1188 0
551 1622 1
2361 384 1
601 2053 1
3108 1592 0
1188 1378 1
793 2172 1
2043 2834 1
2982 2320 0
2800 864 0
1437 1186 1
678 30 0
1592 2907 1
2320 2073 0
864 2688 0
2115 3035 1
2218 1699 1
2320 273 1
2435 253 0
1484 2990 0
2842 2987 0
1618 1431 0
3179 2729 0
710 3124 0
1926 2524 0
1699 1951 1
1467 2545 1
1484 2044 1
2555 629 1
2435 2441 1
2361 2417 1
854 2653 1
2657 1109 0
1294 548 0
1467 2189 1
1848 2072 1
2990 1304 1
1215 2887 1
956 2775 0
30 1079 0
2384 506 0
1974 1199 1
2221 1189 1
493 12 1
1699 1631 1
1604 874 1
2990 2388 0
2048 518 0
1731 383 0
2842 1093 0
506 2035 1
2907 533 0
3249 337 1
1926 3131 0
1276 3254 0
253 3104 1
383 3038 1
854 1300 1
863 588 1
3108 456 0
1822 1955 1
2435 2419 0
30 632 0
2072 1762 1
313 2318 1
2084 1501 0
1215 893 0
30 2893 0
1604 3180 0
248 1860 1
3249 545 1
1216 2572 0
1294 2528 0
1974 2473 0
1926 2400 1
2548 2217 1
1489 2589 0
51 1875 0
1762 1862 1
2834 1322 1
2963 599 0
864 1978 0
2417 2327 1
629 751 0
751 3063 1
1974 2107 0
2657 2021 1
1699 541 0
854 857 0
601 2437 0
2833 1229 0
2990 2590 1
3038 1007 1
1378 1287 0
2053 1705 0
601 2868 1
2172 2088 1
1109 2195 1
1300 171 1
1276 799 0
2589 2201 1
107 1360 0
698 2275 0
1622 2654 1
1860 2329 1
2388 2859 0
2053 2261 1
1122 15 0
561 1028 1
2043 2439 1
2990 2811 1
2887 1586 1
2775 448 1
1484 806 1
751 1879 0
1779 1514 0
3254 963 1
1484 2416 0
561 1399 1
2361 2122 0
1570 2554 1
1705 552 1
1955 48 1
1289 2896 1
2384 2941 0
2963 2961 0
1300 1049 1
1699 2882 0
2021 2226 1
3038 976 1
1049 1615 1
2734 3235 1
2589 453 1
3254 120 0
3259 364 1
1122 338 1
1615 1001 0
1822 2836 0
3259 438 0
893 3138 0
3038 2686 1
1287 911 0
1399 2954 1
956 2550 0
2417 1420 0
893 2644 1
2388 2656 1
548 1885 1
2384 2713 1
2555 196 0
2021 3196 0
48 1973 0
1049 1730 1
1484 728 1
963 817 1
111 965 1
2388 1600 1
756 1663 0
1955 3263 1
2195 139 0
1533 510 0
863 2277 1
3108 1900 0
1731 2281 1
506 3096 0
139 1208 0
588 1673 1
248 164 0
54 3141 1
1079 53 0
1926 802 1
793 2636 0
2048 2622 1
1663 1108 0
51 2837 1
1108 3185 1
564 38 1
2550 1741 1
12 912 0
2439 2860 0
756 619 1
619 2411 0
3180 3281 1
48 1829 1
3259 1770 1
2968 121 1
2411 3122 1
139 454 1
448 1958 1
1533 1497 0
12 1234 0
364 1475 1
3063 2927 0
3254 643 1
1000 2144 1
619 1052 0
1467 1684 1
1079 42 0
1849 3028 0
510 56 0
2859 2839 0
629 1386 0
2275 1340 0
1234 2991 0
2073 2799 0
2800 2838 1
3259 1016 1
874 1196 0
1304 2705 1
2439 820 1
2084 998 0
2589 2196 0
1007 1010 1
2859 429 0
2172 1851 1
1093 1466 0
