9942 10000
5107 8152 0
8152 8364 0
8152 4490 0
5107 8277 0
4490 2569 0
5107 8459 1
8459 1070 1
8277 4434 0
4490 4208 1
4490 9216 0
4208 1697 0
4490 4775 1
2569 3553 1
5107 1734 0
9216 5473 1
4775 2512 1
9216 6078 0
4208 2640 1
4434 7870 1
3553 6629 1
1734 6857 0
7870 7775 1
6857 6140 0
2569 3086 1
5107 5812 1
5473 979 0
6857 7097 0
8459 6723 1
7097 9769 1
6078 455 0
7097 8503 0
1070 458 0
2640 4209 0
6857 7483 0
4775 8932 0
8152 6738 0
1070 5868 1
8277 782 0
9769 3020 1
4209 5438 1
3086 4681 0
458 2848 1
782 7585 0
7585 6238 0
4490 6031 0
6140 2930 1
7585 7698 0
9216 801 0
8932 3728 1
6723 7975 0
458 7649 0
6238 9877 1
6738 8262 0
2848 6432 0
7649 8542 0
4434 5141 1
6238 7519 0
3553 2544 1
7519 9506 1
7585 4905 1
1070 2524 1
455 7371 1
5868 5220 0
7519 748 1
9769 4964 1
3728 2568 0
782 8588 0
9877 3182 0
7097 5305 1
5473 9658 1
3553 6096 1
1734 5670 1
8542 2499 0
2544 6333 0
4775 5116 0
7097 9223 1
2568 4232 0
2524 9796 1
1697 1496 0
458 9291 0
1734 6948 1
8262 8269 0
3020 3101 0
4434 6112 1
1496 6029 0
2848 3878 1
6738 8323 1
4490 7710 1
8364 214 0
6948 2476 0
6629 3256 1
7371 5527 0
3553 4759 0
5116 5375 1
6857 744 0
1734 4693 0
2640 1054 1
5527 7235 0
4759 8887 1
6140 2603 0
9291 7264 0
1697 7552 1
5305 1192 0
8588 8256 0
5438 8450 1
7649 7268 0
979 6087 0
8450 7485 0
1496 5365 1
5375 5634 0
6432 8340 0
1734 4478 0
5375 9219 0
6096 282 0
1054 8163 1
8256 9480 1
458 3291 1
3553 5196 0
8269 484 0
6333 8060 0
458 8220 0
2568 603 0
7371 7401 0
4775 8307 0
8450 8600 0
5116 4690 1
1054 6952 0
2930 2136 0
7870 9580 1
744 5051 0
8340 6938 1
2603 9839 0
8163 4590 0
4490 4288 1
3101 2596 0
7775 2821 1
7401 5753 0
6952 2433 0
282 8430 1
1697 3944 0
8450 5904 1
6723 1861 0
6723 9301 1
6857 4753 1
5375 2902 1
3944 1935 1
214 8709 0
5305 1716 1
9223 9237 1
8262 9733 0
6112 729 1
4775 9275 0
6238 6024 0
2499 5570 0
8060 710 0
1192 6142 0
9237 9085 0
8269 5664 0
8340 7437 1
484 2920 0
8503 868 0
1192 7664 0
5473 4063 1
8459 3476 0
4434 5334 0
9733 9333 1
6938 1095 0
5305 7752 1
1054 6569 0
7097 8419 1
5141 310 1
484 8086 1
5527 2114 1
9877 8858 1
7437 8209 0
4775 2067 0
8450 3914 0
2433 565 1
8887 600 0
8503 3145 0
5868 4899 1
9796 6094 0
9237 6067 0
5305 9666 0
2902 4903 1
7371 9214 1
9839 4845 1
9223 1918 1
7264 5814 0
5107 6071 1
8086 4880 0
9333 2085 0
5051 2995 1
458 7317 0
4845 9268 1
9216 9831 0
214 9262 0
4693 3834 1
5220 5448 0
5812 5048 1
5365 9098 0
8709 984 0
4590 7080 0
2136 8599 1
600 923 0
9237 8505 0
5305 2865 0
5048 164 0
5448 5486 1
4434 9038 0
2920 2797 1
4693 7957 0
6071 2152 0
1861 3157 1
979 144 1
7485 6890 1
7371 2506 1
6569 4526 1
5438 337 0
5365 3131 0
8262 9755 0
9480 7156 0
6067 3749 0
8209 8147 1
4899 3629 0
7585 5496 0
7235 9511 0
5305 2399 0
3834 7115 1
8269 5779 0
5753 4325 0
4845 9669 0
4063 1723 0
5051 8452 0
5334 1446 0
7552 3311 1
4693 9312 1
5107 4349 1
4964 5624 1
4964 6498 1
6112 6795 1
1723 3010 0
7080 7770 0
6142 8750 0
8307 8040 0
7957 7030 0
9237 8607 1
8858 8166 0
4209 2019 0
9214 5658 1
6140 137 1
8709 9023 1
3291 5275 1
6142 8975 0
9506 6303 0
5473 8461 0
7268 6083 0
4288 9267 0
7080 9395 0
7870 4132 0
1192 5338 0
4880 1374 1
4693 1864 1
1496 3637 0
9301 6148 1
3728 1724 1
4845 9898 1
9580 1309 0
7775 1422 0
4845 1711 0
2995 2043 1
8750 2998 1
9796 4040 1
1864 9742 1
9506 643 0
5438 1735 0
4681 8111 0
9395 8877 1
603 7085 0
7664 8319 1
2568 5045 0
2136 3361 1
5814 7501 1
3020 636 1
2085 2368 1
4434 8049 1
5486 3614 1
3010 1854 1
8060 6273 1
8503 512 1
6498 3226 1
2544 454 1
4349 7859 1
8209 3849 1
6333 1932 1
7371 3167 0
7585 5449 0
6569 5248 1
3086 645 1
5814 4433 0
6112 650 0
4759 8978 1
2043 4192 0
3476 2448 1
9511 7126 0
9839 9558 1
3311 2753 1
2848 745 0
