1042 10000
371 294 0
294 627 1
627 407 1
371 93 0
371 3 0
93 156 0
627 23 0
23 962 0
156 181 1
407 335 1
371 1030 0
335 473 0
407 768 1
23 603 0
1030 853 1
603 928 0
603 161 0
627 259 0
371 585 0
161 48 0
294 336 1
23 117 0
294 771 1
181 684 1
161 151 0
156 752 1
473 908 0
1030 686 0
473 356 0
473 827 0
627 88 1
585 541 1
928 944 0
48 812 0
686 311 1
928 974 0
944 276 1
944 464 1
3 386 1
853 210 0
311 188 0
156 736 0
541 172 0
928 832 1
23 395 0
386 748 1
627 70 0
23 596 1
464 410 0
928 821 1
748 838 0
596 252 1
410 760 0
962 675 1
259 869 1
252 165 0
117 240 1
88 1001 1
869 13 1
585 465 1
812 54 1
117 772 1
821 635 0
827 877 1
410 796 0
23 393 1
117 152 0
736 909 0
464 10 0
760 697 0
686 680 1
877 700 1
772 595 1
54 293 1
853 91 0
464 416 0
88 950 0
768 863 0
635 16 1
595 668 1
827 939 1
827 628 0
603 446 0
627 229 1
541 695 1
760 60 0
54 573 0
939 67 0
603 997 1
974 725 0
276 654 1
48 857 1
908 817 0
752 1009 0
446 339 1
869 11 0
156 364 1
695 441 0
771 148 1
628 683 1
117 334 0
334 218 0
573 56 0
172 107 0
736 87 0
334 621 0
16 548 0
67 807 1
752 230 0
91 873 0
172 932 0
371 199 0
595 38 1
909 75 0
70 456 0
654 730 0
339 257 0
181 264 0
821 734 1
240 1004 0
771 398 1
928 247 1
635 520 0
117 904 1
117 288 0
621 266 0
760 669 0
276 532 1
904 758 1
398 454 1
932 739 0
734 815 1
151 966 1
869 800 0
188 836 1
334 349 0
627 493 0
684 65 0
465 724 1
407 108 0
873 1033 0
172 347 1
944 779 0
838 198 0
148 769 0
697 636 0
621 670 1
240 179 1
857 428 1
950 887 0
334 682 0
210 461 1
682 569 1
334 121 0
962 920 0
768 777 0
796 373 0
654 804 0
758 978 1
697 1011 1
627 342 1
121 192 1
3 822 0
152 1002 1
10 318 1
91 430 0
596 912 0
832 290 1
772 291 0
60 860 0
827 112 1
165 1039 1
912 886 0
230 732 1
800 382 0
932 577 1
398 37 0
416 500 0
398 250 0
520 1032 1
493 97 1
3 719 1
800 657 1
60 727 1
777 870 1
181 875 1
817 315 1
364 279 1
252 901 1
172 571 0
836 816 1
465 261 0
349 580 1
596 590 0
108 629 0
93 160 0
697 423 0
725 905 0
23 793 1
580 890 0
364 780 0
580 284 1
944 28 0
724 689 1
500 599 1
373 350 0
349 949 1
37 355 0
669 467 0
585 717 1
585 413 1
88 400 0
428 554 1
121 952 1
768 864 1
152 440 0
250 910 1
920 322 1
407 623 1
160 52 0
382 4 0
864 348 0
654 429 1
520 558 0
192 124 1
386 202 0
250 990 1
695 226 0
407 976 1
966 850 0
635 439 1
827 785 1
758 818 0
785 7 1
364 314 0
