6692 10000
5754 4125 1
4125 6561 0
4125 3252 0
4125 2297 0
4125 6253 1
2297 3503 1
5754 1235 0
2297 3352 0
6253 2213 0
2297 6024 1
4125 5026 0
5026 6502 0
6502 5643 0
2297 3811 0
6561 314 1
6502 2545 1
6024 3693 0
5643 4902 0
1235 4721 1
3352 6103 0
6502 1764 1
4721 2617 1
5643 2306 0
2617 546 1
2213 2784 1
2784 3502 0
2306 6157 1
6502 1251 0
6103 708 0
1235 2852 0
2213 2164 1
5643 5719 0
6502 2472 0
3811 5786 1
4902 1773 0
5754 2688 1
6502 2909 0
2617 767 1
3811 3747 1
546 1700 0
2164 6245 0
2909 3249 1
3502 390 1
3352 1412 0
2617 3024 1
2545 6189 0
2297 4462 0
2297 4306 1
3811 995 1
6253 5544 1
5026 176 1
2164 4842 1
546 6106 1
2164 1847 0
3249 1402 1
2472 1860 1
3747 2710 0
3811 106 1
5544 4836 0
3249 4078 1
176 3985 0
4125 5995 0
3352 3855 1
5544 4647 1
1412 5470 0
4647 687 0
4125 54 1
2472 5824 1
6253 6433 0
2472 5169 1
4078 1830 0
4842 3839 0
687 1617 0
4125 5247 1
3693 4351 0
390 5167 1
3252 6085 1
3747 5198 0
6561 1913 1
5026 4560 1
2909 1174 0
1913 2299 0
3839 2731 0
2472 6629 1
2784 4308 1
1700 2284 1
4721 6488 0
546 4325 0
54 1549 0
1235 5949 0
4308 2206 1
6629 2290 1
4351 2045 0
6103 168 1
2784 4213 0
4842 2605 1
1412 6055 1
2164 735 1
687 1491 0
2688 2642 1
2642 3255 1
1402 1163 0
2045 754 1
1491 1875 0
4125 3633 0
2206 855 1
4125 5238 0
5754 1408 0
3249 5483 1
6245 3355 1
4842 1618 0
3839 4473 0
4078 325 0
5198 3405 0
325 4629 0
5949 5930 1
3747 967 1
3855 4843 0
314 5495 1
1860 5370 0
3352 2227 0
1830 1282 0
1163 3922 0
3352 5348 0
1402 4349 1
2852 2877 0
5167 3261 0
1174 4330 0
1235 5812 0
3985 3415 0
5719 2598 1
546 1936 1
1617 4561 0
4560 1772 1
1402 4734 1
2688 1373 1
735 3704 0
3502 3183 0
3922 5044 0
4078 5265 0
3352 5706 1
1772 4785 1
6488 5561 0
2227 3170 0
4306 5029 1
3170 208 1
4647 3493 0
2731 3406 0
2299 5566 1
967 2042 0
1163 1931 1
5483 3867 0
2605 514 1
5544 6676 0
1860 4907 0
5719 5526 0
4351 1454 1
2784 5735 1
4306 2711 0
546 778 0
2299 1405 0
4560 177 0
735 1552 1
3633 6061 1
5754 5682 1
6103 4570 0
5949 2684 1
546 4468 0
1251 6652 1
4306 2244 1
3405 5879 0
5719 1506 0
3261 2568 0
4468 79 1
3355 89 1
1506 1839 0
3024 2593 1
314 4519 1
2598 2792 0
3503 1497 0
5706 1970 1
754 627 0
2688 1480 1
5483 682 1
4349 2655 0
5265 2408 1
5706 601 1
4570 2696 1
2408 3257 0
4349 1930 1
1931 4981 1
4560 210 0
3406 6062 0
1617 3112 0
4785 2365 0
2164 997 1
2290 5779 1
5265 9 0
5779 2838 1
3405 6587 1
4836 241 1
3502 5295 1
3255 4100 1
4560 3957 1
3415 2619 1
2642 4708 1
4462 919 1
1970 861 0
3633 4168 0
3502 3067 1
1773 4725 0
210 1008 0
5561 2277 1
4843 4806 1
997 2817 0
3747 2429 0
1772 6206 0
2593 5249 1
3747 6412 1
4734 5707 0
4836 5032 0
1930 1102 0
778 3464 1
1480 1062 1
1282 5963 0
4570 3129 1
919 2634 0
4647 717 0
2277 2591 0
1839 220 1
601 6249 0
4561 3197 1
5643 6153 0
6433 1230 0
1251 185 0
9 2506 1
778 6184 0
2731 1000 1
2877 52 1
2299 2647 0
1549 5846 1
919 3949 1
6652 4690 1
5995 1607 0
314 3744 0
314 1042 1
1408 656 1
6055 4061 1
717 5399 1
6502 2989 0
5735 6117 0
3957 2541 0
4330 5765 0
2989 295 0
3503 1593 1
5930 58 1
220 1120 1
6153 2123 1
2244 2672 0
4785 6102 1
2605 1483 1
295 3757 0
1593 4245 1
1102 1210 1
1552 1841 1
514 3219 1
6502 6418 0
2244 2077 1
2710 1689 0
4519 3755 0
1373 4989 1
4351 1674 0
5824 4701 0
2817 2337 0
2852 744 0
6561 867 0
185 3868 0
2365 1666 0
601 3427 1
5295 713 0
713 5079 1
6024 3030 0
4981 6366 0
2696 1950 0
168 2911 0
1950 3481 1
4806 6486 1
6184 2788 0
3427 1414 1
3704 5478 1
4708 5027 1
4078 2618 1
6676 2166 0
1841 3256 1
6418 6657 1
5735 1627 0
4690 1466 1
1666 789 0
1674 178 0
2688 511 1
6629 2823 0
6587 5432 1
6253 5592 1
3257 4566 0
1483 1290 0
6102 5640 1
4690 2727 0
4061 496 1
5526 2474 0
4330 5459 0
778 1964 1
5238 149 0
4721 3703 1
5495 3568 0
1282 6471 1
6253 5855 1
1373 3225 0
1062 6292 1
4647 4946 1
1830 2845 1
6245 2797 1
3415 3941 1
3633 6166 0
2042 6264 1
4690 2102 0
2408 2953 0
6117 6384 1
1042 1416 0
1689 3031 0
4566 1374 0
2788 6432 1
855 6145 0
1480 1056 0
6085 2992 1
2953 3001 1
2642 4438 0
1120 5509 1
2911 5112 0
5765 737 1
1454 1144 0
2045 2744 1
6184 3827 0
2545 2806 0
514 5507 0
2823 235 0
5643 2236 0
5249 442 1
6587 5046 0
1506 3958 0
3949 5848 1
4701 1372 1
6587 5532 1
4843 5435 1
4566 4976 1
6253 780 1
3112 373 1
5470 5648 0
1491 694 0
2164 2058 1
2123 3399 1
1102 383 0
6676 2445 1
9 291 0
4701 2930 1
5249 6241 1
2619 851 0
867 4774 0
5707 2621 0
5754 733 0
919 6576 1
3827 5933 0
1839 5818 0
4708 2192 0
3030 2922 0
390 5545 1
2784 3896 1
967 2925 0
4708 2391 1
2506 4825 0
1251 3384 0
5198 4432 1
5592 716 1
6062 6501 1
2655 1683 0
3827 845 1
6055 4668 1
4078 6637 1
1062 363 1
6471 616 1
845 6647 0
2102 3474 1
5265 1504 0
1372 6224 1
4836 3171 0
1875 5498 0
2852 4763 0
2429 6383 0
3406 4952 1
780 6251 1
2911 5514 0
1102 446 1
6224 1904 0
6676 6339 0
5930 5494 0
4763 2993 0
1174 507 1
2236 158 1
6206 1995 0
6418 1064 0
1618 2575 0
5706 2527 0
1549 4457 1
2474 4436 0
3867 290 0
4308 2465 1
1402 199 1
2930 634 1
6206 787 0
2236 6266 1
5498 6603 1
177 766 0
1674 524 0
5824 2954 1
1405 1020 0
3261 1171 1
