9142 10000
7931 5906 0
7931 1452 0
5906 3223 1
3223 8957 1
8957 4423 1
8957 5269 1
5269 6903 0
6903 685 1
7931 3577 0
7931 3364 1
1452 6036 1
7931 8728 0
3364 2493 0
8728 2160 1
8728 1410 1
6903 3612 1
3577 1767 0
6903 8800 0
5269 109 1
6903 1871 1
8800 4128 1
4128 6513 0
3612 2731 0
6036 8316 0
1871 8425 0
4128 3415 1
3612 621 1
3577 1722 1
1410 1875 0
5906 2998 0
6513 5658 0
3223 393 0
5658 1247 0
8728 2745 1
8425 533 1
2493 7489 0
4128 4552 1
1875 5630 0
685 4196 1
8425 5340 1
1452 1406 0
393 3355 1
7489 6369 0
2493 2873 1
4196 1989 0
3415 6112 0
5340 285 1
2998 3786 0
6112 631 1
8957 1102 1
4128 6396 1
5658 1953 0
5340 174 1
6513 3382 0
1406 7258 0
109 809 1
3223 7736 0
5906 8786 1
6112 373 0
6036 4086 1
6369 9127 0
809 3061 0
5658 5292 0
1102 6517 0
1247 6263 1
1102 370 0
1989 7585 1
3382 6782 1
7258 4224 1
3786 463 1
5269 2208 0
2873 5437 1
5630 5577 1
6517 7276 1
5437 755 1
1102 4433 1
3223 5080 0
3364 1191 1
3577 6312 1
1989 4449 1
7258 4495 1
3061 1238 0
285 1309 0
6112 8628 0
5437 1585 1
2493 3018 0
631 6083 0
1767 3139 1
370 4808 0
4224 6211 1
533 6378 0
7931 7676 0
1722 7878 1
6378 1137 0
1953 8299 1
6211 1123 1
1722 4983 1
7585 3965 1
2873 8992 0
5577 4447 1
1585 1080 0
8628 1851 0
4983 3027 0
2731 2833 0
3027 1414 1
7585 1569 1
755 8327 0
5340 7557 0
8628 7630 1
6036 7152 0
4433 6754 1
2493 3854 1
9127 4607 0
3786 4585 1
5437 8073 1
4552 7183 1
1569 8995 0
6312 8447 1
4607 6655 1
1191 8490 0
7676 7409 0
393 9027 1
4983 1103 0
755 5465 0
1080 6952 0
1238 6346 0
1452 201 1
6655 1893 0
2160 6936 1
1103 8229 0
1875 5308 0
5577 3753 0
9027 7268 0
8995 8228 0
6263 7816 1
1414 18 0
1569 8767 1
9127 2790 0
8800 6723 0
8992 8774 0
8425 3639 0
8728 63 0
8229 6595 1
370 1353 1
7816 6388 1
7557 8597 1
755 5942 1
3854 7357 1
8490 6101 1
8327 2045 0
4983 1923 0
6369 163 1
6112 4749 1
5080 3532 1
5658 1640 1
1102 6051 1
1137 5758 0
1137 5905 1
1238 1984 0
1984 4505 1
6346 1277 0
8490 2609 1
1123 4306 1
1893 2931 1
7268 1578 1
8728 6247 0
4808 1110 0
7557 6066 0
1080 7967 0
7268 2314 0
6247 7040 0
5942 5918 0
1452 865 1
4128 5313 1
285 6735 1
1851 710 0
1277 5750 1
9027 3712 1
7557 5636 0
685 7356 0
2314 6639 1
3577 4583 1
5292 8902 0
809 3179 0
6517 8841 1
463 2283 0
2998 4285 1
6378 4731 0
370 8091 1
4731 7995 1
4495 2889 0
3753 5204 0
8228 6830 1
6723 98 0
7183 7325 1
6936 6847 1
1984 6632 1
1452 2972 1
3532 4056 1
5905 3982 0
8902 6808 1
1191 9006 0
755 5109 1
463 8501 1
2160 1945 0
4749 8660 0
6952 3653 1
865 464 0
4585 2688 1
8229 8509 1
1640 4932 1
7557 4490 0
6211 7837 1
2045 1885 0
3982 1314 1
1414 7595 1
6247 485 0
6263 2581 1
631 988 1
6735 8273 0
109 2543 1
8501 106 1
2972 1339 0
6378 8136 0
9006 4599 0
1578 8010 1
8660 235 0
6036 8606 1
5109 420 0
235 8081 0
5080 8391 0
6632 1433 1
2493 8939 0
3982 7920 1
4607 2679 1
8728 8418 0
2998 6910 1
1314 5114 1
3712 7477 0
1875 1716 1
5636 567 1
485 4919 1
5758 64 0
5465 276 0
6735 7191 0
4932 6807 1
5269 7836 0
8273 5985 1
7152 3097 0
8800 4660 0
8509 6395 0
4599 3402 1
988 3246 1
6369 83 1
6517 5881 1
235 446 1
3382 6372 0
4490 9075 0
6396 495 1
3061 8962 1
8957 289 0
7878 5395 1
98 4478 0
1984 6483 1
4808 7156 1
2731 6728 1
3639 1512 1
285 1700 0
1191 6884 1
1871 7121 1
4808 3745 0
446 3084 1
4490 213 1
6346 1982 0
5114 5682 0
1851 7278 1
8728 5654 0
9027 1036 0
9006 5835 1
4196 6177 1
2160 8580 0
4423 7493 1
8073 1846 0
8391 1178 0
865 5908 0
533 3866 0
710 8211 1
5905 7410 0
7325 2061 0
5308 6692 0
420 7296 1
6112 2534 1
7878 149 1
3179 9026 1
1569 6146 0
1700 7868 0
2679 4769 0
8136 4999 1
4224 504 0
6312 3234 1
4607 7721 1
3402 745 0
7191 8294 1
1178 281 0
8391 2528 0
1314 7389 1
1885 7901 0
106 6203 0
4607 5500 1
1984 3001 1
7676 1697 1
2314 9041 1
1982 527 0
9041 5454 0
7410 7313 1
446 7365 0
8490 5381 0
6396 3527 0
2609 5321 0
8786 9097 1
3745 594 0
8229 7991 0
1191 6841 0
8010 3105 0
1080 6888 1
6847 5285 1
2972 6072 0
6263 5923 1
4999 1345 0
1345 1876 1
3854 6809 0
6112 6668 0
3364 8655 0
7389 331 1
7557 8234 1
1700 497 0
6346 505 0
9026 4661 1
393 5256 0
4983 7175 0
3653 1668 1
420 8110 1
2208 741 1
5577 8377 1
505 1542 0
8447 5570 0
201 2434 1
504 2007 0
3712 7282 0
8501 6347 1
1876 7123 0
3854 7973 1
1893 7739 0
9075 3379 1
6112 6695 0
370 8176 1
6809 7347 0
8234 5246 1
1277 4217 0
4808 1145 1
7920 7944 0
1410 2059 1
3854 7139 0
463 7295 0
8211 8896 0
2314 8457 0
213 1804 0
6936 4685 1
3854 3523 0
6083 3378 0
7152 2473 0
1668 2668 1
1080 6871 1
4808 7794 0
4731 102 1
276 7050 1
485 5446 0
276 3720 1
6632 8881 0
2059 8102 1
5905 3142 1
3223 3041 0
373 4335 1
5454 3219 0
7794 2063 1
7295 6689 1
4478 2396 1
6051 6054 0
6177 7450 1
3097 2876 1
7295 2130 0
1982 6178 1
