96 1000
81 11 84
11 83 47
83 13 72
83 3 33
81 24 42
13 2 64
83 45 34
45 59 18
59 19 33
2 75 62
3 29 54
24 50 12
11 37 15
13 69 91
3 5 22
2 94 48
83 41 95
94 38 56
59 78 89
59 53 39
24 66 5
24 33 23
81 46 82
66 77 81
66 16 36
46 87 33
69 10 97
24 68 45
37 30 82
77 57 13
41 22 70
29 88 20
68 43 26
29 54 52
16 76 6
30 56 76
77 39 90
56 92 48
11 84 13
54 85 43
92 47 4
5 23 33
92 12 2
3 86 75
12 73 1
13 93 61
23 48 65
46 61 23
76 35 23
5 95 99
69 8 64
39 26 14
41 67 91
13 32 91
87 89 14
43 25 90
45 63 47
76 91 7
48 7 33
24 80 77
69 4 5
37 15 42
77 49 82
5 74 17
45 82 39
30 27 97
38 18 49
82 6 58
63 21 12
88 62 9
12 79 77
53 90 49
69 58 56
21 51 3
88 34 81
87 64 58
16 42 21
56 55 29
6 71 27
48 40 35
12 20 93
57 70 69
78 65 65
41 52 33
7 1 32
54 72 62
89 17 97
81 60 1
19 44 64
95 31 60
87 14 85
72 36 44
92 28 99
20 9 58
73 0 69
14 29 82
44 48 95
60 88 46
48 38 76
38 20 36
84 53 34
33 65 96
15 36 34
40 2 79
90 40 33
6 53 6
17 59 82
25 76 6
7 90 46
54 93 91
27 50 44
28 18 51
35 46 59
4 90 89
74 34 26
18 21 52
20 23 87
91 35 84
4 34 75
35 90 30
90 44 83
15 74 66
7 63 56
37 62 20
45 78 91
0 28 64
68 60 38
61 12 6
44 40 66
40 88 77
73 64 51
65 89 37
78 60 70
69 52 27
92 69 83
9 80 35
23 87 76
36 86 20
56 61 80
86 10 78
90 74 95
68 36 26
35 63 84
48 91 6
95 2 20
68 34 3
82 48 17
9 60 84
38 60 1
61 36 53
74 0 33
26 88 69
83 28 96
42 67 22
13 46 87
92 68 38
60 25 95
41 42 31
80 79 12
13 21 4
28 10 49
91 73 3
76 21 83
34 83 79
43 8 56
20 14 91
93 55 99
88 54 31
50 47 100
59 0 87
61 21 70
73 19 53
36 53 67
35 88 92
62 25 9
21 6 12
16 52 69
30 11 21
1 80 97
21 77 43
64 66 53
64 83 25
7 49 40
87 53 89
87 42 58
20 34 96
68 65 50
34 42 65
1 49 59
44 72 5
33 4 28
94 69 32
39 10 13
30 44 94
8 50 55
60 70 14
18 6 86
88 12 51
27 39 34
50 58 23
46 1 6
3 58 95
34 2 97
7 41 56
74 83 52
85 5 6
79 87 39
63 92 67
70 51 86
44 12 6
74 26 55
14 38 47
53 57 39
60 10 83
85 13 12
32 22 83
8 82 41
29 55 21
72 15 52
62 34 3
75 28 72
10 48 64
68 77 69
89 68 46
62 66 62
45 37 44
30 52 48
48 55 48
77 81 90
34 90 17
9 4 95
38 26 15
69 91 71
89 46 26
11 58 85
10 85 93
16 45 84
31 37 96
10 45 18
93 41 79
36 27 21
90 83 67
43 2 32
57 55 10
76 82 28
3 85 48
23 59 43
89 11 64
85 14 89
88 11 39
48 81 24
85 82 56
29 45 2
71 69 71
20 70 55
51 90 30
16 29 48
88 43 51
79 11 54
12 31 99
13 31 28
30 15 38
72 73 61
94 4 9
49 18 15
19 64 1
84 87 52
7 51 59
92 71 35
35 58 48
63 27 5
3 20 34
19 11 59
85 81 40
19 43 34
82 37 21
78 91 96
61 43 45
76 5 25
18 7 58
76 47 45
53 68 42
42 54 10
24 78 83
77 45 59
17 20 49
14 4 21
95 26 80
11 26 14
89 84 5
55 53 51
10 34 71
65 85 49
82 64 4
21 69 42
11 45 22
91 58 72
56 34 47
36 50 3
47 56 90
55 61 59
44 81 85
53 33 90
29 41 1
47 28 38
57 3 71
12 94 71
11 15 47
81 71 63
12 70 73
34 30 14
9 26 95
37 4 5
4 45 97
47 23 74
36 14 49
7 23 68
55 68 88
8 78 56
30 19 70
36 21 77
82 32 5
64 29 73
40 30 76
43 47 2
91 21 84
35 78 32
4 50 81
49 63 35
35 74 73
6 0 69
58 79 82
35 45 11
48 27 87
56 78 24
21 54 47
63 81 13
42 83 86
10 77 66
4 68 43
7 95 32
8 3 92
43 65 19
93 62 94
87 22 69
25 21 63
27 47 61
17 54 47
94 60 30
10 4 19
6 64 40
73 48 62
89 31 96
48 95 21
82 34 27
19 5 62
79 69 16
13 40 37
38 33 50
32 58 7
69 93 85
38 12 94
94 56 58
82 63 74
52 42 7
77 29 33
55 22 79
22 40 21
33 31 100
28 22 81
31 66 1
47 79 7
84 50 39
19 94 14
93 65 43
70 25 78
6 78 35
24 3 89
55 39 18
54 36 42
59 68 6
55 4 6
68 8 20
38 91 77
84 92 84
18 66 56
92 91 63
56 86 20
67 46 33
17 49 26
74 55 59
55 30 19
61 51 69
23 91 15
92 50 50
17 88 23
1 79 79
58 68 96
89 86 28
45 2 56
67 89 9
61 79 84
36 60 9
69 29 70
91 66 30
77 75 38
42 75 60
25 1 89
30 33 36
50 73 80
55 71 15
41 13 34
85 71 36
10 31 68
6 55 58
21 70 31
15 88 48
89 73 32
94 35 47
22 37 7
2 53 79
30 13 58
37 28 89
13 94 26
34 13 49
80 36 37
82 0 92
70 83 28
33 28 35
58 46 76
51 37 79
77 91 98
69 60 18
81 21 88
29 83 98
92 67 63
15 55 28
11 22 68
60 41 87
87 77 98
48 53 85
48 12 65
84 94 52
11 49 77
12 34 86
55 87 8
84 10 77
89 56 47
58 59 90
85 76 75
7 80 98
62 40 47
73 22 8
85 83 1
6 49 1
79 18 88
1 72 50
39 53 9
41 72 80
25 84 44
85 70 12
95 51 52
94 61 32
10 37 16
8 18 23
64 36 12
33 67 83
3 64 39
78 21 87
60 58 31
49 76 31
41 34 39
26 68 99
82 7 23
90 77 41
61 83 3
73 1 2
25 35 70
88 7 99
47 36 15
20 88 13
12 64 62
95 22 14
57 33 78
69 43 8
59 40 11
77 9 11
62 78 81
66 75 27
60 87 23
18 19 14
11 50 89
4 35 69
15 18 4
16 90 79
67 40 4
5 81 92
61 10 97
1 38 52
48 26 42
11 4 64
12 81 3
10 2 54
33 87 40
92 70 61
32 10 39
92 79 94
40 19 14
62 57 53
4 91 33
71 26 83
45 18 67
50 70 5
46 30 93
63 54 7
32 60 41
81 40 66
0 21 88
88 68 91
62 47 3
75 62 73
71 74 63
62 48 8
11 43 29
56 54 78
34 14 50
35 3 53
56 87 75
92 66 89
1 6 64
9 47 65
34 76 97
13 28 37
68 21 91
67 13 30
85 47 19
89 0 72
29 24 30
21 14 74
45 39 29
31 39 40
23 52 16
5 66 38
3 81 100
11 52 19
57 94 65
2 7 65
92 72 98
87 21 77
28 44 70
4 78 34
34 8 82
26 57 92
10 13 31
64 89 91
73 79 91
54 86 22
94 51 91
22 42 9
27 73 58
36 92 70
50 44 17
2 29 21
72 16 8
94 72 43
70 82 31
86 82 71
37 23 26
72 40 51
35 29 13
35 49 43
27 43 29
55 26 52
36 8 51
91 3 55
7 59 69
7 33 7
21 64 7
71 7 91
11 18 98
0 20 63
69 88 63
38 71 61
83 66 88
44 22 47
33 95 60
93 92 12
71 77 4
50 61 94
5 89 7
1 51 32
79 67 66
36 17 3
71 62 20
50 43 70
21 88 6
70 10 44
95 61 96
72 19 33
80 58 31
64 27 11
78 71 11
87 74 99
2 62 81
62 39 99
80 92 10
18 93 21
20 81 23
13 49 38
85 89 19
80 21 68
66 60 80
75 63 66
73 4 46
88 5 39
38 65 58
73 85 51
31 24 25
40 93 86
14 2 40
30 86 42
71 11 31
29 42 36
50 82 64
94 34 39
56 58 78
45 46 78
1 34 28
58 9 24
14 80 83
39 6 43
0 40 51
68 79 40
0 9 39
8 45 99
31 16 11
86 34 9
84 45 24
63 29 37
29 48 4
30 62 64
95 11 7
22 25 45
8 13 25
51 22 90
86 75 23
89 77 45
23 58 22
91 14 40
60 90 47
7 64 16
27 60 28
27 59 84
22 0 33
71 64 41
74 23 64
69 44 98
61 76 60
62 56 75
6 13 90
4 46 43
86 40 67
8 89 8
24 70 47
40 12 34
63 91 54
35 8 13
48 6 89
22 5 18
68 72 29
5 37 93
9 27 76
93 21 1
31 30 46
80 12 24
71 48 92
38 82 96
13 55 81
8 20 48
75 25 74
8 58 54
55 84 18
17 58 13
48 0 65
