1000 27999
268 986 1
268 976 1
268 170 1
976 928 0
976 868 0
170 945 0
976 177 0
868 24 1
986 267 0
945 111 1
267 879 1
177 658 1
267 611 1
611 136 0
611 903 0
879 997 0
24 615 1
615 993 1
267 720 1
177 576 0
658 942 1
24 221 0
221 167 1
170 160 0
136 547 1
136 270 1
868 133 1
24 729 1
658 348 1
658 905 1
997 301 1
24 724 0
348 610 1
547 889 1
136 689 0
993 239 0
576 40 0
942 215 1
177 349 1
221 803 0
215 625 1
547 100 0
986 565 0
100 481 1
267 101 1
40 985 1
239 387 1
177 835 0
689 320 0
724 674 0
348 616 0
889 265 1
267 139 1
903 201 1
221 679 1
835 39 1
889 4 1
942 505 1
720 757 0
689 920 1
101 822 1
24 743 1
24 824 1
985 699 1
265 749 1
868 179 1
611 564 1
139 933 1
976 917 0
720 663 1
40 156 1
611 306 0
942 522 0
101 979 1
100 175 1
160 562 1
267 982 0
133 760 0
139 681 1
547 608 0
699 470 1
611 251 0
139 196 1
976 544 0
564 303 0
993 346 0
179 158 1
928 887 0
544 148 0
133 692 0
997 814 0
986 242 0
760 530 1
814 446 0
242 433 0
905 756 0
917 431 1
749 586 1
564 581 0
814 498 0
148 838 0
306 184 1
175 559 1
4 818 1
658 641 1
663 874 0
446 877 1
824 464 0
586 504 1
156 881 0
818 519 0
720 81 0
674 837 0
760 333 1
681 211 1
522 217 0
470 12 1
641 436 0
498 962 1
565 508 0
201 213 1
615 487 0
724 178 1
576 373 0
818 570 0
933 291 0
213 802 0
824 523 1
749 195 0
348 288 1
387 243 0
221 219 0
217 0 1
498 405 0
803 697 0
903 149 1
158 656 0
993 753 0
40 34 1
993 131 1
251 416 0
928 631 1
268 927 1
986 118 0
942 533 1
433 140 1
34 180 1
436 38 0
348 957 0
34 549 1
148 867 0
905 161 0
877 235 1
547 277 1
565 902 0
348 315 1
945 142 0
38 78 0
692 870 0
697 652 1
416 146 1
179 607 0
160 964 1
757 252 1
544 258 1
416 580 0
720 261 1
161 368 1
562 595 0
219 362 0
576 714 0
270 77 0
945 829 0
879 862 1
405 168 0
215 151 0
611 550 0
261 6 1
252 59 0
213 594 0
140 777 0
835 915 1
616 813 1
487 794 1
760 583 0
77 844 1
595 636 0
270 69 1
753 323 1
874 236 0
714 854 0
158 990 0
140 558 1
416 850 0
607 129 0
69 289 0
168 667 0
34 15 0
151 992 0
387 804 0
756 144 1
544 351 0
446 983 1
481 314 0
261 623 0
724 513 1
803 465 0
167 875 0
481 220 0
902 278 1
465 338 1
874 959 1
720 971 0
756 344 1
756 710 0
625 840 0
837 721 0
623 921 1
69 923 0
487 613 1
608 698 0
656 805 0
129 995 0
985 374 0
594 517 0
431 43 0
416 64 1
221 182 0
942 704 1
689 218 0
15 255 0
351 33 0
303 949 1
446 325 0
997 954 0
562 582 1
905 117 0
986 873 1
333 460 0
481 381 0
144 145 1
636 883 0
59 987 1
608 286 1
576 780 1
704 552 0
822 297 0
219 899 1
552 629 0
446 736 0
133 35 1
743 754 1
586 474 0
315 282 1
0 260 0
325 328 1
