1000 45999
672 292 0
292 642 1
672 582 0
642 377 0
377 609 1
377 428 1
428 266 0
266 763 0
377 56 0
672 973 1
763 866 1
973 494 1
642 143 1
866 262 0
143 369 0
642 133 1
292 542 0
609 37 0
672 429 0
37 686 0
377 325 1
37 290 0
542 51 0
686 756 1
763 129 1
494 106 1
129 326 1
266 357 1
756 464 1
542 813 1
763 889 0
292 79 0
266 97 0
377 469 0
97 754 0
292 176 0
609 697 1
429 931 0
325 498 1
756 509 1
428 790 0
266 583 1
813 347 0
813 351 0
642 823 1
469 762 0
464 954 0
357 503 1
583 411 1
697 690 0
954 102 1
262 774 1
97 281 1
503 930 1
347 399 1
503 635 0
931 481 0
51 460 0
351 314 1
635 401 1
281 459 1
889 315 1
106 287 1
97 877 1
464 888 1
401 990 1
325 422 1
866 128 1
459 533 0
930 308 1
428 817 1
428 918 1
542 203 0
37 156 0
931 146 1
459 44 0
642 221 0
774 796 0
287 312 1
877 226 0
889 515 0
460 132 0
308 286 0
762 406 1
287 465 0
503 320 1
226 834 0
79 115 1
325 260 0
377 517 0
221 977 1
281 394 1
79 919 1
115 694 0
460 446 1
469 865 0
446 948 1
866 12 1
106 908 0
446 253 0
377 254 1
44 986 1
146 353 0
635 304 0
908 713 1
977 289 0
460 204 1
394 214 0
919 976 1
203 424 1
377 887 1
428 706 0
176 967 0
973 518 1
690 387 0
967 6 1
262 584 1
254 592 0
106 771 0
686 787 1
977 881 1
918 57 0
347 766 1
459 8 0
226 490 1
290 699 1
908 647 0
44 765 1
387 92 0
133 776 0
973 718 1
102 701 0
515 676 1
266 827 0
394 367 0
877 40 0
888 339 0
290 641 0
464 677 1
919 897 1
214 901 1
460 870 0
203 575 0
312 730 1
406 504 0
642 410 0
115 621 0
948 511 0
446 905 1
905 202 0
699 159 0
465 777 1
881 551 1
592 961 0
494 248 0
511 453 0
221 95 0
823 65 1
954 619 0
65 588 1
347 708 1
266 404 1
583 168 1
254 389 1
776 752 0
44 343 0
813 279 1
621 906 0
394 4 1
823 544 0
102 54 0
128 403 1
292 568 1
411 824 1
262 654 0
326 932 1
460 27 0
422 904 1
128 809 0
266 733 0
672 854 1
494 732 0
575 302 1
854 264 1
676 141 1
377 316 0
932 917 0
973 386 0
357 300 1
4 636 0
503 818 1
818 301 0
37 841 0
95 445 1
654 513 0
906 175 0
326 671 0
386 978 1
399 960 1
289 423 1
37 36 1
326 257 1
677 483 0
403 329 0
54 76 1
771 902 1
817 750 1
551 234 1
315 431 1
290 470 0
818 438 0
582 944 0
902 572 0
889 166 1
865 331 0
143 984 1
300 734 0
469 267 1
353 77 1
961 634 0
854 669 0
690 507 0
459 18 0
752 297 0
906 368 1
906 276 1
394 720 0
787 709 0
404 941 0
446 346 1
960 952 0
948 564 0
973 784 1
234 186 1
286 899 0
511 856 1
57 807 1
128 35 1
730 236 0
754 471 0
186 480 1
483 616 1
446 31 0
143 602 0
129 508 0
511 875 0
276 983 1
431 96 0
787 310 1
297 519 1
503 487 1
97 913 1
133 957 0
406 894 0
634 755 1
503 907 0
36 995 0
755 979 1
817 48 0
654 838 1
445 821 0
706 268 0
96 421 1
766 764 0
141 10 1
790 111 0
406 737 0
221 650 1
353 981 1
508 552 0
954 450 1
609 622 0
128 150 0
730 922 1
95 375 0
866 803 1
821 534 0
377 180 0
622 379 1
517 670 1
487 980 1
634 501 0
507 354 1
428 529 1
132 547 0
450 125 1
314 850 0
106 982 0
986 598 1
166 416 1
180 740 0
51 972 1
583 78 0
894 434 1
501 719 1
575 373 1
267 195 1
750 492 1
129 50 1
292 413 0
776 512 0
904 177 0
670 231 1
316 746 1
92 385 0
96 959 0
984 707 1
787 742 0
787 715 1
353 435 0
733 761 0
650 207 0
465 689 1
990 5 1
875 29 1
471 590 1
498 600 0
650 912 0
513 868 1
410 658 0
983 837 0
423 759 0
279 836 0
314 372 0
292 55 1
226 60 1
304 659 0
369 971 0
967 345 0
281 822 1
31 780 0
254 309 1
509 94 1
907 867 1
534 23 1
94 968 1
346 585 1
446 811 0
737 711 1
761 783 0
948 927 1
292 232 0
609 19 1
35 593 1
515 915 1
881 419 0
508 247 1
973 110 1
207 751 0
671 278 0
980 103 0
35 145 0
544 521 1
487 923 1
12 474 1
483 611 1
954 506 0
506 863 0
141 725 1
207 85 0
18 365 0
978 444 0
78 892 1
572 319 1
297 998 0
115 73 0
866 131 0
585 623 1
65 561 0
598 946 0
111 802 0
709 639 1
585 340 1
254 402 0
207 929 0
923 9 1
78 828 1
946 155 0
672 230 1
278 390 0
809 514 1
375 477 0
894 591 0
264 920 1
588 527 0
954 270 0
518 587 1
690 949 1
102 307 1
44 700 0
177 882 1
941 188 0
423 52 0
544 356 1
431 252 0
446 940 1
659 293 0
990 452 0
247 943 0
647 184 1
77 758 1
621 578 1
824 359 1
166 269 0
787 443 0
54 664 0
897 743 1
694 876 0
503 789 0
445 606 1
252 840 1
29 493 1
998 90 0
889 648 0
353 449 0
52 91 1
834 265 1
834 33 1
701 80 0
995 966 1
459 172 1
353 757 0
912 305 0
867 819 0
583 685 1
854 17 1
519 200 0
36 447 1
402 570 0
372 683 1
636 362 0
647 393 1
23 760 1
892 893 1
310 245 1
746 99 1
683 956 1
292 101 1
450 964 1
44 728 0
944 627 1
892 595 0
267 153 0
18 233 1
912 825 1
774 209 0
351 624 0
252 442 1
689 441 0
771 277 1
838 151 0
99 482 0
598 360 0
168 227 1
517 162 1
946 119 1
677 526 1
966 256 1
180 682 1
347 478 1
279 615 0
964 122 0
547 745 0
518 135 1
5 721 1
310 705 0
856 808 0
373 945 0
694 436 1
899 118 0
357 63 1
356 296 1
151 537 0
715 891 0
297 306 1
732 100 0
809 191 1
146 420 1
905 994 1
838 83 0
51 408 1
927 323 1
838 187 1
949 939 1
403 528 1
509 770 0
106 463 1
453 298 1
720 160 0
309 225 0
478 400 0
706 371 0
375 862 1
551 348 0
758 884 0
413 11 0
214 374 1
888 38 1
676 82 1
375 726 0
6 665 1
17 814 1
899 794 0
971 793 1
508 652 0
375 631 0
627 130 1
110 577 0
346 835 0
973 75 1
146 820 0
9 364 0
85 291 1
264 378 0
685 272 1
268 173 1
582 500 0
906 879 0
411 468 1
156 573 1
76 41 1
312 717 0
930 414 0
450 109 1
930 283 1
824 462 1
763 942 0
591 140 1
354 324 1
296 637 0
827 148 0
906 229 0
757 114 1
146 486 1
11 327 1
762 607 1
390 88 1
286 72 0
324 987 1
718 629 0
276 107 1
513 997 1
821 24 0
751 684 0
774 723 0
821 127 0
236 43 0
419 217 0
441 476 0
863 358 0
961 769 0
980 7 1
521 380 0
331 259 1
286 98 1
642 535 0
568 938 1
624 741 0
501 910 1
796 679 0
52 969 0
870 124 1
534 169 1
835 532 0
377 67 0
308 520 0
494 855 0
990 947 1
752 847 0
312 383 0
689 147 1
944 558 1
824 32 0
41 860 1
148 859 0
364 883 1
803 138 1
37 117 0
980 174 0
225 869 0
730 744 0
907 845 0
202 152 1
648 496 1
214 335 1
406 185 1
512 714 1
91 255 0
394 93 1
519 350 1
166 613 0
290 28 0
140 649 0
452 574 1
783 384 1
983 874 1
784 687 0
460 692 0
986 198 0
147 21 1
207 171 0
770 488 0
380 246 1
534 886 1
577 425 0
910 898 1
195 604 1
6 222 1
745 722 1
268 618 0
508 775 0
102 448 0
884 782 0
927 772 0
301 933 0
82 555 1
253 58 0
107 313 0
941 458 0
838 601 1
624 466 1
715 149 0
358 15 1
787 219 1
429 666 1
279 261 0
823 826 1
177 363 0
784 211 0
357 161 1
290 909 1
601 183 0
954 804 1
952 560 1
544 295 1
737 753 0
160 936 1
769 249 0
