1000 11999
290 188 1
290 544 1
544 757 0
544 501 0
188 767 1
767 824 1
188 794 1
501 338 0
338 747 0
794 583 0
188 361 1
361 597 0
597 170 0
290 700 0
757 829 1
338 334 1
757 24 1
290 124 0
501 947 1
361 722 0
290 603 0
824 725 1
338 856 1
947 838 0
824 941 0
501 371 0
722 672 1
188 966 0
501 834 1
838 182 1
722 984 0
124 480 1
480 853 1
480 56 1
757 580 0
725 99 0
829 356 0
838 114 1
794 571 0
188 670 1
114 917 0
182 34 1
583 849 1
571 771 0
361 743 0
672 882 1
966 563 1
34 702 0
941 710 1
603 879 0
571 830 1
480 190 0
571 176 0
702 852 0
597 90 0
882 59 0
544 891 0
597 75 0
747 698 1
124 444 1
849 9 0
966 22 0
853 832 0
984 972 1
544 125 0
972 272 0
34 581 0
361 715 0
710 703 1
891 341 0
124 962 1
852 866 0
879 507 0
703 779 1
849 678 0
767 807 1
75 97 1
678 772 1
966 950 1
941 130 0
59 395 0
866 250 0
984 527 1
715 309 0
361 16 1
480 135 1
272 768 1
341 981 1
135 471 1
981 680 1
702 659 1
972 512 1
767 479 1
501 798 1
950 612 0
670 202 1
722 888 0
807 633 0
16 3 0
633 982 1
917 557 1
849 784 1
743 643 1
700 216 0
702 366 1
794 343 1
879 378 0
757 958 1
24 14 1
725 209 1
772 397 0
480 230 1
480 91 0
338 505 1
91 163 0
856 587 0
768 740 0
163 165 1
768 796 1
794 906 0
125 669 1
580 885 0
188 915 0
290 752 1
947 857 0
471 58 1
882 608 0
507 382 1
56 484 1
698 53 0
90 43 0
378 785 0
114 929 0
882 426 1
725 435 0
170 201 1
124 835 1
834 504 1
779 792 0
99 248 0
722 667 0
114 607 0
767 714 1
830 411 0
435 833 1
779 142 0
24 432 1
603 312 1
544 534 0
230 391 1
972 558 0
670 755 0
929 406 1
680 661 1
512 788 1
507 416 0
558 622 1
190 653 1
982 398 1
702 952 1
849 697 0
366 211 0
211 556 1
471 470 0
653 339 1
849 315 0
416 579 0
833 596 0
752 663 1
343 271 1
411 106 0
580 821 0
75 79 0
830 325 1
479 836 1
703 582 1
211 674 0
612 345 1
653 388 0
700 441 1
411 466 0
698 887 1
202 742 0
722 561 0
201 107 0
471 259 1
479 637 0
742 206 1
582 662 1
556 601 1
807 565 0
182 671 0
601 42 0
917 122 1
603 848 0
596 704 0
441 400 0
165 116 0
534 730 0
395 578 1
556 759 0
596 482 1
435 892 0
479 979 0
784 574 1
574 676 1
722 736 1
114 166 1
400 934 0
334 396 0
479 679 0
444 797 0
470 403 0
75 489 0
211 54 0
662 749 1
581 883 0
929 376 0
259 600 0
201 897 0
534 719 1
714 646 0
135 611 1
272 878 1
767 874 1
209 570 0
653 823 1
14 120 0
601 815 1
366 825 0
534 355 0
597 693 1
248 677 1
59 745 1
570 729 1
441 814 0
821 1 1
934 718 1
356 734 1
824 278 0
714 415 0
79 98 1
882 529 1
14 147 0
24 871 1
608 518 0
125 895 1
745 860 0
874 623 0
142 961 0
107 173 1
176 617 0
512 590 1
43 227 1
659 939 1
702 181 1
230 969 1
698 27 1
747 665 1
643 654 0
742 287 1
815 224 1
395 379 1
745 164 0
170 550 0
272 137 0
444 520 1
934 795 0
505 385 0
879 904 0
396 483 0
202 31 1
672 370 0
981 956 0
290 828 1
406 801 0
830 465 0
745 358 1
659 647 1
544 424 1
788 322 1
9 560 1
366 503 1
435 766 1
715 762 0
147 584 1
1 609 1
672 817 0
43 367 0
581 10 0
