1000 37999
847 183 0
847 141 1
141 769 0
847 710 1
141 393 1
183 554 0
183 714 1
847 908 1
769 188 1
714 247 1
769 902 1
141 507 1
507 787 0
787 936 1
769 31 0
847 784 1
188 204 0
31 66 0
554 301 0
31 112 0
188 722 1
247 789 1
902 818 1
31 483 0
908 741 1
818 434 0
112 752 1
847 664 0
183 704 0
554 529 1
752 674 0
393 658 1
66 309 1
664 331 0
658 202 1
434 843 1
31 137 1
507 876 1
204 614 0
789 939 0
188 221 0
112 254 0
939 851 1
483 603 1
722 826 0
188 938 1
221 489 1
614 587 0
221 858 1
603 291 1
204 604 0
483 198 1
489 177 1
393 661 1
291 336 0
664 808 0
603 448 1
826 510 0
507 319 1
247 961 0
510 265 0
664 446 1
331 551 1
587 803 1
137 149 0
319 209 0
31 107 0
741 653 1
789 504 1
908 842 1
483 205 1
188 48 0
769 472 0
510 373 1
604 322 1
149 26 0
149 966 0
661 536 1
247 709 1
198 788 0
661 17 1
784 516 0
507 860 1
291 280 0
373 356 0
183 610 1
448 760 1
936 420 1
966 170 1
704 562 0
446 346 0
741 485 1
204 497 0
661 728 0
291 598 1
858 378 0
322 4 0
31 544 1
728 148 1
507 599 1
784 374 1
291 288 1
209 880 1
420 971 1
971 193 0
938 771 1
507 407 0
961 718 0
434 830 0
4 582 1
331 695 0
536 369 1
614 782 0
603 466 1
309 414 0
843 823 1
209 55 0
414 755 1
107 903 0
504 681 0
803 700 1
908 828 0
373 724 0
188 197 0
755 509 1
137 627 0
291 593 1
336 185 0
254 208 1
614 646 0
198 367 0
860 920 0
755 997 1
695 160 0
55 157 1
843 245 0
466 715 1
160 612 1
658 220 0
26 670 0
939 642 0
603 75 0
331 923 1
661 191 1
966 167 1
170 229 0
202 518 0
876 517 1
220 108 0
393 940 1
876 211 0
280 16 0
336 947 1
434 499 0
789 667 0
208 90 1
369 431 1
205 964 1
170 263 0
562 532 1
510 630 1
704 636 0
112 558 1
205 92 1
532 814 1
48 123 0
204 694 0
209 869 0
191 943 1
664 127 0
504 919 0
658 196 0
448 895 0
670 239 1
938 344 0
903 169 1
943 316 0
843 364 1
26 889 1
964 777 0
903 27 1
598 494 1
489 820 0
843 34 1
204 573 0
346 241 1
141 452 1
191 768 1
494 320 1
627 941 0
149 951 1
