1000 36999
198 275 1
275 674 1
275 249 1
198 468 1
198 673 1
673 156 1
249 188 1
249 471 1
674 337 0
468 763 0
471 523 1
198 16 0
188 69 0
249 30 0
188 496 0
69 767 0
16 620 1
156 413 1
620 732 1
69 688 1
275 538 1
688 835 1
674 482 0
156 222 1
30 67 1
835 694 1
30 280 0
694 805 1
767 663 1
805 462 1
188 218 0
805 439 1
767 251 1
280 348 1
523 596 0
275 141 1
468 660 0
596 170 1
198 99 1
280 770 0
439 796 0
660 128 0
767 17 1
337 160 1
30 136 0
673 668 0
462 243 1
770 906 1
67 270 0
218 627 1
243 277 1
468 182 1
805 800 1
620 264 1
471 782 0
160 601 0
663 94 0
170 501 1
30 430 0
796 513 1
188 582 1
688 602 0
674 114 0
188 273 1
156 197 0
413 442 1
197 557 0
156 6 0
906 606 1
270 746 0
198 899 1
627 933 0
620 78 1
6 561 1
660 37 1
141 647 0
439 351 1
182 259 1
170 149 1
259 154 0
557 271 1
413 18 0
805 699 0
699 495 1
694 268 0
439 214 1
627 821 0
694 58 0
128 411 1
275 615 1
647 343 0
668 90 0
348 559 1
482 951 0
495 977 0
951 381 0
154 560 0
114 155 0
67 86 0
16 61 1
198 478 1
674 307 1
348 548 1
442 816 1
270 739 0
782 912 1
198 877 0
478 793 1
561 341 0
523 867 0
114 844 0
793 401 1
977 692 0
275 486 1
977 60 0
268 878 0
128 89 0
615 261 0
496 373 0
264 319 0
343 148 0
912 618 0
627 677 1
548 79 0
99 367 0
835 260 0
694 135 0
128 666 1
94 299 1
878 358 0
99 937 1
58 347 1
135 734 1
136 999 0
601 507 0
268 932 0
999 488 1
60 628 1
401 457 1
37 240 0
411 376 1
805 436 0
170 296 0
16 922 0
878 95 0
933 743 0
692 454 0
688 281 0
770 853 1
488 995 0
264 837 1
488 961 0
454 100 1
782 638 1
61 678 1
496 960 1
273 276 1
666 447 1
275 761 0
668 717 0
482 747 1
160 122 0
122 57 1
358 861 0
358 455 1
455 326 1
732 613 0
496 762 0
367 635 1
6 971 0
673 82 1
82 427 0
413 145 0
188 886 1
635 783 1
16 375 0
260 675 0
678 213 1
347 146 0
462 990 0
260 862 0
601 492 1
732 581 0
337 719 0
240 755 0
155 630 1
561 549 1
878 491 0
442 353 0
197 324 1
78 184 1
805 278 1
154 566 0
37 726 1
538 642 1
86 70 0
375 421 1
268 424 0
135 745 1
743 4 1
462 814 0
673 181 1
566 962 0
933 599 1
114 823 1
861 475 1
135 48 1
746 331 1
155 528 1
337 703 0
79 944 0
280 649 1
148 744 1
261 225 0
475 129 1
240 124 1
146 125 1
922 710 0
156 669 1
630 984 1
30 665 0
668 564 0
182 52 0
214 484 0
343 64 0
225 103 1
268 456 1
276 993 0
225 265 1
886 572 0
271 834 0
240 223 0
649 408 1
933 80 1
710 610 0
782 120 1
834 192 0
835 621 1
642 380 1
932 592 1
492 760 0
739 506 1
613 132 1
324 112 0
877 33 0
796 935 0
800 133 1
861 705 0
373 315 1
148 467 1
181 55 1
315 795 0
507 518 1
141 941 0
218 34 0
265 20 0
993 875 1
960 827 0
136 201 1
560 552 0
613 689 1
376 402 1
182 357 1
755 929 0
6 753 0
18 604 0
136 175 1
899 386 0
18 418 0
688 733 1
125 979 1
341 410 0
240 720 1
496 583 0
197 189 1
430 902 0
264 611 1
348 748 1
675 838 0
733 24 0
906 203 1
408 453 0
6 423 1
763 497 0
197 925 1
375 945 0
861 362 1
410 59 1
154 111 0
122 897 0
932 625 0
439 165 1
82 26 1
380 788 1
999 216 1
160 811 1
666 658 1
213 554 1
572 473 0
760 14 0
386 682 0
761 840 0
197 390 0
315 698 1
478 50 0
175 718 1
90 174 0
560 695 0
747 909 0
929 177 1
222 28 1
80 953 1
518 212 0
668 542 1
548 350 0
660 956 0
669 517 1
800 631 0
413 573 1
268 773 0
793 808 1
34 626 0
95 211 1
57 997 0
427 336 0
997 527 0
473 365 0
90 758 0
402 76 1
456 416 1
386 309 0
518 876 0
270 301 1
601 777 1
814 809 1
618 712 1
467 51 0
430 713 0
552 706 0
28 725 1
192 215 0
689 884 0
713 306 0
111 312 0
50 586 0
299 229 0
673 371 0
542 300 0
401 428 0
800 742 1
861 826 1
745 952 1
222 547 1
34 651 1
767 830 1
606 641 1
952 854 1
170 162 1
424 576 1
24 887 0
60 860 0
243 262 1
862 958 1
961 637 0
371 574 0
747 701 0
559 684 1
375 328 0
956 511 0
192 398 1
307 536 0
809 45 1
642 93 1
783 220 0
823 976 0
188 81 1
876 171 0
296 205 0
932 849 1
984 384 1
538 287 1
170 686 0
862 866 1
381 680 1
37 749 1
495 139 1
201 118 1
958 40 1
875 657 0
692 693 1
621 908 1
201 346 0
212 3 0
373 670 0
60 831 0
713 417 0
990 250 1
26 329 0
990 519 0
411 903 1
495 279 1
838 520 0
699 435 1
838 310 0
365 140 0
523 629 1
777 957 0
937 231 1
100 77 0
410 54 1
410 550 1
497 208 1
511 873 0
675 803 0
606 303 0
557 123 1
430 883 0
805 741 0
831 825 0
572 619 0
576 11 0
351 612 0
367 137 0
755 776 0
944 247 1
155 166 1
442 115 0
782 173 1
517 9 1
906 608 1
213 656 0
701 981 1
838 152 0
346 691 0
411 775 0
103 895 0
941 46 1
548 66 1
90 769 1
796 833 1
436 361 1
742 917 1
231 49 0
416 671 0
166 405 1
962 815 1
243 241 0
34 121 0
336 571 1
170 822 0
329 107 0
630 334 1
250 896 0
692 869 1
984 986 1
814 134 1
507 991 0
216 21 1
136 102 0
835 965 0
712 97 1
58 437 1
582 360 1
20 590 0
175 399 0
111 153 0
767 169 0
733 327 1
684 294 1
825 286 1
822 716 0
121 721 1
808 855 1
582 778 1
684 108 1
755 490 1
276 291 0
14 258 1
346 242 0
386 392 0
581 73 1
401 998 1
599 446 0
197 19 1
496 397 0
243 579 0
877 964 1
582 696 1
665 344 0
4 42 1
716 433 1
358 824 0
60 185 1
651 483 1
909 332 1
357 836 0
747 292 1
328 634 0
329 387 1
658 308 0
621 479 0
678 180 1
795 206 0
669 138 0
615 780 0
34 363 0
97 847 1
171 967 0
350 659 1
793 534 0
265 88 0
658 578 0
457 829 1
76 863 0
631 910 1
312 681 0
815 940 1
90 151 1
278 905 0
249 568 1
398 789 1
346 25 0
100 404 0
853 723 0
211 848 0
837 807 1
712 516 0
360 396 0
873 44 0
660 487 1
964 412 1
60 524 0
201 565 1
618 892 1
612 546 0
294 600 0
346 768 0
331 434 1
347 161 1
11 510 1
398 389 0
496 661 1
686 643 0
34 850 0
869 470 1
628 426 0
748 832 1
763 881 0
197 771 1
488 83 0
997 569 1
156 65 1
869 672 1
647 868 1
114 370 1
312 217 1
881 330 1
761 640 0
46 567 0
324 63 0
836 563 1
303 605 0
129 514 0
995 163 0
811 772 1
905 508 0
278 448 1
906 624 0
572 936 0
680 802 0
264 927 1
402 452 0
492 632 0
28 290 1
55 228 1
517 391 1
448 891 1
516 970 1
324 685 0
344 810 0
