1000 44999
928 659 0
928 469 1
928 270 1
928 639 1
659 253 1
270 274 1
659 831 1
270 523 1
274 548 0
639 819 0
819 623 0
819 32 0
270 463 0
928 999 0
253 81 0
623 9 1
32 880 1
548 692 1
270 109 1
523 436 0
436 824 1
9 491 0
623 10 0
692 934 1
253 295 0
928 473 1
469 773 0
32 913 1
623 0 1
32 898 0
32 395 0
831 502 1
10 827 0
502 264 0
9 340 0
81 680 0
295 935 0
898 797 1
880 857 0
623 176 0
253 739 0
827 155 0
831 799 0
10 129 0
264 236 0
32 606 1
680 818 1
469 353 0
548 422 1
623 78 0
491 653 1
10 100 0
491 85 0
422 268 1
295 104 0
935 569 1
831 244 1
639 204 0
818 732 1
824 114 1
422 5 1
236 215 0
100 313 1
928 208 0
204 376 0
353 156 0
176 682 0
653 71 1
78 390 1
268 238 0
253 963 1
682 360 0
9 861 0
270 794 0
824 562 0
395 663 0
114 45 1
10 962 0
244 946 1
376 514 0
156 442 0
663 677 0
360 21 0
623 955 1
215 38 0
10 179 1
818 798 0
502 324 1
469 957 0
129 564 0
898 116 1
78 895 1
827 446 1
313 407 0
10 557 0
680 64 1
502 945 1
469 989 0
680 650 0
324 431 0
390 944 0
913 833 0
0 277 1
773 245 1
797 272 0
71 688 0
395 318 0
928 458 0
955 568 0
179 275 1
469 694 1
38 84 0
208 632 0
45 55 1
606 344 1
156 137 1
344 820 0
104 717 0
880 135 1
717 778 1
989 723 0
64 586 1
632 367 1
274 531 1
360 991 0
663 873 1
135 202 0
176 250 0
957 705 0
85 585 0
677 712 1
682 865 1
585 269 0
773 676 1
277 571 1
824 227 0
562 197 0
227 981 0
360 806 0
798 256 0
797 565 1
639 139 0
0 605 1
946 852 1
176 767 0
677 122 1
491 583 0
436 600 0
84 965 1
253 79 0
818 956 0
176 506 0
767 409 0
692 808 1
623 387 0
571 930 1
275 615 1
5 988 0
632 933 0
9 589 1
197 172 1
739 356 0
831 823 0
238 835 0
116 631 1
156 259 0
880 627 1
957 901 0
773 377 1
682 246 1
79 903 0
663 950 1
861 731 1
692 219 0
81 131 1
269 145 0
773 248 1
431 704 0
431 601 0
446 859 0
859 573 0
585 652 0
377 358 0
250 278 0
548 651 1
688 670 1
820 602 0
585 52 1
340 321 1
981 581 1
179 998 0
71 257 1
409 553 0
318 297 1
623 352 0
799 327 0
137 401 0
431 335 1
659 811 1
600 20 1
676 796 0
377 505 1
945 649 1
632 563 0
950 634 0
631 693 1
930 496 0
820 952 0
794 368 0
563 779 0
71 25 1
693 159 1
259 814 1
358 807 1
324 389 1
531 170 1
773 210 0
431 619 0
21 283 0
356 975 1
602 931 0
55 343 1
246 655 1
79 516 1
491 150 0
114 126 1
208 765 0
208 800 0
84 529 0
155 399 1
0 364 1
682 856 1
852 657 0
615 986 1
