1000 22999
66 108 1
66 166 1
166 276 1
166 493 0
493 781 0
493 700 1
781 362 0
66 241 1
781 44 0
700 341 1
362 403 1
166 685 0
66 609 0
781 6 0
493 37 0
66 498 0
362 21 1
108 442 1
685 779 0
685 676 1
66 911 0
44 318 1
108 448 0
318 112 1
44 30 0
166 182 0
911 856 1
448 648 1
781 290 0
290 312 1
685 963 0
676 287 1
108 787 1
911 915 1
498 641 0
108 101 1
685 646 1
276 678 1
678 256 0
318 803 1
182 606 0
915 424 0
781 798 0
403 595 0
676 14 1
685 228 1
641 86 0
676 640 1
241 229 1
312 161 0
318 59 1
403 52 1
14 611 0
648 85 0
609 839 0
648 813 0
241 368 1
166 553 0
678 467 0
700 995 0
595 7 0
256 554 0
813 440 1
312 321 0
839 814 1
66 680 0
467 820 1
290 285 1
287 382 0
779 349 1
287 408 1
641 517 0
408 64 0
611 586 1
7 906 1
641 174 1
680 727 1
44 873 0
963 227 0
727 471 0
362 681 0
227 54 0
30 253 1
182 175 1
611 535 0
471 929 0
85 927 1
253 339 1
287 743 1
6 275 1
595 794 1
6 901 1
290 818 1
906 954 0
6 693 1
287 170 1
59 373 1
228 942 0
256 703 1
873 89 0
818 162 1
229 616 0
175 221 0
646 220 1
373 405 0
606 300 1
253 918 0
405 492 0
678 365 1
86 196 1
787 491 0
229 913 1
491 619 0
911 269 1
681 546 1
221 966 1
227 621 0
368 793 1
52 979 1
405 600 1
963 311 0
300 983 1
856 414 1
408 114 1
341 42 1
166 204 0
700 914 1
727 288 1
101 936 0
546 486 0
678 672 0
681 943 1
339 650 1
108 771 0
913 829 0
814 157 1
829 971 1
820 268 0
820 222 1
963 178 1
595 438 0
321 429 0
621 755 1
442 375 0
429 931 1
170 45 1
86 720 1
929 801 1
157 953 0
424 372 1
609 525 1
798 981 0
300 828 1
672 897 1
30 31 1
680 910 0
221 784 1
676 315 1
227 385 0
787 944 1
166 363 0
440 581 0
581 283 0
600 694 1
204 399 1
818 526 0
971 706 0
672 8 1
910 520 1
913 843 1
408 869 0
828 735 0
944 582 0
442 511 1
368 431 0
703 894 0
276 135 1
803 909 0
86 934 1
787 891 0
175 121 1
942 634 1
981 631 1
170 833 0
362 132 0
166 260 0
486 852 0
971 186 0
963 413 0
856 202 0
161 463 1
86 496 0
30 90 1
929 133 1
321 569 1
64 714 1
229 460 1
341 877 0
6 898 1
85 154 0
869 419 0
569 152 1
818 427 1
794 620 0
8 391 0
979 325 0
467 804 0
14 469 1
909 273 1
954 214 1
42 329 1
66 863 0
66 257 0
339 524 1
460 180 1
803 124 0
85 495 0
161 68 0
595 990 0
631 206 1
524 999 1
180 686 1
856 105 0
287 639 1
222 122 1
650 451 1
108 559 0
621 2 0
268 116 0
229 289 1
403 313 1
694 605 0
559 242 0
161 185 0
8 539 0
8 248 0
7 986 0
693 226 0
963 919 1
798 601 1
424 704 0
269 254 0
704 50 1
495 636 1
636 900 1
391 352 0
511 398 0
419 84 1
794 265 1
856 32 0
196 231 1
990 396 0
820 189 0
202 725 0
581 740 1
45 674 0
804 987 1
463 303 1
161 210 0
6 433 1
995 766 1
32 11 0
983 940 1
14 732 0
31 27 1
174 38 1
703 284 1
891 171 1
559 522 1
554 584 1
873 795 0
248 969 1
553 410 0
843 280 1
368 629 1
162 782 0
829 272 0
7 366 0
54 947 0
987 69 1
59 36 1
727 592 0
325 504 0
221 377 0
839 420 0
906 776 1
273 925 0
606 602 1
814 9 1
11 737 0
584 561 0
440 18 0
420 443 1
185 197 0
737 713 0
196 259 1
740 434 0
363 183 1
919 167 0
413 962 1
592 627 1
918 249 0
175 645 0
315 212 1
969 544 0
910 361 0
289 423 0
265 712 1
606 26 1
420 470 1
595 305 1
431 494 1
944 810 1
863 666 1
833 81 0
361 846 0
611 107 0
280 437 0
678 838 0
27 65 1
766 565 0
520 432 1
943 610 1
609 647 1
424 298 0
621 845 1
686 239 0
793 984 1
290 955 0
298 422 0
161 848 0
776 763 1
50 866 0
204 728 0
909 120 0
639 293 0
423 200 0
268 608 1
714 665 0
848 615 1
496 247 1
27 758 1
382 786 1
231 302 0
52 380 1
610 941 1
2 237 1
763 736 1
782 637 1
492 603 0
694 502 1
554 454 1
962 503 0
429 774 1
906 630 0
539 316 1
845 660 0
553 922 0
524 612 0
377 824 0
798 441 1
639 874 0
999 853 0
189 836 1
14 113 1
984 917 0
504 982 0
758 317 1
693 244 0
121 211 1
280 184 1
180 889 1
999 72 0
758 857 1
200 734 1
522 671 0
636 266 1
42 512 0
161 439 0
813 436 1
686 821 1
786 199 1
901 134 0
321 193 0
254 216 1
44 788 0
553 95 0
486 240 1
318 805 0
498 975 1
199 309 0
713 48 1
380 198 0
180 137 0
59 235 0
132 262 0
676 144 0
857 762 1
42 485 0
621 643 1
559 208 0
620 724 1
492 752 1
641 301 0
732 705 0
784 270 1
65 233 1
134 654 1
11 952 0
788 92 0
952 547 0
504 840 0
124 564 0
724 574 0
220 129 0
237 702 1
276 632 1
647 710 0
971 778 1
321 607 1
752 146 0
242 102 0
693 351 0
582 789 0
108 733 0
786 842 0
244 642 0
833 933 1
254 1 1
846 998 0
283 875 1
283 57 0
584 896 1
185 326 0
414 201 1
712 299 0
784 164 1
382 957 0
193 489 0
273 533 1
95 510 1
102 899 1
686 104 1
733 111 0
32 738 1
914 878 0
113 722 0
636 924 0
955 292 1
204 452 1
410 466 1
305 978 1
244 445 0
891 655 0
758 965 0
602 357 1
671 96 1
362 822 0
199 446 1
231 165 0
257 455 0
512 344 0
269 158 0
616 224 1
351 673 0
38 119 1
703 847 0
372 729 0
981 168 1
641 402 1
836 884 1
786 482 1
391 153 1
504 935 0
248 444 0
410 972 0
325 176 0
554 479 0
299 885 1
602 860 0
963 192 1
233 590 1
601 871 1
363 825 0
18 115 1
732 335 0
158 663 0
934 336 0
288 664 1
108 572 1
607 570 0
224 179 0
535 599 1
57 684 0
92 773 1
962 506 0
69 937 0
489 435 0
838 191 0
32 346 1
581 938 1
469 123 0
64 675 1
460 657 0
990 691 1
615 594 1
471 395 0
424 537 1
229 83 0
64 327 1
963 138 1
995 690 1
398 661 0
839 70 1
884 82 0
506 548 0
843 753 1
743 172 0
917 33 1
438 412 0
311 28 0
922 367 0
300 552 1
228 98 0
829 769 1
525 131 1
212 538 0
665 340 0
443 406 1
318 997 0
69 756 1
36 626 1
773 320 0
909 699 1
182 993 0
361 812 0
620 689 0
186 799 1
609 501 1
85 5 0
889 236 0
794 541 0
627 596 0
235 920 0
672 973 0
640 726 0
737 514 0
665 80 1
852 389 1
83 126 0
632 750 1
317 688 0
750 823 1
495 635 1
774 400 0
525 333 1
377 785 1
574 545 0
410 862 0
750 519 1
84 745 1
602 169 0
848 854 1
129 977 1
501 143 1
702 322 1
611 319 0
823 618 1
943 20 1
642 234 0
2 40 0
32 188 0
645 150 1
120 334 0
940 99 1
233 468 0
828 588 1
693 578 1
339 908 1
728 540 0
606 711 0
59 387 0
862 980 0
983 358 1
410 411 0
226 549 1
636 587 1
878 295 1
660 449 1
377 567 0
445 282 0
966 958 0
607 106 0
840 47 1
823 708 0
545 205 1
212 850 0
511 721 1
237 670 1
152 555 1
661 404 1
485 890 0
728 536 1
193 746 1
793 453 1
681 487 0
799 79 1
424 447 0
26 964 0
590 308 0
675 110 1
266 633 0
983 243 1
782 956 0
634 624 1
736 181 1
665 473 1
986 976 0
736 638 0
630 791 1
981 974 1
59 926 0
636 682 1
234 826 0
771 246 1
473 401 1
634 147 1
801 576 0
189 39 1
443 749 1
552 579 0
820 859 0
821 136 1
843 195 0
295 51 0
432 58 0
33 507 0
555 307 1
525 744 1
943 809 0
713 883 0
654 880 1
953 597 1
211 267 1
546 118 1
280 558 0
880 279 1
80 790 1
965 844 0
161 827 1
722 716 1
201 994 0
673 959 0
161 739 1
9 250 0
248 792 0
199 67 1
389 849 0
443 967 0
843 865 0
793 761 1
971 462 1
724 71 0
746 29 1
734 75 0
268 505 0
273 767 0
511 483 1
95 668 0
67 662 0
733 912 1
9 741 1
703 125 1
670 474 1
620 568 0
522 651 1
681 811 0
824 697 0
899 94 0
850 277 0
125 679 1
440 945 1
863 808 1
498 515 1
89 868 0
396 53 1
860 173 0
676 142 0
643 598 1
871 870 1
766 677 1
850 951 1
675 177 0
361 426 0
382 815 1
403 140 0
663 692 1
408 3 0
672 531 0
691 345 1
231 0 1
249 961 1
133 948 1
126 41 0
345 765 1
643 797 0
917 77 0
553 867 0
510 379 0
443 46 0
586 748 1
702 523 1
824 806 1
868 855 1
767 903 1
214 807 1
737 583 0
739 551 1
599 416 0
482 207 1
883 698 0
246 12 0
351 43 1
71 718 0
938 667 1
20 156 0
664 946 1
249 194 1
531 297 1
495 263 0
962 342 0
769 886 0
134 476 0
221 141 1
756 628 1
322 271 0
981 707 1
196 225 0
801 879 0
677 255 0
961 876 0
811 35 0
868 730 1
558 394 0
641 831 0
242 159 0
433 230 1
859 593 0
651 328 1
965 996 0
634 354 0
784 356 0
198 683 0
694 338 1
35 103 1
134 407 0
282 261 1
205 22 1
479 930 1
540 19 0
352 23 0
137 91 1
774 532 1
766 834 0
793 378 0
743 573 1
285 87 1
325 589 0
886 425 0
862 450 0
455 145 0
425 497 1
870 649 1
70 245 1
315 17 0
870 475 1
394 24 0
978 355 0
253 985 1
523 817 1
387 417 1
734 888 1
655 97 0
198 550 0
206 55 0
410 330 1
479 409 1
0 563 1
899 190 0
874 16 1
476 719 1
519 238 0
452 770 0
946 139 1
262 264 1
289 331 1
762 932 0
28 62 1
220 93 0
671 864 0
642 625 0
340 350 0
945 383 0
596 360 0
18 274 1
671 575 0
510 359 0
932 923 0
311 458 1
621 800 0
250 386 0
372 472 1
849 659 0
287 872 1
710 623 0
581 751 1
470 337 0
342 500 0
214 25 1
142 128 0
611 418 0
792 819 0
743 904 1
736 480 1
505 723 0
351 921 0
885 343 0
162 832 0
605 63 0
741 13 1
21 459 1
684 397 0
974 428 1
515 203 0
112 304 0
380 580 1
136 34 1
505 217 0
526 109 0
103 830 0
854 768 0
610 742 0
327 658 0
13 374 1
220 851 1
908 701 0
819 384 0
197 530 1
961 324 1
706 760 1
159 556 1
493 516 1
626 715 0
32 542 0
512 60 0
198 464 0
302 653 0
254 477 1
362 323 1
749 622 1
933 585 0
321 160 0
382 390 0
935 777 1
82 613 0
79 916 1
903 457 0
448 127 1
389 858 0
592 61 1
627 508 0
578 841 0
283 893 0
955 895 0
995 388 1
193 490 0
768 478 1
686 286 0
109 10 1
748 364 0
694 376 0
971 534 0
407 802 0
341 393 0
308 644 0
714 155 0
763 757 0
942 566 0
492 296 0
460 421 0
971 392 1
147 591 0
120 213 1
26 562 1
98 348 0
35 816 0
876 560 1
256 717 1
971 928 0
108 992 0
620 481 0
877 950 0
257 252 0
402 369 0
386 461 0
384 783 1
82 78 1
60 232 0
40 614 0
828 332 1
119 687 1
107 499 1
743 617 1
298 149 1
733 775 1
466 669 1
936 218 0
920 465 0
924 577 1
687 456 0
654 695 1
156 310 1
398 557 1
635 430 0
786 314 0
605 968 1
532 223 0
981 652 0
247 881 0
549 488 1
287 294 0
271 764 1
537 484 0
365 370 0
146 148 1
201 939 1
314 163 0
881 604 0
649 759 1
58 278 1
985 887 0
194 347 1
204 696 1
498 518 1
734 521 0
759 281 1
46 989 1
935 772 1
738 949 0
53 76 1
615 73 0
679 88 0
167 754 0
160 907 0
658 837 1
843 209 1
207 215 0
373 527 0
644 130 0
435 861 1
